"","GEOID","month","solar_glob_rad_Wm2"
"14594","26039","feb",101.375257492065
"14595","26039","mar",165.498969242491
"14596","26039","apr",205.843896931615
"14597","26039","may",239.494369769919
"14598","26039","jun",260.404612837167
"14599","26039","jul",264.016825182685
"14600","26039","aug",226.413380458437
"14601","26039","sep",173.896786262249
"14602","26039","oct",105.551495650719
"14603","26039","nov",63.6301331355654
"14604","26039","dec",48.0178372942168
"14605","26041","jan",60.494162182848
"14606","26041","feb",97.8098073686872
"14607","26041","mar",160.618623685436
"14608","26041","apr",207.744025542956
"14609","26041","may",243.380161125119
"14610","26041","jun",261.705539991876
"14611","26041","jul",268.340384218873
"14612","26041","aug",227.02524906447
"14613","26041","sep",169.432451135972
"14614","26041","oct",101.900800720984
"14615","26041","nov",60.6895319513914
"14616","26041","dec",47.4472402364266
"14617","26043","jan",63.8860387262308
"14618","26043","feb",104.456991711503
"14619","26043","mar",162.575347036686
"14620","26043","apr",207.882713365855
"14621","26043","may",239.299168616721
"14622","26043","jun",257.292697642584
"14623","26043","jul",265.31039217583
"14624","26043","aug",225.576135983257
"14625","26043","sep",169.570222578708
"14626","26043","oct",103.295320714795
"14627","26043","nov",62.1201462895615
"14628","26043","dec",49.4993283493714
"14629","26045","jan",63.0166675115036
"14630","26045","feb",98.1648797503972
"14631","26045","mar",155.227565959349
"14632","26045","apr",203.572353169069
"14633","26045","may",240.262895099187
"14634","26045","jun",270.683308746855
"14635","26045","jul",273.008366213006
"14636","26045","aug",233.911322383557
"14637","26045","sep",185.465015605345
"14638","26045","oct",118.282195721642
"14639","26045","nov",75.3847367884749
"14640","26045","dec",53.0898089004775
"14641","26047","jan",53.4054583206917
"14642","26047","feb",92.6551528486233
"14643","26047","mar",162.418092301748
"14644","26047","apr",211.208978745544
"14645","26047","may",249.3033057648
"14646","26047","jun",268.331907994539
"14647","26047","jul",271.592007535175
"14648","26047","aug",232.105512748644
"14649","26047","sep",171.395434333283
"14650","26047","oct",99.382847684101
"14651","26047","nov",56.2166666567904
"14652","26047","dec",40.189012101553
"14653","26049","jan",64.4954443974281
"14654","26049","feb",101.412959881683
"14655","26049","mar",155.48089645158
"14656","26049","apr",203.854499589151
"14657","26049","may",239.907196158793
"14658","26049","jun",267.496590002259
"14659","26049","jul",269.276688988529
"14660","26049","aug",232.052405741677
"14661","26049","sep",183.422696697178
"14662","26049","oct",115.915074533491
"14663","26049","nov",72.4525294517403
"14664","26049","dec",52.1558720318239
"14665","26051","jan",63.7996569939379
"14666","26051","feb",103.81798848566
"14667","26051","mar",162.759856026128
"14668","26051","apr",205.265201640579
"14669","26051","may",240.98731159714
"14670","26051","jun",267.641206849296
"14671","26051","jul",268.861563916476
"14672","26051","aug",230.31055551205
"14673","26051","sep",181.214251392293
"14674","26051","oct",111.557704277758
"14675","26051","nov",68.2073284365096
"14676","26051","dec",51.1014728546143
"14677","26053","jan",58.6509613710291
"14678","26053","feb",99.3121201972
"14679","26053","mar",157.465215474618
"14680","26053","apr",208.619443749179
"14681","26053","may",238.802604995856
"14682","26053","jun",258.877914428711
"14683","26053","jul",270.685873977276
"14684","26053","aug",227.443332960626
"14685","26053","sep",167.07119988193
"14686","26053","oct",100.148302190444
"14687","26053","nov",59.4187950647178
"14688","26053","dec",45.350472410186
"14689","26055","jan",53.1980169084337
"14690","26055","feb",90.8626652470341
"14691","26055","mar",160.026133360686
"14692","26055","apr",205.040367409035
"14693","26055","may",244.632923832646
"14694","26055","jun",268.930611504449
"14695","26055","jul",269.960329408999
"14696","26055","aug",230.259575455277
"14697","26055","sep",174.619955698649
"14698","26055","oct",103.021068502356
"14699","26055","nov",60.1785345430727
"14700","26055","dec",42.1222224058928
"14701","26057","jan",60.522782161318
"14702","26057","feb",96.6128118449244
"14703","26057","mar",158.603953262855
"14704","26057","apr",205.239762931034
"14705","26057","may",244.158213253679
"14706","26057","jun",273.81940039273
"14707","26057","jul",273.333860200027
"14708","26057","aug",233.43308705297
"14709","26057","sep",183.704579978154
"14710","26057","oct",115.502245278194
"14711","26057","nov",72.5432211119553
"14712","26057","dec",51.9407239124693
"14713","26059","jan",67.3257610567154
"14714","26059","feb",102.660729500555
"14715","26059","mar",155.530008746732
"14716","26059","apr",205.667624073644
"14717","26059","may",241.894467876804
"14718","26059","jun",271.608100891113
"14719","26059","jul",275.685499868085
"14720","26059","aug",233.903889563776
"14721","26059","sep",190.68022992534
"14722","26059","oct",123.478290496334
"14723","26059","nov",79.3258692833685
"14724","26059","dec",57.0603163011612
"14725","26061","jan",50.477913300573
"14726","26061","feb",89.7804775870807
"14727","26061","mar",155.4530143557
"14728","26061","apr",213.454238963918
"14729","26061","may",242.536850626435
"14730","26061","jun",264.841671044228
"14731","26061","jul",271.628095870899
"14732","26061","aug",230.027677997029
"14733","26061","sep",164.295824096101
"14734","26061","oct",96.1664910339066
"14735","26061","nov",54.537064574906
"14736","26061","dec",39.4629605912484
"14737","26063","jan",54.4700962001994
"14738","26063","feb",91.4070172067416
"14739","26063","mar",156.133908115538
"14740","26063","apr",211.859733193608
"14741","26063","may",251.830935289631
"14742","26063","jun",277.549288819739
"14743","26063","jul",274.313139144984
"14744","26063","aug",235.387201686363
"14745","26063","sep",183.093711896131
"14746","26063","oct",111.675236588818
"14747","26063","nov",66.3404006958008
"14748","26063","dec",46.214574695307
"14749","26065","jan",64.4037799835205
"14750","26065","feb",100.776567559493
"14751","26065","mar",155.068640591805
"14752","26065","apr",203.796539708188
"14753","26065","may",240.430897227505
"14754","26065","jun",269.992283335903
"14755","26065","jul",272.256433587325
"14756","26065","aug",233.301705209832
"14757","26065","sep",185.882302401359
"14758","26065","oct",118.986502597207
"14759","26065","nov",75.6700194509406
"14760","26065","dec",53.448370716028
"14761","26067","jan",60.384316221873
"14762","26067","feb",95.7351486206055
"14763","26067","mar",156.9167649587
"14764","26067","apr",203.630526351929
"14765","26067","may",241.893479537964
"14766","26067","jun",272.146838378906
"14767","26067","jul",273.360415903727
"14768","26067","aug",233.819569269816
"14769","26067","sep",184.538711166382
"14770","26067","oct",116.207258160909
"14771","26067","nov",73.401861000061
"14772","26067","dec",51.7609775543213
"14773","26069","jan",65.0724273480867
"14774","26069","feb",106.596426512066
"14775","26069","mar",166.379983466968
"14776","26069","apr",209.029714350115
"14777","26069","may",244.589890329461
"14778","26069","jun",265.886957804362
"14779","26069","jul",266.085282710561
"14780","26069","aug",227.771898236191
"14781","26069","sep",178.613739549068
"14782","26069","oct",109.396988115813
"14783","26069","nov",66.5592561019094
"14784","26069","dec",52.043939322756
"14785","26071","jan",61.0839862035326
"14786","26071","feb",102.237116254066
"14787","26071","mar",160.165398400677
"14788","26071","apr",208.140521341119
"14789","26071","may",237.863704334606
"14790","26071","jun",256.326791053961
"14791","26071","jul",265.258318814364
"14792","26071","aug",224.465262357854
"14793","26071","sep",167.365540307415
"14794","26071","oct",101.636664650657
"14795","26071","nov",60.9309557922615
"14796","26071","dec",47.742766262086
"14797","26073","jan",60.3990066723946
"14798","26073","feb",99.0047649155315
"14799","26073","mar",160.185060158754
"14800","26073","apr",204.890204274756
"14801","26073","may",242.673422136877
"14802","26073","jun",271.425461989183
"14803","26073","jul",270.848210000584
"14804","26073","aug",232.027177337907
"14805","26073","sep",182.389475113306
"14806","26073","oct",113.212603577182
"14807","26073","nov",70.554813678448
"14808","26073","dec",50.6690107818343
"14809","26075","jan",67.0939694603018
"14810","26075","feb",103.6055701339
"14811","26075","mar",155.581388947148
"14812","26075","apr",203.552154745832
"14813","26075","may",239.440499939374
"14814","26075","jun",269.560675294607
"14815","26075","jul",273.070108912935
"14816","26075","aug",233.18158839693
"14817","26075","sep",188.312382845271
"14818","26075","oct",120.790110645678
"14819","26075","nov",77.482037486646
"14820","26075","dec",55.5295153624259
"14821","26077","jan",63.4326249758402
"14822","26077","feb",97.5998392105103
"14823","26077","mar",156.43571472168
"14824","26077","apr",204.055520629883
"14825","26077","may",241.386927668254
"14826","26077","jun",271.503692118327
"14827","26077","jul",274.417135620117
"14828","26077","aug",233.878310775757
"14829","26077","sep",187.996587371826
"14830","26077","oct",119.302189381917
"14831","26077","nov",75.7336636225382
"14832","26077","dec",53.1127628644307
"14833","26079","jan",56.9888884445717
"14834","26079","feb",95.5697302982725
"14835","26079","mar",161.824938543912
"14836","26079","apr",204.067861228154
"14837","26079","may",239.937671266753
"14838","26079","jun",263.393116391938
"14839","26079","jul",264.8641370576
"14840","26079","aug",227.512671635069
"14841","26079","sep",173.444324230326
"14842","26079","oct",103.131115551653
"14843","26079","nov",61.2453598482855
"14844","26079","dec",44.5664349917708
"14845","26081","jan",59.9848819046878
"14846","26081","feb",96.7412584711996
"14847","26081","mar",158.031038520041
"14848","26081","apr",203.581610690342
"14849","26081","may",241.522645328822
"14850","26081","jun",271.186635049541
"14851","26081","jul",272.99626451128
"14852","26081","aug",233.373290329837
"14853","26081","sep",184.070027554973
"14854","26081","oct",114.589910914389
"14855","26081","nov",71.8730262156283
"14856","26081","dec",50.7044059882003
"14857","26083","jan",46.5606387714008
"14858","26083","feb",87.0435571069116
"14859","26083","mar",158.202500351914
"14860","26083","apr",221.846008850648
"14861","26083","may",248.3091048507
"14862","26083","jun",272.751323528118
"14863","26083","jul",275.047278601844
"14864","26083","aug",235.613876617707
"14865","26083","sep",164.187215031804
"14866","26083","oct",93.0407261891408
"14867","26083","nov",50.3241818402265
"14868","26083","dec",36.1299425760905
"14869","26085","jan",59.449337326178
"14870","26085","feb",99.2052359701205
"14871","26085","mar",162.04659264829
"14872","26085","apr",202.004748560801
"14873","26085","may",241.059118062508
"14874","26085","jun",267.005466749688
"14875","26085","jul",267.336515795283
"14876","26085","aug",229.343624852285
"14877","26085","sep",178.4308544768
"14878","26085","oct",108.011005561893
"14879","26085","nov",66.1904534412031
"14880","26085","dec",47.7997681433413
"14881","26087","jan",64.0229949115837
"14882","26087","feb",101.117550648042
"14883","26087","mar",154.606609817839
"14884","26087","apr",204.373591179395
"14885","26087","may",240.850074712377
"14886","26087","jun",269.283011777558
"14887","26087","jul",268.773282239037
"14888","26087","aug",231.027301871864
"14889","26087","sep",183.684404359247
"14890","26087","oct",115.945019909935
"14891","26087","nov",71.616250699454
"14892","26087","dec",51.5637677324949
"14893","26089","jan",50.156004017797
"14894","26089","feb",89.3617556341763
"14895","26089","mar",161.446711923884
"14896","26089","apr",209.445474208086
"14897","26089","may",250.932803625348
"14898","26089","jun",274.229274705909
"14899","26089","jul",276.438872589462
"14900","26089","aug",235.657633463542
"14901","26089","sep",175.018318790129
"14902","26089","oct",101.500207572148
"14903","26089","nov",57.6801272425158
"14904","26089","dec",39.1429482821761
"14905","26091","jan",67.0603822561411
"14906","26091","feb",103.509283946111
"14907","26091","mar",155.618334647937
"14908","26091","apr",206.081894801213
"14909","26091","may",244.648287553054
"14910","26091","jun",272.802546183268
"14911","26091","jul",275.337432274452
"14912","26091","aug",234.380255968143
"14913","26091","sep",191.13143656804
"14914","26091","oct",124.07825249892
"14915","26091","nov",79.9606998150165
"14916","26091","dec",56.5082421669593
"14917","26093","jan",66.2005349477132
"14918","26093","feb",103.531821886698
"14919","26093","mar",155.04714978536
"14920","26093","apr",203.210916010539
"14921","26093","may",239.12961769104
"14922","26093","jun",267.655076853434
"14923","26093","jul",270.297810109456
"14924","26093","aug",232.838611984253
"14925","26093","sep",185.945978546143
"14926","26093","oct",118.722959200541
"14927","26093","nov",75.309864616394
"14928","26093","dec",54.0026240348816
"14929","26095","jan",50.9344928919343
"14930","26095","feb",88.7086888446709
"14931","26095","mar",157.183789979609
"14932","26095","apr",212.832197752641
"14933","26095","may",245.690769017669
"14934","26095","jun",264.293352354376
"14935","26095","jul",267.430749764714
"14936","26095","aug",226.865902283031
"14937","26095","sep",163.282214070849
"14938","26095","oct",95.2919057342055
"14939","26095","nov",53.7184623362487
"14940","26095","dec",39.687405917311
"14941","26097","jan",56.6944860326182
"14942","26097","feb",95.5195535716444
"14943","26097","mar",162.141499056674
"14944","26097","apr",211.485473859428
"14945","26097","may",245.635659699393
"14946","26097","jun",264.313929340627
"14947","26097","jul",267.547154643748
"14948","26097","aug",226.968864743072
"14949","26097","sep",167.307955147016
"14950","26097","oct",98.9482148047721
"14951","26097","nov",56.999284989763
"14952","26097","dec",43.6220064068785
"14953","26099","jan",67.1598508382581
"14954","26099","feb",104.82861682066
"14955","26099","mar",155.752560802342
"14956","26099","apr",205.00983893011
"14957","26099","may",240.731613945715
"14958","26099","jun",268.188589823615
"14959","26099","jul",269.229056132208
"14960","26099","aug",231.639903275008
"14961","26099","sep",186.650896210031
"14962","26099","oct",119.232345502401
"14963","26099","nov",74.2599543148709
"14964","26099","dec",53.3477356507606
"14965","26101","jan",52.5764158873999
"14966","26101","feb",91.4180099743755
"14967","26101","mar",160.130800134995
"14968","26101","apr",204.995894359941
"14969","26101","may",247.507105338473
"14970","26101","jun",272.201543471392
"14971","26101","jul",272.756354323956
"14972","26101","aug",232.905209068491
"14973","26101","sep",177.969794521813
"14974","26101","oct",105.6085888518
"14975","26101","nov",61.7346819388766
"14976","26101","dec",41.9039537445838
"14977","26103","jan",58.0641858244064
"14978","26103","feb",96.5123732860458
"14979","26103","mar",158.782834079733
"14980","26103","apr",210.479060243408
"14981","26103","may",240.863517664164
"14982","26103","jun",259.475428146867
"14983","26103","jul",266.669019082727
"14984","26103","aug",225.094546796105
"14985","26103","sep",165.118010969866
"14986","26103","oct",98.8241245958945
"14987","26103","nov",58.3427318155614
"14988","26103","dec",45.067566878923
"14989","26105","jan",52.7019383491726
"14990","26105","feb",90.5489480254847
"14991","26105","mar",159.156492180781
"14992","26105","apr",206.28008669232
"14993","26105","may",249.197762305583
"14994","26105","jun",274.630977805601
"14995","26105","jul",275.051261691872
"14996","26105","aug",235.414783022819
"14997","26105","sep",180.483864320528
"14998","26105","oct",108.198133346138
"14999","26105","nov",63.815309577032
"15000","26105","dec",43.3677574297704
"15001","26107","jan",60.1614916849945
"15002","26107","feb",99.0156075429108
"15003","26107","mar",160.208439455194
"15004","26107","apr",203.024969068624
"15005","26107","may",240.691860522254
"15006","26107","jun",269.977234403966
"15007","26107","jul",269.503785472805
"15008","26107","aug",231.099690065546
"15009","26107","sep",181.679811251366
"15010","26107","oct",111.993828595695
"15011","26107","nov",70.1716315705897
"15012","26107","dec",50.0032671265683
"15013","26109","jan",65.7137198856899
"15014","26109","feb",105.24141268049
"15015","26109","mar",163.92930813744
"15016","26109","apr",206.027576918829
"15017","26109","may",243.190723673503
"15018","26109","jun",260.228503708612
"15019","26109","jul",267.1364007859
"15020","26109","aug",226.936678859166
"15021","26109","sep",172.680222720192
"15022","26109","oct",106.376765332903
"15023","26109","nov",64.5721888042632
"15024","26109","dec",51.5367201850528
"15025","26111","jan",64.5637155585333
"15026","26111","feb",103.791662443668
"15027","26111","mar",161.261637836421
"15028","26111","apr",204.988331506012
"15029","26111","may",242.378618992797
"15030","26111","jun",270.854853358837
"15031","26111","jul",271.166639695474
"15032","26111","aug",231.894403160165
"15033","26111","sep",182.135706490333
"15034","26111","oct",113.161844306036
"15035","26111","nov",70.5640662657012
"15036","26111","dec",52.6400228027904
"15037","26113","jan",58.9181228702904
"15038","26113","feb",97.2721806061573
"15039","26113","mar",161.658620850653
"15040","26113","apr",203.951028285882
"15041","26113","may",239.783702100444
"15042","26113","jun",265.32072774773
"15043","26113","jul",266.498807988615
"15044","26113","aug",228.82882025303
"15045","26113","sep",177.674602801983
"15046","26113","oct",107.023113348545
"15047","26113","nov",65.1491532284989
"15048","26113","dec",47.0425566322783
"15049","26115","jan",67.6574852807181
"15050","26115","feb",105.53735930579
"15051","26115","mar",155.262304987226
"15052","26115","apr",204.307807241167
"15053","26115","may",242.887915611267
"15054","26115","jun",271.386826923915
"15055","26115","jul",273.739340645926
"15056","26115","aug",234.368150847299
"15057","26115","sep",190.405625615801
"15058","26115","oct",123.317146982465
"15059","26115","nov",79.3613390922546
"15060","26115","dec",55.1896719932556
"15061","26117","jan",60.6270107269287
"15062","26117","feb",97.8038584391276
"15063","26117","mar",159.126545003255
"15064","26117","apr",204.236985677083
"15065","26117","may",241.864695332845
"15066","26117","jun",272.580638631185
"15067","26117","jul",272.414330037435
"15068","26117","aug",232.990315246582
"15069","26117","sep",183.288608093262
"15070","26117","oct",114.629491322835
"15071","26117","nov",72.1024280293783
"15072","26117","dec",51.6441520690918
"15073","26119","jan",60.9551845684386
"15074","26119","feb",101.201053954007
"15075","26119","mar",165.849844681589
"15076","26119","apr",207.437540154708
"15077","26119","may",241.458840219598
"15078","26119","jun",260.408839175576
"15079","26119","jul",263.68634193822
"15080","26119","aug",225.528721458034
"15081","26119","sep",172.600154809784
"15082","26119","oct",104.549541473389
"15083","26119","nov",62.0373039580228
"15084","26119","dec",47.1745065053304
"15085","26121","jan",56.5053829300069
"15086","26121","feb",94.9319647673134
"15087","26121","mar",159.354466233298
"15088","26121","apr",205.970700558101
"15089","26121","may",246.743070941105
"15090","26121","jun",276.250031088
"15091","26121","jul",276.586083528037
"15092","26121","aug",236.362688724126
"15093","26121","sep",183.835940922532
"15094","26121","oct",113.162022956064
"15095","26121","nov",68.4192098457122
"15096","26121","dec",47.0486140384852
"15097","26123","jan",59.5403285410212
"15098","26123","feb",98.1151204164001
"15099","26123","mar",160.310756814891
"15100","26123","apr",202.306550124596
"15101","26123","may",241.041456200611
"15102","26123","jun",270.050176335477
"15103","26123","jul",270.375017012673
"15104","26123","aug",231.556911512353
"15105","26123","sep",181.349632000101
"15106","26123","oct",111.248298908102
"15107","26123","nov",69.0282366522427
"15108","26123","dec",49.0801546381808
"15109","26125","jan",67.9585155774188
"15110","26125","feb",106.073408885669
"15111","26125","mar",156.447622975995
"15112","26125","apr",204.437760629962
"15113","26125","may",239.656924996325
"15114","26125","jun",267.206397764144
"15115","26125","jul",269.189026535198
"15116","26125","aug",232.1657591789
"15117","26125","sep",186.579073834163
"15118","26125","oct",119.23399664766
"15119","26125","nov",75.0014684123378
"15120","26125","dec",54.0497555886545
"15121","26127","jan",54.135240365793
"15122","26127","feb",92.4663693539731
"15123","26127","mar",159.066213521871
"15124","26127","apr",206.804386723149
"15125","26127","may",248.524408976237
"15126","26127","jun",276.078603108724
"15127","26127","jul",275.850928229255
"15128","26127","aug",235.787477922869
"15129","26127","sep",182.450348862657
"15130","26127","oct",111.067979486139
"15131","26127","nov",66.132652557648
"15132","26127","dec",45.0423970265431
"15133","26129","jan",63.1588868776957
"15134","26129","feb",103.863631439209
"15135","26129","mar",165.244276046753
"15136","26129","apr",206.614264933268
"15137","26129","may",240.628411229452
"15138","26129","jun",263.569634501139
"15139","26129","jul",266.419339497884
"15140","26129","aug",228.024267323812
"15141","26129","sep",178.510223770142
"15142","26129","oct",109.438785807292
"15143","26129","nov",66.6274149576823
"15144","26129","dec",49.9079617182414
"15145","26131","jan",52.7203866828727
"15146","26131","feb",92.7135198723031
"15147","26131","mar",154.813774737833
"15148","26131","apr",210.54560972371
"15149","26131","may",241.219932528807
"15150","26131","jun",262.476282864916
"15151","26131","jul",272.736752199016
"15152","26131","aug",229.30292245735
"15153","26131","sep",165.587707027312
"15154","26131","oct",97.8418412840922
"15155","26131","nov",56.3345429888763
"15156","26131","dec",41.1422664136442
"15157","26133","jan",58.9202579596104
"15158","26133","feb",97.8638527372963
"15159","26133","mar",160.868078508948
"15160","26133","apr",203.219158596463
"15161","26133","may",239.843551766159
"15162","26133","jun",267.310841095753
"15163","26133","jul",268.078620584602
"15164","26133","aug",229.757795415373
"15165","26133","sep",179.568715804662
"15166","26133","oct",109.229997096918
"15167","26133","nov",67.8113207694812
"15168","26133","dec",48.5027106521476
"15169","26135","jan",63.3217569986979
"15170","26135","feb",104.202733357747
"15171","26135","mar",166.755294799805
"15172","26135","apr",206.299139952048
"15173","26135","may",239.754687708667
"15174","26135","jun",260.039775880993
"15175","26135","jul",263.237626817491
"15176","26135","aug",225.350976145166
"15177","26135","sep",174.367824195797
"15178","26135","oct",106.72226754213
"15179","26135","nov",64.2994940342047
"15180","26135","dec",49.4478784218813
"15181","26137","jan",58.2905589209663
"15182","26137","feb",97.226032892863
"15183","26137","mar",164.006569897687
"15184","26137","apr",207.368210686578
"15185","26137","may",242.353900344283
"15186","26137","jun",261.849733705874
"15187","26137","jul",264.954717000326
"15188","26137","aug",227.094596015082
"15189","26137","sep",172.485710285328
"15190","26137","oct",103.288534941497
"15191","26137","nov",60.7953259150187
"15192","26137","dec",44.9474615520901
"15193","26139","jan",54.8798957824707
"15194","26139","feb",91.9199302037557
"15195","26139","mar",158.271070098877
"15196","26139","apr",206.654751332601
"15197","26139","may",246.733330535889
"15198","26139","jun",276.641984558105
"15199","26139","jul",277.178922526042
"15200","26139","aug",237.121585973104
"15201","26139","sep",185.258368937174
"15202","26139","oct",114.519233576457
"15203","26139","nov",69.7787644704183
"15204","26139","dec",47.0690608342489
"15205","26141","jan",55.3257780332823
"15206","26141","feb",95.2329417563773
"15207","26141","mar",163.279054280874
"15208","26141","apr",211.996837615967
"15209","26141","may",247.274458807868
"15210","26141","jun",267.354313206028
"15211","26141","jul",268.496628426217
"15212","26141","aug",229.370895901242
"15213","26141","sep",172.911377881024
"15214","26141","oct",102.609098795298
"15215","26141","nov",58.8190483660311
"15216","26141","dec",42.8515630928246
"15217","26143","jan",62.384036408753
"15218","26143","feb",102.20546068464
"15219","26143","mar",164.88958829992
"15220","26143","apr",204.912887188567
"15221","26143","may",238.00729113667
"15222","26143","jun",262.699260551389
"15223","26143","jul",265.7900385496
"15224","26143","aug",228.225869956137
"15225","26143","sep",177.547750264657
"15226","26143","oct",108.408244541713
"15227","26143","nov",66.3126620765494
"15228","26143","dec",49.3917829689859
"15229","26145","jan",62.6138568556452
"15230","26145","feb",99.2332740232169
"15231","26145","mar",158.15252281097
"15232","26145","apr",204.93713764972
"15233","26145","may",243.737420966826
"15234","26145","jun",272.242583125471
"15235","26145","jul",272.084864972586
"15236","26145","aug",233.049976670598
"15237","26145","sep",183.208698134824
"15238","26145","oct",115.267019294831
"15239","26145","nov",72.233619827822
"15240","26145","dec",52.0986749580108
"15241","26147","jan",64.9078462278688
"15242","26147","feb",102.649849235237
"15243","26147","mar",154.324133142248
"15244","26147","apr",205.005008251636
"15245","26147","may",242.487444790927
"15246","26147","jun",270.29321566495
"15247","26147","jul",269.115828873275
"15248","26147","aug",232.370765983284
"15249","26147","sep",184.863139164912
"15250","26147","oct",116.94949003938
"15251","26147","nov",72.0325337694837
"15252","26147","dec",51.8921117658739
"15253","26149","jan",64.7842028608946
"15254","26149","feb",98.5165873019495
"15255","26149","mar",156.418924634702
"15256","26149","apr",205.413154102932
"15257","26149","may",243.616589840327
"15258","26149","jun",273.002538092783
"15259","26149","jul",275.273950309397
"15260","26149","aug",234.938564835308
"15261","26149","sep",190.715755997417
"15262","26149","oct",122.537376261203
"15263","26149","nov",77.9121937974591
"15264","26149","dec",55.2489376246372
"15265","26151","jan",57.3167596155283
"15266","26151","feb",92.6762743580098
"15267","26151","mar",152.300948396021
"15268","26151","apr",206.828758317597
"15269","26151","may",246.243043704909
"15270","26151","jun",273.565788736149
"15271","26151","jul",270.569408806003
"15272","26151","aug",232.916663345026
"15273","26151","sep",182.923421275859
"15274","26151","oct",113.517234023736
"15275","26151","nov",68.5226798544125
"15276","26151","dec",48.0001995125595
"15277","26153","jan",53.4910164190798
"15278","26153","feb",90.3132075718471
"15279","26153","mar",157.453950593909
"15280","26153","apr",210.40513623296
"15281","26153","may",244.774267578125
"15282","26153","jun",264.037936961894
"15283","26153","jul",268.945594258211
"15284","26153","aug",227.600527393575
"15285","26153","sep",166.421875062281
"15286","26153","oct",98.0677547532685
"15287","26153","nov",56.778390207096
"15288","26153","dec",42.5193809976383
"15289","26155","jan",62.5507802789862
"15290","26155","feb",97.9444537076083
"15291","26155","mar",155.736173872514
"15292","26155","apr",204.302612304688
"15293","26155","may",241.368342867765
"15294","26155","jun",269.793317482688
"15295","26155","jul",272.248403653232
"15296","26155","aug",233.684571144798
"15297","26155","sep",183.981442260742
"15298","26155","oct",116.750183729692
"15299","26155","nov",73.3615551341664
"15300","26155","dec",52.1152777238326
"15301","26157","jan",61.7408845510828
"15302","26157","feb",98.9725063737616
"15303","26157","mar",157.042724701295
"15304","26157","apr",206.466992573566
"15305","26157","may",244.457671751459
"15306","26157","jun",272.258215111422
"15307","26157","jul",270.402766583914
"15308","26157","aug",232.885504848986
"15309","26157","sep",183.037009365587
"15310","26157","oct",114.421467838517
"15311","26157","nov",70.135088863143
"15312","26157","dec",50.7981357344662
"15313","26159","jan",59.6100155512492
"15314","26159","feb",94.4858542355624
"15315","26159","mar",157.166876475016
"15316","26159","apr",205.240590413411
"15317","26159","may",244.174636031642
"15318","26159","jun",273.762013753255
"15319","26159","jul",276.717347578569
"15320","26159","aug",236.510519663493
"15321","26159","sep",187.661740620931
"15322","26159","oct",117.935158411662
"15323","26159","nov",73.4797199711655
"15324","26159","dec",51.024383949511
"15325","26161","jan",67.626527954932
"15326","26161","feb",105.287129720052
"15327","26161","mar",156.66830932202
"15328","26161","apr",204.649677925369
"15329","26161","may",241.394149676472
"15330","26161","jun",269.909723398637
"15331","26161","jul",272.429980634832
"15332","26161","aug",233.276439433195
"15333","26161","sep",188.378879365467
"15334","26161","oct",121.504391261509
"15335","26161","nov",77.9804681271923
"15336","26161","dec",55.3138241411066
"15337","26163","jan",69.0588738841395
"15338","26163","feb",108.050566827097
"15339","26163","mar",157.155408428561
"15340","26163","apr",204.237335697297
"15341","26163","may",241.740332326581
"15342","26163","jun",268.831020724389
"15343","26163","jul",270.813765495054
"15344","26163","aug",232.420593876993
"15345","26163","sep",188.882442843529
"15346","26163","oct",122.039104092506
"15347","26163","nov",77.6026427361273
"15348","26163","dec",54.9688596725464
"15349","26165","jan",57.2438322164245
"15350","26165","feb",96.0336237115375
"15351","26165","mar",161.29236809682
"15352","26165","apr",202.988783755545
"15353","26165","may",241.047948546329
"15354","26165","jun",265.702155420336
"15355","26165","jul",267.065910468667
"15356","26165","aug",228.621465004097
"15357","26165","sep",176.601190857968
"15358","26165","oct",105.87578718541
"15359","26165","nov",63.9297227697857
"15360","26165","dec",45.7722610538289
"15361","27001","jan",65.1442329930324
"15362","27001","feb",106.07450653525
"15363","27001","mar",159.085974824195
"15364","27001","apr",205.467049654792
"15365","27001","may",232.570910023708
"15366","27001","jun",253.144771949918
"15367","27001","jul",269.894308875589
"15368","27001","aug",226.815202189427
"15369","27001","sep",168.93704178754
"15370","27001","oct",103.051066903507
"15371","27001","nov",65.4548976187613
"15372","27001","dec",51.1099840238983
"15373","27003","jan",69.5652947121478
"15374","27003","feb",109.601118453006
"15375","27003","mar",160.202382513817
"15376","27003","apr",205.634769520861
"15377","27003","may",235.329891610653
"15378","27003","jun",260.709723939287
"15379","27003","jul",275.361555383561
"15380","27003","aug",231.078231324541
"15381","27003","sep",177.52572096155
"15382","27003","oct",111.851590095682
"15383","27003","nov",72.6632690429688
"15384","27003","dec",54.9344674780014
"15385","27005","jan",60.7224089387175
"15386","27005","feb",98.718404819439
"15387","27005","mar",152.207058596921
"15388","27005","apr",209.073740129347
"15389","27005","may",234.648717211438
"15390","27005","jun",256.67685996712
"15391","27005","jul",274.121342745694
"15392","27005","aug",232.270285767394
"15393","27005","sep",169.286017727542
"15394","27005","oct",103.434345988484
"15395","27005","nov",65.2201608558754
"15396","27005","dec",49.0796737670898
"15397","27007","jan",56.653464129056
"15398","27007","feb",96.8875704768406
"15399","27007","mar",151.810174046982
"15400","27007","apr",205.960951647712
"15401","27007","may",230.585571758184
"15402","27007","jun",249.702908685678
"15403","27007","jul",267.115951143036
"15404","27007","aug",225.46591500094
"15405","27007","sep",163.027171705919
"15406","27007","oct",97.2891258684177
