time,dayofyr,ammonium,NO3_ppm[0],NO3_ppm[1],NO3_ppm[2],NO3_ppm[3],NO3_ppm[4],NO3_ppm[5],NO3_ppm[6],NO3_ppm[7],NO3_ppm[8],NO3_ppm[9]        etc...
2006.17,90,0.940142,0.308594,0.469045,0.71423,0.784047,1.757086,2.970079,2.87343,1.328055,,
2004.17,80,0.940225,0.127643,0.14741,0.323797,0.248561,0.426931,0.675343,1.035667,0.66289,,
2019,10,0.940261,0.166352,0.350451,0.807276,0.326403,0.359535,0.409356,0.690164,0.483898,,
2013.75,295,0.940438,0.374019,0.454785,1.139728,0.880026,1.024716,1.003914,2.032414,1.423638,,
2018.67,267,0.94047,0.340276,0.535693,1.140812,3.893041,6.750705,4.149918,1.012969,0.511304,,
2009.67,251,0.94048,0.356492,0.482266,0.993463,1.04012,1.187578,0.787872,0.777107,0.278907,,
2010,7,0.940502,0.206192,0.671087,1.80072,1.494679,1.517967,0.830267,0.816901,0.300105,,
2006,6,0.940645,0.530968,0.750397,1.334238,0.670959,1.651715,2.470397,2.853823,1.318099,,
2005,29,0.940847,0.069294,0.132291,0.177284,0.131463,0.104377,0.03837,0.027176,0.013034,,
2014.58,231,0.940889,0.145659,0.468163,1.005572,0.368829,0.489695,0.344992,0.375192,0.20351,,
2005.75,283,0.941135,0.35466,0.335346,0.471576,0.558131,1.583339,2.446598,2.839743,1.305797,,
2004.25,101,0.941622,0.097019,0.084706,0.190563,0.17031,0.258755,0.316743,0.523783,0.382262,,
2012.58,236,0.941808,0.156416,0.338819,0.718338,1.497903,4.686185,6.81118,5.820958,1.745317,,
2007.67,251,0.942392,0.440014,0.78707,1.864953,1.050474,0.979556,0.326283,0.258746,0.135627,,
2010.08,47,0.942473,0.121334,0.176997,0.205457,0.309413,0.559276,0.487167,0.542244,0.273836,,
2010.58,219,0.942473,0.166595,0.267142,0.6524,0.514395,0.712524,0.562776,0.675075,0.368141,,
2013.75,294,0.942478,0.373649,0.453798,1.137647,0.87909,1.024342,1.003579,2.032292,1.423502,,
2013.83,334,0.94289,0.385851,0.567059,1.365177,0.942208,1.054442,1.011589,2.03754,1.426551,,
2013.92,365,0.942908,0.308676,0.599525,1.45975,1.023633,1.108249,1.017667,2.042971,1.429285,,
2006.08,36,0.9432,0.575597,0.853711,1.555035,0.697421,1.666283,2.475498,2.858078,1.320476,,
2021.75,275,0.943256,0.404573,0.482682,1.198637,0.459811,0.279679,0.116231,0.13679,0.077698,,
2016.17,65,0.943284,0.230235,0.508706,1.174758,0.460536,0.459496,0.272157,0.275802,0.134159,,
2014.08,59,0.94331,0.413296,0.82416,1.929347,1.081026,1.140359,1.028912,2.054216,1.434837,,
2009.42,169,0.943332,-0.47605,0.408126,2.204822,1.220428,0.692474,0.231036,0.196323,0.097706,,
2021.67,265,0.943366,0.457204,0.639961,1.075633,0.114652,0.125633,0.09899,0.119597,0.069252,,
2010,6,0.943477,0.205839,0.670146,1.798737,1.498176,1.513525,0.830015,0.816712,0.300011,,
2006.67,244,0.943568,0.137512,0.571689,1.755271,0.895247,1.300782,2.186925,2.963209,1.372384,,
2019,9,0.944077,0.166017,0.349556,0.80539,0.325554,0.35902,0.409176,0.690012,0.483795,,
2009.08,42,0.944154,0.265361,0.465635,0.979993,0.402827,0.313924,0.147359,0.125222,0.0626,,
2014.58,230,0.94434,0.144937,0.466236,1.00151,0.367001,0.488587,0.344604,0.37482,0.203311,,
2003.08,59,0.944343,0.195769,0.260703,0.508671,2.36837,3.492392,1.44478,0.764638,0.437099,,
2004.17,79,0.944611,0.127132,0.146047,0.320923,0.247268,0.426148,0.675072,1.035437,0.662731,,
2017,19,0.944633,0.099638,0.104091,0.234426,0.501048,1.531752,2.387101,2.724693,1.289347,,
2006,5,0.944707,0.530638,0.749515,1.332379,0.670123,1.651209,2.470219,2.853719,1.317975,,
2008.42,156,0.944818,-0.025544,0.412839,0.998407,0.285303,0.373764,0.3075,0.345107,0.184042,,
2010.08,46,0.944902,0.12097,0.176025,0.203409,0.308491,0.558718,0.486973,0.542071,0.273727,,
2013.75,293,0.945051,0.373102,0.452339,1.134572,0.877706,1.023743,1.003118,2.032076,1.423318,,
2019.42,154,0.945369,0.012399,0.385312,0.959548,0.45365,0.516115,0.454241,0.519211,0.306885,,
2006.17,89,0.945455,0.307922,0.467253,0.710454,0.782348,1.756342,2.969517,2.873069,1.327877,,
2007.58,216,0.945548,0.28125,0.473284,1.242638,0.800368,0.618563,0.247631,0.219877,0.116297,,
2014,31,0.946057,0.36953,0.723818,1.716363,1.051452,1.125108,1.023572,2.048875,1.4322,,
2010,5,0.946213,0.205481,0.669189,1.79672,1.503202,1.507582,0.829822,0.816519,0.299916,,
2006.25,112,0.946569,0.331146,0.561691,1.105541,0.898667,1.814992,2.98307,2.886222,1.334372,,
2013.92,364,0.94665,0.308338,0.598623,1.457849,1.023667,1.106922,1.017486,2.042789,1.429195,,
2013.83,333,0.946811,0.385517,0.566167,1.363297,0.941362,1.053929,1.01141,2.037408,1.426439,,
2014.08,58,0.946956,0.412956,0.823253,1.927436,1.080166,1.139837,1.02873,2.054034,1.434747,,
2016.17,64,0.94698,0.229896,0.507802,1.172853,0.459678,0.458976,0.271975,0.275629,0.134065,,
2006.08,35,0.947155,0.575263,0.852821,1.553158,0.696576,1.665772,2.475319,2.857899,1.320387,,
2010.08,45,0.947173,0.120601,0.175042,0.201337,0.307559,0.558153,0.486778,0.541896,0.273617,,
2019.58,235,0.94721,0.154033,0.251266,0.415226,0.409134,0.448546,0.248192,0.26704,0.16106,,
2021.67,264,0.94736,0.456789,0.638855,1.073303,0.113603,0.124997,0.098768,0.11938,0.06914,,
2015.75,279,0.947553,0.376906,0.7008,1.950037,0.963486,0.428574,0.165725,0.169033,0.08766,,
2019,8,0.947872,0.165679,0.348656,0.803493,0.3247,0.358503,0.408995,0.689859,0.483692,,
2014.58,229,0.948311,0.144125,0.464072,0.99695,0.365365,0.486966,0.344169,0.374401,0.203088,,
2003.08,58,0.948482,0.195468,0.2599,0.506979,2.367608,3.491931,1.444618,0.764477,0.437019,,
2006,4,0.948784,0.530306,0.74863,1.330513,0.669283,1.6507,2.470041,2.853616,1.31785,,
2004.17,78,0.948818,0.126616,0.144671,0.318023,0.245963,0.425357,0.674799,1.035204,0.662571,,
2010,4,0.948821,0.205118,0.668222,1.794683,1.509708,1.500278,0.829628,0.816324,0.29982,,
2013.75,292,0.949111,0.37237,0.450387,1.13046,0.875856,1.022889,1.002538,2.031762,1.423086,,
2010.08,44,0.949225,0.120227,0.174045,0.199236,0.306614,0.55758,0.48658,0.541718,0.273506,,
2014.5,185,0.949647,0.007723,0.257762,0.347323,0.336555,0.416637,0.32,0.350883,0.191186,,
2012.67,258,0.949722,0.238275,0.338276,0.800907,0.976045,2.569024,3.901632,5.017407,2.295979,,
2014,30,0.950076,0.369196,0.722928,1.714487,1.050608,1.124597,1.023392,2.048696,1.432112,,
2013.92,363,0.950169,0.307993,0.597704,1.455913,1.025677,1.103775,1.017301,2.042605,1.429104,,
2017.42,169,0.950302,-0.579637,0.371144,1.655619,1.306751,2.041008,2.834221,2.825858,1.347254,,
2013.83,332,0.95056,0.385177,0.56526,1.361388,0.942682,1.051427,1.011227,2.037275,1.426324,,
2016.17,63,0.950706,0.229556,0.506896,1.170942,0.458818,0.458455,0.271793,0.275455,0.13397,,
2010.08,43,0.95079,0.119843,0.17302,0.197076,0.305642,0.556991,0.486376,0.541534,0.273392,,
2014.08,57,0.950916,0.41262,0.822359,1.925551,1.079318,1.139323,1.02855,2.053854,1.434658,,
2006.08,34,0.951206,0.574929,0.851931,1.551283,0.695732,1.66526,2.47514,2.85772,1.320299,,
2010,3,0.951299,0.204752,0.667246,1.792625,1.517839,1.491484,0.829431,0.816128,0.299723,,
2015.67,268,0.951391,0.348833,0.855625,1.919046,0.563982,0.289635,0.147601,0.150953,0.078713,,
2019,7,0.951632,0.165339,0.347749,0.801582,0.32384,0.357982,0.408812,0.689705,0.483588,,
2021.67,263,0.952011,0.456321,0.637606,1.07067,0.112418,0.124279,0.098516,0.119134,0.069013,,
2004.17,77,0.952081,0.126161,0.143457,0.315465,0.244812,0.424659,0.674558,1.035004,0.662426,,
2003.08,57,0.952641,0.195165,0.259094,0.50528,2.366844,3.491468,1.444456,0.764315,0.436939,,
2010.08,42,0.952672,0.120799,0.171915,0.1945,0.304684,0.55641,0.486175,0.541344,0.273291,,
2006,3,0.95284,0.529971,0.747738,1.328634,0.668438,1.650187,2.469861,2.853515,1.317723,,
2003,31,0.953021,0.146077,0.158579,0.297605,2.34557,3.478688,1.43998,0.759839,0.43473,,
2013.75,291,0.953314,0.371432,0.447887,1.12519,0.873484,1.021737,1.001835,2.031338,1.422798,,
2013.92,362,0.953315,0.30764,0.596761,1.456027,1.028511,1.098986,1.017111,2.042415,1.42901,,
2005.67,273,0.953602,0.491179,1.041218,3.281723,4.534357,8.116357,3.406213,1.453292,0.517014,,
2013,21,0.953638,0.222208,0.326179,0.973796,1.066899,2.456918,3.575343,4.580264,2.315441,,
2006.33,150,0.953711,0.370811,0.788862,2.137734,1.237008,1.974899,3.017167,2.920319,1.351207,,
2010,2,0.953722,0.204383,0.666263,1.792713,1.526902,1.480951,0.829233,0.81593,0.299626,,
2013.83,331,0.953836,0.384826,0.564325,1.374195,0.939152,1.047246,1.011039,2.037137,1.426206,,
2014,29,0.954142,0.368861,0.722035,1.712606,1.049762,1.124084,1.023213,2.048516,1.432023,,
2005,30,0.954353,0.069976,0.134108,0.180521,0.133454,0.105421,0.038736,0.027541,0.013214,,
2016.17,62,0.954541,0.229217,0.50599,1.169035,0.45796,0.457935,0.27161,0.275281,0.133876,,
2010.08,41,0.954789,0.12327,0.169574,0.19208,0.303736,0.556431,0.485558,0.541155,0.273268,,
2003.75,279,0.954875,0.450801,1.154726,3.526971,2.448321,2.426752,2.313473,2.713722,1.40559,,
2014.08,56,0.954966,0.412285,0.821464,1.923666,1.07847,1.138809,1.02837,2.053674,1.434569,,
2006.5,192,0.955154,-0.781646,0.586322,2.364734,1.588754,2.195636,3.046714,2.944137,1.362967,,
2006.08,33,0.955194,0.582399,0.854844,1.549765,0.692477,1.664756,2.474963,2.857543,1.320772,,
2019,6,0.955265,0.164995,0.346831,0.799648,0.32297,0.357454,0.408627,0.689549,0.483482,,
2006.42,157,0.955346,0.018291,1.010162,2.566979,1.510697,2.183319,3.045897,2.944137,1.362967,,
2013.92,361,0.955984,0.307276,0.59579,1.466749,1.028164,1.092683,1.016916,2.042219,1.428914,,
2010,1,0.956176,0.204015,0.66528,1.794939,1.537397,1.468239,0.829035,0.815732,0.299528,,
2013.83,330,0.956344,0.384458,0.576747,1.400917,0.924797,1.044032,1.010842,2.036992,1.426083,,
2014.67,254,0.956491,0.290078,0.479476,0.509396,0.595107,0.923003,0.717379,0.443451,0.223493,,
2021.67,262,0.956701,0.455848,0.636347,1.068016,0.111225,0.123556,0.098263,0.118886,0.068885,,
2003.08,56,0.956832,0.194862,0.258285,0.503575,2.366077,3.491003,1.444293,0.764152,0.436859,,
2006,2,0.956873,0.529635,0.746841,1.326743,0.667587,1.649672,2.469681,2.853414,1.317594,,
2010.08,40,0.957029,0.122897,0.168578,0.189981,0.302791,0.555859,0.48536,0.540977,0.273157,,
2003,30,0.957184,0.145773,0.157768,0.295897,2.344801,3.478223,1.439817,0.759676,0.434649,,
2014.58,228,0.957202,0.142288,0.459172,1.010264,0.351491,0.482869,0.343183,0.373431,0.202593,,
2004.17,76,0.957758,0.125319,0.141211,0.310732,0.242683,0.423369,0.674111,1.034595,0.66218,,
2013.83,329,0.957997,0.436135,0.582488,1.403533,0.911181,1.043441,1.010635,2.036815,1.426868,,
2013.92,360,0.958129,0.3069,0.598502,1.486888,1.023638,1.085402,1.016714,2.04202,1.428813,,
2005.67,272,0.958196,0.490701,1.039945,3.27904,4.53315,8.115625,3.405957,1.453099,0.516857,,
2014,28,0.958283,0.368526,0.721142,1.710724,1.048915,1.123571,1.023033,2.048337,1.431934,,
2009.42,168,0.958301,-0.421877,0.420773,2.273147,1.220428,0.692474,0.231036,0.196323,0.097706,,
2016.17,61,0.958302,0.228874,0.505077,1.167109,0.457094,0.45741,0.271426,0.275106,0.133781,,
2010.67,267,0.958306,0.31278,0.669043,1.329851,0.329746,0.322649,0.330472,0.41496,0.244747,,
2019,5,0.958719,0.164646,0.3459,0.797685,0.322087,0.356919,0.40844,0.68939,0.483376,,
2014.08,55,0.958974,0.411947,0.820563,1.921767,1.077615,1.138292,1.028189,2.053492,1.43448,,
2006.08,32,0.959245,0.582062,0.853945,1.547871,0.691624,1.664239,2.474782,2.857362,1.320682,,
2010.08,39,0.959315,0.122523,0.167582,0.187882,0.301846,0.555287,0.485162,0.540799,0.273045,,
2004.25,100,0.95979,0.094507,0.078007,0.176445,0.163957,0.254905,0.315397,0.522457,0.381584,,
2013.92,359,0.960034,0.307745,0.61118,1.510222,1.015187,1.077865,1.016509,2.04182,1.42871,,
2006,1,0.960981,0.529298,0.745943,1.32485,0.666735,1.649156,2.4695,2.853316,1.317464,,
2003.08,55,0.961047,0.194557,0.257473,0.501863,2.365307,3.490536,1.44413,0.763988,0.436778,,
2003,29,0.961379,0.145468,0.156955,0.294182,2.34403,3.477755,1.439654,0.759512,0.434568,,
2010.08,38,0.961443,0.122145,0.166575,0.185759,0.300891,0.554708,0.484963,0.540618,0.272933,,
2021.67,261,0.961456,0.455371,0.635074,1.065334,0.110018,0.122824,0.098007,0.118635,0.068756,,
2013.92,358,0.961798,0.317806,0.627564,1.53599,1.002222,1.071147,1.016303,2.041621,1.428604,,
2013.75,290,0.961813,0.369771,0.443456,1.115851,0.869282,1.019487,1.000735,2.030526,1.422318,,
2013.83,328,0.962079,0.435767,0.581507,1.401464,0.91025,1.042877,1.010437,2.036671,1.426744,,
2019,4,0.962158,0.164295,0.344963,0.795711,0.321199,0.356381,0.408252,0.68923,0.483268,,
2005.67,271,0.96227,0.490265,1.038782,3.276589,4.532047,8.114957,3.405723,1.452929,0.516709,,
2014,27,0.962454,0.36819,0.720246,1.708834,1.048065,1.123055,1.022853,2.048156,1.431845,,
2014.08,54,0.962852,0.411605,0.819651,1.919844,1.07675,1.137767,1.028005,2.053309,1.434389,,
2013.92,357,0.963411,0.356747,0.639009,1.55725,0.984463,1.067302,1.016093,2.041421,1.428496,,
2010.08,37,0.963522,0.121766,0.165563,0.183627,0.299932,0.554126,0.484762,0.540436,0.27282,,
2015.33,136,0.963919,0.117203,0.169433,0.225678,0.19518,0.244072,0.202991,0.231984,0.125571,,
2013.83,327,0.964144,0.435354,0.580405,1.399143,0.909206,1.042244,1.010216,2.036504,1.426607,,
2019.33,147,0.964211,0.00682,0.199839,0.223013,0.278705,0.467004,0.43725,0.502325,0.298516,,
2006.25,111,0.96432,0.32937,0.556955,1.09556,0.901216,1.805871,2.982117,2.885269,1.333901,,
2006.17,88,0.965071,0.305403,0.460535,0.696296,0.775977,1.752829,2.967922,2.871717,1.32721,,
2019,3,0.965226,0.163935,0.344003,0.793688,0.320288,0.355829,0.408058,0.689065,0.483159,,
2003.08,54,0.965279,0.194251,0.256657,0.500144,2.364533,3.490067,1.443965,0.763824,0.436697,,
2010.08,36,0.965505,0.121384,0.164543,0.181478,0.298965,0.55354,0.48456,0.540253,0.272706,,
2005,31,0.965544,0.070617,0.135817,0.183797,0.135221,0.106403,0.03908,0.027884,0.013385,,
2003,28,0.965596,0.145162,0.156138,0.292461,2.343255,3.477286,1.439489,0.759348,0.434487,,
2013,22,0.96587,0.222869,0.327942,0.97751,1.06857,2.456598,3.576631,4.580585,2.315632,,
2013.92,356,0.966166,0.398314,0.658495,1.565308,0.973031,1.066714,1.015887,2.041221,1.428391,,
2021.67,260,0.966242,0.454891,0.633793,1.062635,0.108803,0.122088,0.097749,0.118383,0.068626,,
2008.33,142,0.966597,0.000463,0.421986,0.585993,0.436491,0.493649,0.375527,0.393972,0.199959,,
2014,26,0.966619,0.367852,0.719344,1.706934,1.04721,1.122537,1.022671,2.047975,1.431756,,
2014.08,53,0.966786,0.411262,0.818737,1.917918,1.075884,1.137242,1.027821,2.053125,1.434298,,
2004.17,75,0.967123,0.123848,0.137289,0.302465,0.238963,0.421115,0.673326,1.033849,0.661766,,
2010.08,35,0.967239,0.120996,0.163509,0.179297,0.297984,0.552946,0.484356,0.540066,0.272591,,
2009.08,43,0.96737,0.266238,0.467973,0.984922,0.400954,0.318986,0.14783,0.125692,0.062832,,
2005.67,270,0.967695,0.489719,1.037326,3.273522,4.530667,8.114121,3.40543,1.4527,0.516533,,
2019,2,0.967944,0.163566,0.343021,0.791618,0.319357,0.355265,0.407861,0.688897,0.483047,,
2013.83,326,0.968265,0.434984,0.579418,1.397063,0.90827,1.041677,1.010017,2.036361,1.426482,,
2010.08,34,0.968375,0.153887,0.337375,0.973606,1.396668,1.979764,0.975325,0.821778,0.302513,,
2010.5,190,0.968429,0.009872,0.243656,0.387808,0.441358,0.88962,0.751876,0.790076,0.39544,,
2004.5,207,0.968543,0.006371,0.355802,1.273538,1.433271,2.831294,1.799517,1.426019,0.657358,,
2003.67,256,0.968853,0.409375,0.926526,2.920924,2.239261,2.353185,2.286906,2.690426,1.393321,,
2013.92,355,0.969123,0.409364,0.659732,1.566971,0.968513,1.066108,1.015675,2.041013,1.428284,,
2006.5,191,0.969163,-0.787196,0.617957,2.421487,1.577749,2.195636,3.046714,2.944137,1.362967,,
2003.08,53,0.969501,0.193944,0.255836,0.498415,2.363755,3.489596,1.4438,0.763659,0.436616,,
2007.5,185,0.969585,0.286485,0.571529,1.119399,0.288359,0.241824,0.158235,0.172156,0.092655,,
2003,27,0.969814,0.144854,0.155317,0.290731,2.342477,3.476814,1.439324,0.759183,0.434405,,
2008.42,155,0.969825,0.016431,0.428014,0.998407,0.285303,0.373764,0.307502,0.345122,0.184034,,
2013.67,270,0.970245,0.387425,0.668726,1.470862,0.425692,0.676392,0.977245,2.009396,1.411706,,
2010.08,33,0.970407,0.153504,0.336352,0.971451,1.395698,1.981284,0.973643,0.821572,0.302411,,
2019,1,0.970446,0.163192,0.342024,0.789516,0.318411,0.354692,0.40766,0.688725,0.482934,,
2014.08,52,0.970668,0.410917,0.817816,1.915977,1.07501,1.136713,1.027636,2.052939,1.434207,,
2014,25,0.970714,0.367511,0.718434,1.705017,1.046347,1.122014,1.022488,2.047792,1.431665,,
2017.42,168,0.970964,-0.53062,0.384863,1.716816,1.306751,2.041008,2.834221,2.825942,1.347212,,
2021.67,259,0.971005,0.454414,0.632521,1.059954,0.107597,0.121357,0.097493,0.118132,0.068497,,
2009.08,54,0.971138,0.271011,0.4807,1.011743,0.407509,0.331079,0.150555,0.128254,0.064097,,
2013.92,354,0.971152,0.42324,0.661485,1.561075,0.965922,1.065468,1.015451,2.040794,1.428285,,
2012.42,173,0.971232,-0.143304,0.243462,0.705515,2.44282,5.259276,5.444899,5.665099,1.697815,,
2009.08,59,0.971598,0.273139,0.486375,1.023703,0.412891,0.33434,0.151697,0.129396,0.064661,,
2009.08,55,0.971898,0.271449,0.481868,1.014206,0.408618,0.33175,0.15079,0.128489,0.064213,,
2007.5,184,0.97212,0.285757,0.569588,1.115309,0.286519,0.240709,0.157845,0.171774,0.092459,,
2009.08,53,0.972251,0.270609,0.479629,1.009487,0.406494,0.330463,0.150339,0.128038,0.063991,,
2013.83,325,0.972414,0.434643,0.578509,1.395148,0.907408,1.041154,1.009834,2.036234,1.426364,,
2006.42,156,0.972423,0.117337,1.008419,2.563306,1.509044,2.183506,3.044714,2.943786,1.362794,,
2010.08,32,0.972513,0.15312,0.33533,0.969298,1.394729,1.98286,0.971922,0.821366,0.30231,,
2009.08,56,0.972517,0.271885,0.48303,1.016655,0.40972,0.332418,0.151024,0.128723,0.064329,,
2005.67,269,0.973166,0.489169,1.035859,3.270429,4.529275,8.113277,3.405135,1.452469,0.516356,,
2003.25,118,0.973498,0.252367,0.523312,1.228585,2.460153,3.60846,1.461256,0.781114,0.445234,,
2013,23,0.973703,0.223447,0.329483,0.980757,1.070031,2.456268,3.577793,4.580863,2.315801,,
2003.08,52,0.973712,0.193634,0.255011,0.496675,2.362972,3.489121,1.443634,0.763493,0.436534,,
2009.08,58,0.973985,0.272762,0.48537,1.021586,0.411939,0.333763,0.151495,0.129194,0.064561,,
2003,26,0.974073,0.144545,0.154493,0.288995,2.341696,3.476341,1.439158,0.759017,0.434324,,
2013.58,213,0.97412,0.247866,0.481518,0.824757,0.235714,0.6061,1.248625,2.674481,1.676413,,
2009.08,57,0.974183,0.272342,0.484249,1.019223,0.410875,0.333118,0.151269,0.128968,0.06445,,
2007.5,183,0.974451,0.285026,0.567638,1.111198,0.284669,0.239588,0.157452,0.171389,0.092261,,
2009.42,167,0.974633,-0.355669,0.435238,2.351293,1.220428,0.692474,0.231036,0.196323,0.097706,,
2014.08,51,0.974649,0.410572,0.816895,1.914037,1.074137,1.136184,1.02745,2.052754,1.434115,,
2014,24,0.974901,0.36717,0.717525,1.7031,1.045484,1.121492,1.022305,2.047609,1.431575,,
2009.08,52,0.974976,0.270239,0.478641,1.007405,0.405558,0.329896,0.15014,0.127839,0.063892,,
2013.92,353,0.975319,0.422898,0.660574,1.559155,0.965058,1.064945,1.015267,2.040625,1.428187,,
2013.67,269,0.975576,0.386838,0.66716,1.467562,0.424207,0.675492,0.97693,2.009168,1.411508,,
2021.67,258,0.975925,0.453922,0.63121,1.057191,0.106353,0.120604,0.097229,0.117873,0.068364,,
2013.83,324,0.976397,0.434297,0.577587,1.393204,0.906533,1.040624,1.009648,2.036106,1.426244,,
2011.75,299,0.976461,0.26146,0.9483,3.536916,2.960481,2.18596,0.987167,0.75823,0.380023,,
2007.5,182,0.97699,0.284254,0.565579,1.10686,0.282717,0.238405,0.157038,0.170982,0.092053,,
2004.17,74,0.97755,0.122265,0.133069,0.293571,0.234961,0.418689,0.672481,1.033043,0.661323,,
2009.08,51,0.977823,0.26987,0.477657,1.00533,0.404624,0.32933,0.149942,0.127641,0.063795,,
2013,24,0.977855,0.223954,0.330836,0.983609,1.071314,2.45598,3.578812,4.581106,2.315951,,
2003.08,51,0.977951,0.193323,0.254182,0.494929,2.362186,3.488645,1.443467,0.763326,0.436451,,
2003,25,0.978363,0.144235,0.153667,0.287253,2.340912,3.475866,1.438992,0.758851,0.434241,,
2014.08,50,0.978647,0.410225,0.815971,1.91209,1.073261,1.135653,1.027264,2.052568,1.434023,,
2005.67,268,0.978748,0.488609,1.034365,3.267281,4.527858,8.112419,3.404834,1.452232,0.516176,,
2014,23,0.979138,0.366828,0.716613,1.701178,1.044619,1.120968,1.022121,2.047425,1.431484,,
2013.75,289,0.979343,0.367013,0.436103,1.100355,0.862309,1.015566,0.999042,2.029126,1.421548,,
2011.75,298,0.979414,0.276601,0.970738,3.536949,2.94495,2.184067,0.986504,0.757567,0.379696,,
2013.92,352,0.979443,0.422554,0.659656,1.557219,0.964187,1.064417,1.015083,2.040457,1.428088,,
2006.5,190,0.979836,-0.757419,0.630901,2.472208,1.577749,2.195636,3.046714,2.944137,1.362967,,
2009.08,50,0.980021,0.269487,0.476635,1.003177,0.403655,0.328743,0.149737,0.127436,0.063693,,
2013.83,323,0.980097,0.433944,0.576646,1.39122,0.90564,1.040083,1.009459,2.035975,1.426121,,
2009.08,44,0.980109,0.266915,0.469779,0.988727,0.399733,0.322686,0.148196,0.126056,0.063012,,
2013,25,0.980807,0.224439,0.33213,0.986337,1.072542,2.455857,3.57968,4.581338,2.316093,,
2021.67,257,0.980898,0.453426,0.629886,1.0544,0.105097,0.119843,0.096963,0.117612,0.06823,,
2013.67,268,0.981056,0.386238,0.66556,1.464191,0.422691,0.674572,0.976608,2.008934,1.411305,,
2014.67,253,0.981588,0.286653,0.470343,0.490148,0.586446,0.918135,0.715277,0.441622,0.222606,,
2011.75,297,0.981623,0.276218,0.969715,3.534794,2.94398,2.183479,0.986298,0.757361,0.379594,,
2003.08,50,0.982212,0.193456,0.253537,0.49332,2.361211,3.488167,1.4433,0.763159,0.436369,,
2004.17,73,0.982304,0.121474,0.13096,0.289127,0.232961,0.417477,0.672061,1.032662,0.66109,,
2014.08,49,0.982505,0.409874,0.815035,1.910117,1.072373,1.135115,1.027076,2.05238,1.43393,,
2013,26,0.982557,0.224902,0.333363,0.988936,1.073711,2.455962,3.58035,4.58156,2.316229,,
2009.08,49,0.98262,0.26911,0.475632,1.001063,0.402704,0.328166,0.149535,0.127234,0.063593,,
2003,24,0.982671,0.143924,0.152837,0.285504,2.340125,3.475389,1.438825,0.758684,0.434159,,
2014,22,0.983392,0.366485,0.715697,1.699248,1.043751,1.120441,1.021937,2.047241,1.431393,,
2013.92,351,0.983642,0.422209,0.658737,1.555283,0.963316,1.063889,1.014898,2.040291,1.427987,,
2011.75,296,0.983899,0.275834,0.968693,3.53264,2.943011,2.182892,0.986092,0.757155,0.379493,,
2011.75,304,0.983999,0.211668,0.463574,1.312024,2.471839,3.14193,1.385644,0.762827,0.381851,,
2013.83,322,0.984053,0.433595,0.575713,1.389255,0.904756,1.039547,1.009271,2.035847,1.425999,,
2009.08,45,0.984238,0.267426,0.471139,0.991594,0.399199,0.32507,0.148509,0.12633,0.063147,,
2009.08,48,0.984444,0.268718,0.474585,0.998857,0.401711,0.327565,0.149324,0.127023,0.063489,,
2005.67,267,0.984486,0.488034,1.032832,3.264051,4.526405,8.111538,3.404526,1.451988,0.515991,,
2013,31,0.984894,0.227096,0.339215,1.001268,1.07926,2.459058,3.581715,4.582631,2.316863,,
2009.08,47,0.985193,0.268304,0.473481,0.996528,0.400663,0.326959,0.149081,0.126801,0.06338,,
2009.08,46,0.985311,0.267876,0.472341,0.994127,0.399583,0.326371,0.148805,0.126571,0.063266,,
2013,27,0.98549,0.225389,0.334661,0.991671,1.074942,2.456441,3.580798,4.581796,2.31637,,
2021.67,256,0.985827,0.452934,0.628575,1.051637,0.103854,0.119089,0.096699,0.117354,0.068097,,
2013,30,0.986105,0.226691,0.338134,0.998989,1.078235,2.458437,3.581497,4.582431,2.316746,,
2011.75,295,0.98625,0.275452,0.967673,3.530489,2.942044,2.182305,0.985887,0.75695,0.379392,,
2013.67,267,0.986295,0.385658,0.664013,1.46093,0.421223,0.673683,0.976297,2.008711,1.411108,,
2014.08,48,0.986387,0.409522,0.814096,1.908138,1.071483,1.134575,1.026887,2.052191,1.433837,,
2003.08,49,0.986479,0.193142,0.2527,0.491558,2.360418,3.487686,1.443132,0.76299,0.436285,,
2010.58,218,0.98669,0.159201,0.247424,0.610844,0.496305,0.700638,0.558807,0.671138,0.366167,,
2003,23,0.987004,0.143611,0.152004,0.283748,2.339335,3.47491,1.438657,0.758516,0.434076,,
2011.75,300,0.987183,0.206074,0.448657,1.280584,2.457692,3.15072,1.371264,0.759041,0.380369,,
2011.75,303,0.987444,0.210213,0.459693,1.303843,2.468158,3.143895,1.382121,0.761848,0.381465,,
2013,29,0.98754,0.226289,0.337063,0.996733,1.077219,2.457821,3.581282,4.582235,2.31663,,
2009.42,166,0.987616,-0.313649,0.445926,2.409033,1.220428,0.692474,0.231036,0.196323,0.097706,,
2014,21,0.987638,0.366139,0.714776,1.697306,1.042877,1.119912,1.021752,2.047055,1.431302,,
2005.75,282,0.987763,0.349249,0.320916,0.441164,0.544447,1.575046,2.443704,2.836904,1.304361,,
2013.92,350,0.987866,0.421864,0.657814,1.553338,0.962441,1.063359,1.014712,2.040126,1.427885,,
2013,28,0.987916,0.225866,0.335935,0.994356,1.07615,2.457173,3.581055,4.582029,2.316508,,
2013.83,321,0.98803,0.433244,0.574778,1.387283,0.903869,1.03901,1.009083,2.035719,1.425876,,
2011.75,294,0.98857,0.275067,0.966648,3.52833,2.941072,2.181716,0.98568,0.756744,0.37929,,
