time,dayofyr,ammonium,NO3_ppm[0],NO3_ppm[1],NO3_ppm[2],NO3_ppm[3],NO3_ppm[4],NO3_ppm[5],NO3_ppm[6],NO3_ppm[7],NO3_ppm[8],NO3_ppm[9]        etc...
2027.83,321,0.750443,0.383261,0.671627,1.228368,0.673963,0.729149,0.434763,0.261551,0.10341,,
2065.83,306,0.750452,0.430597,0.838402,1.773019,1.157406,1.210348,0.767331,0.77561,0.304461,,
2025.25,118,0.750468,0.072285,0.069833,0.069078,0.062145,0.099173,0.11957,0.191051,0.117577,,
2022.92,339,0.750523,0.268398,0.807704,2.475447,1.661692,0.9617,0.216255,0.194144,0.107232,,
2046.17,71,0.750533,0.461633,0.94892,1.929991,0.287054,0.210009,0.139506,0.159595,0.087895,,
2023,18,0.75056,0.274463,0.877763,2.702637,1.722761,0.977868,0.221918,0.199806,0.110028,,
2094.92,362,0.750634,0.458435,0.646489,0.805426,0.221295,0.394528,0.366441,0.201603,0.080184,,
2052.67,245,0.750699,0.29555,0.498752,0.973082,0.050973,0.057641,0.052824,0.074674,0.048959,,
2047.17,83,0.750711,0.191245,0.26266,0.551646,0.429332,0.360441,0.190973,0.26582,0.177532,,
2022.08,41,0.750749,0.142591,0.218662,0.4464,0.580038,0.444159,0.27271,0.195264,0.094863,,
2071.25,109,0.75076,0.175625,0.40702,1.057524,0.529023,0.239308,0.115551,0.12526,0.066966,,
2074.42,168,0.750792,0.433251,0.571289,2.150058,1.630784,0.716476,0.204434,0.208098,0.11174,,
2088.67,246,0.750817,0.402309,0.645146,1.365505,0.509067,0.580736,0.43433,0.445785,0.223548,,
2076.5,198,0.750818,0.371803,0.386051,1.000716,1.524513,1.458783,0.434612,0.177214,0.091968,,
2025.08,46,0.75085,0.21257,0.723826,1.984325,0.722004,0.241581,0.100511,0.123186,0.07381,,
2040,29,0.750856,0.214861,0.38533,1.072459,1.739322,2.836155,1.681624,0.416473,0.165855,,
2039.92,343,0.750929,0.235363,0.437678,1.235172,2.388396,3.0204,0.972423,0.371971,0.16236,,
2057.92,347,0.751006,0.256903,0.397244,0.569548,0.418675,0.491131,0.723857,0.871534,0.343661,,
2034.08,42,0.751017,0.495046,0.71478,1.28296,0.354695,0.571574,0.690398,0.752372,0.335906,,
2040.5,194,0.75104,0.396897,0.560323,1.060868,0.683961,1.730196,2.190197,2.357384,0.687237,,
2029.42,154,0.751053,0.353529,0.604372,1.075563,0.258473,0.270839,0.229435,0.281783,0.163655,,
2075.17,80,0.751078,0.190005,0.259838,0.546507,0.425465,0.357241,0.187673,0.263643,0.176239,,
2080.42,156,0.751091,0.453235,0.900438,1.426982,0.421449,0.43189,0.79066,0.37346,0.149141,,
2048.58,238,0.751099,0.348376,0.606652,1.609315,1.716654,1.565847,0.454439,0.1972,0.101867,,
2096.08,59,0.751114,0.212027,0.447444,1.22306,1.775971,2.838937,1.669407,0.424519,0.165676,,
2069.83,327,0.751152,0.434412,0.529964,1.246808,0.759312,0.830868,0.664454,0.980065,0.625745,,
2050.58,235,0.751182,0.382378,0.826676,2.09438,0.59145,0.243846,0.106549,0.125835,0.073576,,
2060.17,81,0.751201,0.120185,0.137815,0.30156,0.213171,0.308934,0.379077,0.472709,0.251663,,
2038,31,0.751207,0.148743,0.600148,1.675504,1.444797,1.449009,0.787718,0.791569,0.310598,,
2093.92,345,0.751237,0.293111,0.717653,1.717782,1.311089,1.281295,0.769423,0.776731,0.305662,,
2032.25,108,0.751261,0.094509,0.088517,0.198824,0.165906,0.226726,0.230043,0.314059,0.19215,,
2060.67,246,0.751262,0.403205,0.646602,1.368814,0.512904,0.585177,0.437199,0.448605,0.224953,,
2023.33,142,0.751272,0.344562,0.498804,1.068873,2.081975,2.424322,0.669812,0.250975,0.135292,,
2093.25,108,0.751294,0.244311,0.485608,1.290938,0.670013,0.424257,0.147136,0.122735,0.060138,,
2026.08,34,0.751303,0.232195,0.386928,0.901792,0.685371,1.087793,0.889641,0.5798,0.223316,,
2055.83,316,0.751313,0.380014,0.664382,1.216,0.665973,0.722133,0.428491,0.259923,0.102345,,
2036.08,44,0.751329,0.402907,0.521739,0.95219,0.400429,0.461511,0.275691,0.25507,0.124136,,
2088.17,79,0.751422,0.119345,0.135787,0.297269,0.210936,0.306819,0.377138,0.470254,0.250257,,
2056.92,340,0.751455,0.159413,0.329509,0.595204,0.271225,0.308806,0.400593,0.541321,0.281331,,
2072.17,90,0.751533,0.19105,0.473891,1.114996,0.446497,0.403621,0.232524,0.235304,0.113635,,
2091.17,78,0.751541,0.130205,0.118919,0.145884,0.139831,0.199918,0.197778,0.245754,0.146071,,
2092,2,0.751557,0.346972,0.408878,0.720112,0.373447,0.443478,0.268617,0.247315,0.119874,,
2060.33,133,0.751582,0.257823,0.50434,1.175175,0.386392,0.305728,0.250843,0.333303,0.201421,,
2083.83,314,0.751587,0.378939,0.661768,1.210584,0.662069,0.717969,0.42587,0.258055,0.101507,,
2050.08,32,0.751617,0.424937,0.677175,1.510837,0.509953,0.348168,0.210176,0.144067,0.067256,,
2083.92,356,0.751636,0.25213,0.499017,1.139312,0.814663,0.827942,0.4315,0.263315,0.104278,,
2066.83,331,0.751642,0.410701,0.5494,0.604296,0.202205,0.383888,0.363674,0.198633,0.078419,,
2086.58,219,0.751646,0.408212,0.573204,1.160081,0.453899,0.402741,0.230883,0.236318,0.135956,,
2048.5,200,0.75166,0.372938,0.388315,1.006357,1.531572,1.467371,0.43619,0.178951,0.092857,,
2037.92,350,0.751666,0.295794,0.724399,1.717942,1.301827,1.333616,0.781058,0.785056,0.307372,,
2085.92,344,0.751668,0.25568,0.394222,0.563647,0.415244,0.488162,0.719943,0.866954,0.341979,,
2094.67,259,0.751738,0.399886,0.601245,1.084639,0.16453,0.14089,0.100386,0.11296,0.061781,,
2065.92,347,0.751765,0.294128,0.720407,1.707454,1.305321,1.304952,0.772773,0.78019,0.307212,,
2025,5,0.751788,0.290117,0.828789,2.043152,0.52452,0.196487,0.094933,0.117614,0.071057,,
2023,17,0.751791,0.312315,0.90787,2.705021,1.705734,0.97736,0.22174,0.199628,0.10994,,
2029,30,0.751792,0.060889,0.239944,0.648461,0.39751,0.402446,0.421337,0.564026,0.291062,,
2037.25,110,0.751797,0.246631,0.491231,1.303554,0.672653,0.433776,0.151341,0.124975,0.061301,,
2060.25,106,0.751802,0.092811,0.08489,0.190985,0.161588,0.222397,0.226241,0.309047,0.189322,,
2032.67,246,0.751807,0.404824,0.648965,1.375212,0.518953,0.597757,0.447258,0.457338,0.228784,,
2028.92,345,0.75184,0.162022,0.335967,0.607826,0.278122,0.314639,0.413899,0.557622,0.287592,,
2027.08,36,0.751846,0.182215,0.269098,0.381123,0.314317,0.619423,0.747829,0.734435,0.380955,,
2069.92,362,0.751895,0.303994,0.550886,1.305147,0.862658,0.875665,0.669417,0.984533,0.627774,,
2032.17,84,0.751911,0.121851,0.141028,0.308422,0.217267,0.314623,0.385051,0.478931,0.254464,,
2037.83,308,0.752035,0.432277,0.842107,1.783013,1.168647,1.223169,0.775405,0.780232,0.304529,,
2090.08,38,0.752039,0.491554,0.708099,1.269462,0.348235,0.564457,0.680991,0.742118,0.331496,,
2055.92,358,0.752049,0.253043,0.501377,1.144695,0.81892,0.8326,0.434177,0.265245,0.10514,,
2022.5,212,0.752081,0.339425,0.622126,1.593141,0.5018,0.225575,0.099712,0.118014,0.069555,,
2097.92,360,0.752081,0.303023,0.552157,1.331374,0.855084,0.861069,0.666623,0.980635,0.625321,,
2023.08,54,0.752121,0.288857,0.898814,2.733102,1.809042,1.03196,0.226731,0.204619,0.112404,,
2096.5,192,0.75215,0.399751,0.557943,1.049127,0.672842,1.708498,2.165597,2.32434,0.689074,,
2095.92,336,0.752201,0.29642,0.527274,1.359829,2.359189,2.931123,0.959376,0.366888,0.159786,,
2067.92,339,0.752234,0.233876,0.433701,1.225327,2.403345,2.992389,0.964609,0.369154,0.160845,,
2092.08,41,0.752235,0.400666,0.518037,0.945385,0.396302,0.457328,0.273467,0.251978,0.122362,,
2076.42,161,0.752243,0.352156,0.540188,1.938128,1.342607,0.716677,0.271912,0.15509,0.081045,,
2066.92,363,0.752264,0.459361,0.648295,0.808382,0.222816,0.396378,0.368048,0.202742,0.08071,,
2066,28,0.752279,0.17733,0.624689,1.722571,1.401681,1.42995,0.77924,0.786523,0.310385,,
2036,5,0.75237,0.349108,0.412295,0.726316,0.377291,0.44749,0.270781,0.250332,0.121626,,
2097.83,325,0.752387,0.433294,0.52763,1.241617,0.755617,0.82677,0.661686,0.976241,0.623277,,
2096,24,0.752412,0.212803,0.380142,1.059584,1.725344,2.816772,1.676577,0.407976,0.163362,,
2084.92,337,0.752429,0.158318,0.326612,0.589144,0.268037,0.306174,0.398285,0.538344,0.279674,,
2081.08,38,0.752439,0.264287,0.794569,2.029793,0.646574,0.225099,0.094384,0.115632,0.069253,,
2028.58,230,0.752445,0.373244,0.637331,1.505071,0.43195,0.341693,0.262111,0.299743,0.166702,,
2057,24,0.752459,0.058203,0.269648,0.628785,0.387906,0.395126,0.407607,0.547293,0.284634,,
2041.83,329,0.752462,0.436114,0.533043,1.254179,0.764126,0.835132,0.669579,0.996511,0.636698,,
2034,4,0.752464,0.450525,0.612567,1.065514,0.330248,0.558015,0.685649,0.747903,0.333579,,
2085,21,0.752492,0.057054,0.266766,0.622455,0.384155,0.391925,0.405206,0.544214,0.283006,,
2068,26,0.752521,0.213612,0.3822,1.064484,1.730232,2.824095,1.680031,0.411705,0.164377,,
2025.08,45,0.752522,0.212298,0.73088,2.042918,0.697963,0.236017,0.100365,0.123041,0.073738,,
2029.92,349,0.752584,0.258985,0.400675,0.574728,0.422212,0.494458,0.732374,0.881582,0.347491,,
2073.25,105,0.752595,0.204446,0.207534,0.378723,0.522778,1.076297,1.174586,0.965849,0.420234,,
2094.83,329,0.752656,0.409589,0.547097,0.600293,0.200213,0.381751,0.361966,0.197402,0.077839,,
2073.5,185,0.752664,0.354599,0.272464,0.570614,0.605841,0.931556,1.172665,1.201628,0.530309,,
2068.33,135,0.752729,0.2632,0.582087,1.868057,2.347519,3.479686,1.722082,0.473687,0.18985,,
2084.58,227,0.752736,0.36996,0.630845,1.490015,0.420325,0.33148,0.25583,0.293182,0.163046,,
2078.58,233,0.752752,0.381122,0.823399,2.08679,0.58713,0.241092,0.105532,0.124753,0.072987,,
2038.67,260,0.752757,0.393359,0.600926,1.094541,0.170084,0.14378,0.102924,0.115613,0.063143,,
2056.58,228,0.752827,0.370909,0.63293,1.495264,0.424372,0.334598,0.257647,0.295043,0.164048,,
2058.58,220,0.752875,0.409248,0.575305,1.164666,0.457029,0.405472,0.232255,0.237674,0.136726,,
2027.75,283,0.75289,0.407836,0.656853,1.014173,0.586838,0.690121,0.427246,0.254452,0.099587,,
2048.17,72,0.752913,0.169477,0.330919,0.958201,0.513709,0.23648,0.088765,0.095422,0.051618,,
2091.25,104,0.752937,0.17053,0.260131,0.480533,0.164595,0.200746,0.17911,0.224538,0.134646,,
2064.08,42,0.753067,0.401488,0.519469,0.9481,0.398306,0.459782,0.274993,0.253492,0.123139,,
2088.25,104,0.753072,0.091605,0.081908,0.184651,0.158488,0.220059,0.224826,0.307226,0.188187,,
2062.08,39,0.753116,0.49258,0.71035,1.273824,0.35059,0.567249,0.683925,0.745477,0.33311,,
2074.17,69,0.753119,0.460151,0.945241,1.922366,0.283284,0.207241,0.137918,0.157762,0.086887,,
2031.58,235,0.753126,0.396276,0.714035,1.697573,0.688677,0.667462,0.547123,0.513152,0.19747,,
2064,3,0.753129,0.347742,0.41017,0.722532,0.375319,0.445852,0.270114,0.248797,0.12064,,
2027.92,362,0.753186,0.25538,0.507033,1.156009,0.827112,0.840125,0.440424,0.266876,0.106177,,
2022,2,0.753222,0.107287,0.118739,0.238907,0.553961,0.426095,0.267812,0.190405,0.092449,,
2039.92,342,0.753233,0.235103,0.436985,1.233711,2.392893,3.016723,0.971304,0.371826,0.162291,,
2030,26,0.753251,0.288582,0.513546,0.830439,0.457802,0.51069,0.738058,0.885704,0.350432,,
2073.67,258,0.753308,0.329126,0.554333,1.110562,0.163072,0.174539,0.132187,0.158137,0.098189,,
2038.92,365,0.753315,0.461045,0.651146,0.813336,0.225128,0.400167,0.370988,0.204295,0.081603,,
2086,22,0.75332,0.298969,0.512852,0.820022,0.447295,0.504547,0.725682,0.871123,0.345097,,
2047.17,82,0.753322,0.190992,0.261985,0.550224,0.428692,0.360429,0.190575,0.265685,0.177465,,
2050.42,162,0.753332,0.328434,0.47546,0.888798,0.141256,0.120401,0.074292,0.09386,0.057678,,
2076.5,197,0.753341,0.371549,0.385372,0.999285,1.52387,1.458393,0.434476,0.177077,0.091901,,
2065.83,305,0.753353,0.43035,0.837742,1.771627,1.157778,1.20906,0.767198,0.775506,0.304381,,
2058,24,0.753356,0.286572,0.509901,0.827978,0.452529,0.507235,0.729497,0.875624,0.34658,,
2085.83,317,0.75336,0.520725,1.395723,3.745495,1.309432,0.604051,0.308319,0.357882,0.200686,,
2027.83,320,0.753365,0.383014,0.670968,1.226979,0.673338,0.72877,0.43463,0.261429,0.103339,,
2094,26,0.753372,0.197554,0.6402,1.710361,1.389947,1.423222,0.775832,0.782981,0.308819,,
2027.58,218,0.753377,0.366535,0.670702,1.442429,0.330554,0.196598,0.119217,0.1305,0.072781,,
2024.67,245,0.753401,0.299912,0.503214,0.979546,0.053861,0.061254,0.056231,0.079372,0.052008,,
2041.92,364,0.753432,0.30543,0.554033,1.310794,0.862231,0.885608,0.674551,1.001028,0.638699,,
2053.08,39,0.753434,0.264915,0.796596,2.034536,0.649818,0.227241,0.095352,0.116755,0.069898,,
2043.25,110,0.75345,0.176274,0.408822,1.061571,0.531451,0.240947,0.116943,0.126637,0.067693,,
2027.08,35,0.753556,0.181915,0.268298,0.379437,0.313559,0.618963,0.747672,0.734304,0.380859,,
2076.58,236,0.753603,0.347058,0.603398,1.601226,1.708051,1.55622,0.452572,0.195173,0.100836,,
2093.92,344,0.753618,0.292852,0.716976,1.73009,1.317214,1.269103,0.769284,0.776605,0.305586,,
2062,1,0.753635,0.448201,0.608371,1.057168,0.326315,0.553849,0.679232,0.741125,0.33078,,
2053.25,116,0.753672,0.067061,0.057896,0.045785,0.051065,0.091428,0.112781,0.181166,0.112158,,
2081.25,115,0.753682,0.083953,0.074056,0.047166,0.064718,0.113709,0.137828,0.216328,0.12347,,
2022.92,338,0.753699,0.268156,0.807057,2.474083,1.661078,0.961328,0.216125,0.194013,0.107168,,
2038.83,333,0.753709,0.412291,0.55201,0.608743,0.204309,0.387551,0.366569,0.20014,0.079291,,
2046.17,70,0.753719,0.461391,0.948273,1.928628,0.286441,0.209637,0.139375,0.159465,0.087831,,
2060.17,80,0.753752,0.11993,0.137136,0.300131,0.212528,0.308545,0.378942,0.472592,0.251584,,
2057.92,346,0.753779,0.256651,0.396574,0.568136,0.41804,0.490746,0.723722,0.871439,0.343574,,
2038,30,0.753865,0.173995,0.600997,1.678823,1.442362,1.447429,0.787556,0.791407,0.310518,,
2065.92,346,0.753869,0.293864,0.719704,1.711652,1.310792,1.296644,0.772631,0.780061,0.307136,,
2075.17,79,0.753916,0.189756,0.259173,0.545107,0.424834,0.357387,0.187169,0.26351,0.176173,,
2094.92,361,0.753937,0.458194,0.645848,0.804074,0.220687,0.394159,0.366312,0.201481,0.080116,,
2022.08,40,0.753984,0.142349,0.218017,0.445041,0.579427,0.443789,0.27258,0.195134,0.094799,,
2069.75,289,0.753992,0.372172,0.401786,0.981982,0.727367,0.812932,0.656677,0.97453,0.622278,,
2068.08,60,0.754029,0.212599,0.448981,1.226931,1.780487,2.846032,1.674238,0.426693,0.166647,,
2045.67,258,0.754073,0.330051,0.556187,1.114849,0.165845,0.17713,0.133793,0.159793,0.099127,,
2029,29,0.754091,0.06058,0.276599,0.643213,0.39645,0.401971,0.421171,0.563867,0.290976,,
2040,28,0.754138,0.21462,0.384687,1.071105,1.738712,2.835786,1.682168,0.41567,0.165791,,
2022.75,274,0.754151,0.425364,0.841719,2.38381,1.347563,0.832558,0.199072,0.176981,0.098773,,
2096.25,103,0.754176,0.205797,0.503924,1.542243,2.053403,3.036842,1.688192,0.443304,0.174951,,
2096.08,58,0.754184,0.21332,0.448354,1.22056,1.775274,2.838581,1.669283,0.424394,0.165614,,
2048.5,199,0.754188,0.372684,0.387636,1.004925,1.530928,1.46698,0.436054,0.178815,0.09279,,
2071.25,108,0.754211,0.175268,0.406068,1.055519,0.529058,0.238137,0.115201,0.125069,0.066871,,
2055.83,315,0.754212,0.379766,0.663721,1.214607,0.665346,0.721753,0.428358,0.259801,0.102274,,
2083.92,355,0.754235,0.251875,0.498338,1.13788,0.814018,0.827552,0.431363,0.263186,0.104207,,
2066.75,297,0.75428,0.378268,0.427352,0.341549,0.169419,0.365744,0.357337,0.192563,0.075207,,
2085.33,132,0.754313,0.208768,0.159686,0.135709,0.135413,0.199641,0.201462,0.252104,0.148023,,
2034.08,41,0.754314,0.494806,0.714139,1.281607,0.354087,0.571205,0.690269,0.752243,0.335842,,
2037.92,349,0.75433,0.29554,0.723723,1.716518,1.304643,1.330084,0.780922,0.78493,0.3073,,
2072.17,89,0.754355,0.1908,0.473226,1.113594,0.445866,0.403239,0.23239,0.235174,0.113567,,
2025.08,44,0.754371,0.249255,0.788963,2.061222,0.668594,0.234358,0.100221,0.122897,0.073667,,
2098.67,251,0.754374,0.334677,0.43438,0.365205,0.451062,0.623577,0.392439,0.186401,0.080636,,
2033.42,157,0.75443,0.355783,0.533767,1.654969,1.045049,0.702566,0.195885,0.114543,0.059049,,
2073.58,213,0.754431,0.341945,0.384505,0.624245,0.179821,0.315001,0.343686,0.46517,0.280436,,
2069.83,326,0.754438,0.434124,0.529194,1.245186,0.758582,0.830426,0.664299,0.979937,0.625655,,
2056.92,339,0.75447,0.159166,0.328851,0.593817,0.270601,0.308428,0.400461,0.541213,0.281253,,
2083.83,313,0.754479,0.378691,0.661106,1.20919,0.661442,0.717588,0.425736,0.257932,0.101435,,
2085.92,343,0.754489,0.255429,0.393554,0.56224,0.414611,0.487778,0.719809,0.86686,0.341893,,
2091.17,77,0.754525,0.12989,0.118081,0.144119,0.139036,0.199436,0.197611,0.245596,0.145982,,
2097.92,359,0.754528,0.304062,0.564037,1.352356,0.847248,0.854941,0.666485,0.9805,0.625251,,
2069.92,361,0.754546,0.30374,0.550209,1.315336,0.862063,0.870482,0.66928,0.984398,0.627706,,
2083.33,137,0.754554,0.256852,0.377761,0.851865,0.392766,0.301276,0.249363,0.318065,0.191599,,
2026.08,33,0.754567,0.231953,0.386284,0.900435,0.68476,1.087423,0.889511,0.579696,0.22324,,
2083.58,216,0.754578,0.363341,0.663302,1.435066,0.318478,0.19098,0.115922,0.126961,0.070795,,
2036.08,43,0.754591,0.402665,0.521095,0.950833,0.399818,0.461141,0.275561,0.254941,0.124071,,
2067.92,338,0.7546,0.233616,0.433009,1.223869,2.410937,2.985532,0.963754,0.369003,0.160776,,
2052.42,156,0.754621,0.453718,0.901613,1.429034,0.422991,0.434817,0.794939,0.375339,0.150154,,
2092,1,0.754649,0.346727,0.408223,0.718732,0.372826,0.443102,0.268485,0.24719,0.119806,,
2040.58,233,0.754703,0.421882,0.442195,0.583588,0.796937,1.960322,2.459736,2.367208,0.694704,,
2050.58,234,0.754717,0.382076,0.825872,2.092685,0.590688,0.243384,0.106387,0.125678,0.073494,,
2029.83,318,0.754734,0.413345,0.672844,2.130003,1.80293,1.031966,0.316566,0.366147,0.205658,,
2078.42,161,0.754745,0.327338,0.473133,0.883927,0.138633,0.118647,0.073575,0.093071,0.057236,,
2055.92,357,0.754759,0.25279,0.500703,1.143274,0.818281,0.832212,0.434042,0.265117,0.105069,,
2066,27,0.75481,0.19821,0.642038,1.715189,1.395295,1.429483,0.779076,0.786359,0.310304,,
2095.92,335,0.754908,0.296167,0.526599,1.358408,2.358549,2.930769,0.959234,0.366736,0.159719,,
2055.33,138,0.754922,0.257845,0.380099,0.856842,0.395515,0.303528,0.250813,0.319837,0.19267,,
2066.83,330,0.754926,0.410459,0.548756,0.60294,0.201595,0.383518,0.363544,0.198513,0.078351,,
2025,4,0.754973,0.297178,0.837283,2.042973,0.519897,0.196132,0.094808,0.117491,0.071058,,
2099.5,187,0.75498,0.340327,0.566439,1.052909,0.237474,0.191671,0.093066,0.084746,0.044872,,
2037.83,307,0.754997,0.43203,0.841448,1.781624,1.168022,1.22279,0.775272,0.780128,0.304449,,
2085,20,0.755009,0.056797,0.266081,0.621012,0.383506,0.391532,0.405068,0.544099,0.282927,,
2027.33,140,0.755016,0.260072,0.386089,0.868627,0.400379,0.307651,0.254642,0.32558,0.196408,,
2057,23,0.755028,0.057947,0.268966,0.627348,0.38726,0.394734,0.407469,0.547179,0.284555,,
2023,16,0.755032,0.312073,0.907225,2.703661,1.705122,0.976989,0.22161,0.199498,0.109876,,
2063.25,106,0.755048,0.171475,0.262271,0.484906,0.167065,0.202816,0.180408,0.226016,0.135495,,
2028.92,344,0.755057,0.161779,0.335319,0.606462,0.277508,0.314267,0.413768,0.557517,0.287516,,
2023.08,53,0.755059,0.28861,0.898154,2.731711,1.808416,1.03158,0.226598,0.204486,0.112339,,
2032.17,83,0.755072,0.121545,0.140213,0.306705,0.216494,0.314155,0.384888,0.478788,0.254372,,
2091.25,103,0.755098,0.170247,0.259377,0.478945,0.16388,0.200312,0.178958,0.224393,0.134571,,
2088.17,78,0.755129,0.118966,0.134779,0.295143,0.20998,0.30624,0.376937,0.470071,0.250146,,
2063.17,79,0.755199,0.13085,0.12017,0.148313,0.141289,0.201443,0.19896,0.247134,0.146863,,
2089.75,280,0.755249,0.355976,0.451718,0.447352,0.36732,0.835589,1.026103,0.797183,0.275233,,
2027.08,34,0.755249,0.181644,0.267573,0.37791,0.312871,0.618546,0.747531,0.734187,0.38077,,
2090.08,37,0.755315,0.491312,0.707455,1.268105,0.347624,0.564087,0.680861,0.741989,0.331432,,
2084.92,336,0.755353,0.158069,0.325948,0.587745,0.267408,0.305793,0.398152,0.538235,0.279596,,
2032.42,157,0.755375,0.242144,0.233262,0.416395,0.409494,0.508624,0.384786,0.376297,0.196746,,
2048.58,237,0.755428,0.348009,0.605672,1.607249,1.715724,1.565283,0.454241,0.197002,0.10177,,
2039.92,341,0.755448,0.23484,0.436285,1.232235,2.398218,3.012219,0.97023,0.371677,0.162221,,
2092.08,40,0.755509,0.400424,0.517392,0.944027,0.395691,0.456958,0.273338,0.251851,0.122297,,
2029.92,348,0.755519,0.258736,0.400012,0.573331,0.421583,0.494077,0.73224,0.881489,0.347405,,
2036,4,0.755535,0.348864,0.411645,0.724944,0.376674,0.447116,0.27065,0.250207,0.121558,,
2066.92,362,0.755563,0.459119,0.647652,0.807027,0.222206,0.396008,0.367919,0.20262,0.080643,,
2084.75,300,0.755564,0.24601,0.354789,0.374539,0.310862,0.362071,0.759179,0.648017,0.247853,,
2028.58,229,0.755592,0.372965,0.636588,1.503506,0.431246,0.341267,0.261962,0.299607,0.166622,,
2097.83,324,0.75561,0.433052,0.526983,1.240254,0.755003,0.826398,0.661555,0.976139,0.623199,,
2040.5,193,0.755619,0.3965,0.559266,1.058641,0.682959,1.729588,2.189984,2.357278,0.687079,,
2086.58,218,0.755625,0.407871,0.572293,1.158161,0.453036,0.402217,0.2307,0.236145,0.13586,,
2081.08,37,0.755632,0.264043,0.795136,2.042443,0.639342,0.224726,0.094253,0.115501,0.069188,,
2025.33,133,0.755693,0.207006,0.22976,0.439989,0.298022,0.26552,0.167655,0.18538,0.108297,,
2096,23,0.755696,0.212561,0.379498,1.058226,1.724733,2.816401,1.677218,0.407076,0.163298,,
2084.58,226,0.755719,0.369693,0.630134,1.488517,0.419651,0.331071,0.255687,0.293051,0.162969,,
2034,3,0.75573,0.450283,0.611922,1.064155,0.329637,0.557644,0.685519,0.747794,0.333505,,
2041.83,328,0.755733,0.435824,0.532271,1.252552,0.763394,0.834689,0.669423,0.996382,0.636609,,
2068,25,0.755811,0.213371,0.381556,1.063127,1.729621,2.823725,1.680638,0.410839,0.164313,,
2076.5,196,0.755841,0.371293,0.384689,0.997847,1.523222,1.458001,0.434338,0.17694,0.091833,,
2076.17,71,0.755851,0.168195,0.327142,0.949095,0.512066,0.231281,0.08744,0.09416,0.050968,,
2044.17,91,0.755852,0.191924,0.475933,1.119701,0.45006,0.4068,0.234051,0.236828,0.114409,,
2099.25,107,0.755906,0.174438,0.403857,1.050675,0.529167,0.233604,0.114003,0.12393,0.066271,,
2056.58,227,0.75591,0.370634,0.632194,1.493714,0.423674,0.334176,0.257499,0.294908,0.163968,,
2047.17,81,0.75592,0.190737,0.261307,0.548795,0.428049,0.360289,0.190263,0.265549,0.177409,,
2094.83,328,0.755926,0.409347,0.546452,0.598933,0.199602,0.381381,0.361837,0.197281,0.077771,,
2096.58,232,0.755972,0.418724,0.438037,0.564758,0.776959,1.915797,2.45844,2.33401,0.695712,,
2065.92,345,0.755993,0.2936,0.718998,1.721347,1.315668,1.286625,0.772489,0.779932,0.307059,,
2093.92,343,0.756104,0.316642,0.773109,1.815158,1.268305,1.260424,0.769144,0.776474,0.305568,,
2066.67,259,0.75611,0.400512,0.602227,1.086221,0.165495,0.141767,0.100969,0.113611,0.062134,,
2074.17,68,0.756112,0.459904,0.944582,1.920978,0.282659,0.206862,0.137786,0.157629,0.086821,,
2094.33,151,0.75612,0.260218,0.365985,0.787652,0.384843,0.206163,0.061698,0.072752,0.04336,,
2064,2,0.756219,0.347496,0.409514,0.721149,0.374697,0.445475,0.269982,0.248671,0.120571,,
2085.83,316,0.75628,0.520477,1.395061,3.744099,1.308804,0.60367,0.308186,0.357749,0.20062,,
2027.92,361,0.756285,0.255134,0.506378,1.154628,0.826491,0.839749,0.440292,0.266751,0.106109,,
2043.25,109,0.756292,0.175973,0.408019,1.05988,0.530691,0.240692,0.116636,0.126476,0.067613,,
2064.08,41,0.756305,0.401245,0.518822,0.946736,0.397692,0.45941,0.274863,0.253364,0.123074,,
2027.83,319,0.756317,0.382766,0.670308,1.225586,0.672711,0.728391,0.434497,0.261307,0.103268,,
2046.42,168,0.75637,0.433988,0.572612,2.15519,1.636269,0.720642,0.206215,0.210034,0.1128,,
2022,1,0.756385,0.107043,0.118088,0.237536,0.553344,0.425721,0.267682,0.190278,0.092382,,
2062.08,38,0.756385,0.492338,0.709704,1.272464,0.349978,0.566878,0.683795,0.745347,0.333046,,
2057.92,345,0.756398,0.256396,0.395894,0.566703,0.417395,0.490355,0.723585,0.871326,0.343505,,
2068.5,192,0.756422,0.400415,0.559017,1.051072,0.67523,1.713607,2.171983,2.332292,0.691744,,
2058,23,0.756454,0.299745,0.514742,0.823578,0.449683,0.506876,0.729371,0.87552,0.346821,,
2037.25,109,0.756456,0.246156,0.489964,1.300884,0.673601,0.432383,0.150184,0.12472,0.061175,,
2041.92,363,0.756459,0.305182,0.553374,1.309403,0.864055,0.883001,0.674418,1.000895,0.638634,,
2027.42,154,0.756502,0.305252,0.480491,0.917453,0.151955,0.220589,0.194162,0.235788,0.137385,,
2045.17,89,0.756529,0.156391,0.202841,0.577841,0.532046,0.950559,1.00639,0.965096,0.41877,,
2030,25,0.756537,0.28834,0.512901,0.82908,0.457191,0.510319,0.737928,0.885612,0.350349,,
2038,29,0.756572,0.174763,0.607575,1.699573,1.431904,1.444736,0.787394,0.791245,0.310438,,
2029,28,0.756582,0.060678,0.27555,0.641467,0.395674,0.401501,0.421006,0.56371,0.290891,,
2075.17,78,0.756598,0.189502,0.258497,0.543683,0.424194,0.357563,0.186638,0.263376,0.176105,,
2058.58,219,0.7566,0.408923,0.574438,1.162839,0.456207,0.404974,0.232081,0.23751,0.136634,,
