time,dayofyr,ammonium,NO3_ppm[0],NO3_ppm[1],NO3_ppm[2],NO3_ppm[3],NO3_ppm[4],NO3_ppm[5],NO3_ppm[6],NO3_ppm[7]    NO3_ppm[8]    NO3_ppm[9]        etc...
2062.17,82     1,6.476009,0.993776,1.726325,2.6959,1.987915,1.924014,1.412185,1.039371,0.483418
2088.17,78     1,6.478581,1.384624,2.000977,5.029864,1.393531,0.784926,0.63771,0.752233,0.394282
2050.17,86     1,6.479696,1.664204,4.083218,8.578631,0.90758,0.628459,0.346559,0.268402,0.132319
2034.17,82     1,6.483966,0.994316,1.727349,2.697953,1.990237,1.929101,1.4209,1.048397,0.487654
2086.17,81     1,6.485042,1.015447,2.011368,5.269001,2.059709,1.234866,0.955291,1.23133,0.540846
2066.33,151,6.485344,0.407563,1.825804,3.792692,2.485386,1.826273,0.614483,0.629874,0.331963
2060.17,78     1,6.486423,1.384896,2.001214,5.030411,1.394224,0.787455,0.643358,0.761496,0.39972
2094.17,82     1,6.487879,0.988689,1.592896,1.624554,0.744192,0.664781,0.471391,0.518012,0.27744
2088.33,138,6.487949,1.094945,2.295468,5.514508,3.461114,2.69831,1.416485,1.370811,0.665314
2026.17,82     1,6.489702,1.067795,1.653385,2.146875,1.70949,1.921866,1.383852,1.187464,0.479059
2032.17,78     1,6.490919,1.384941,2.001192,5.030471,1.394322,0.788128,0.645132,0.764122,0.40121
2060.33,139,6.491805,1.104155,2.319975,5.56884,3.489309,2.716389,1.424583,1.380718,0.671324
2074.17,84     1,6.496076,1.613087,4.117607,8.51212,0.59871,0.405168,0.237928,0.273878,0.15331
2058.17,81     1,6.496559,1.01625,2.012565,5.272449,2.064762,1.243509,0.967525,1.248128,0.548433
2066.17,82     1,6.496592,0.988978,1.593266,1.624903,0.744841,0.666749,0.474259,0.522506,0.280385
2040.33,133,6.497413,1.305088,3.518084     1,0.907483,7.62229,6.65677,3.20253,1.65984,0.790924
2046.17,84     1,6.501274,1.61428,4.121089,8.519214,0.60236,0.408155,0.239994,0.276471,0.154898
2030.17,81     1,6.503055,1.01585,2.013127,5.274099,2.065256,1.243809,0.967066,1.247927,0.549048
2092.33,140,6.506941,1.180214,1.841237,2.951256,2.03798,1.922406,1.202445,1.150802,0.548134
2038.17,82     1,6.508266,0.989359,1.593768,1.625441,0.745487,0.668313,0.47565,0.524477,0.281703
2092.17,86     1,6.510695,1.641673,3.85115,7.851811,0.75343,0.713665,0.396617,0.383801,0.193826
2072.17,84     1,6.512273,1.418958,3.656413,7.536642,0.800353,0.626552,0.33589,0.341065,0.167363
2064.17,86     1,6.512386,1.636237,3.852741,7.854711,0.756468,0.71855,0.400452,0.387875,0.196065
2036.17,86     1,6.514678,1.632597,3.853813,7.856956,0.757686,0.720149,0.401739,0.389432,0.196998
2044.17,84     1,6.51662,1.413105,3.657849,7.540301,0.803604,0.629749,0.337524,0.342781,0.168282
2094.33,150,6.516891,0.46017,1.813502,3.741269,2.457607,1.807766,0.60846,0.623759,0.328844
2080.17,80     1,6.516943,1.92756,3.850231,7.98028,0.532449,0.341765,0.228655,0.335217,0.229144
2052.17,80     1,6.517211,1.928599,3.852972,7.986964,0.537368,0.34537,0.230975,0.338697,0.23167
2024.17,80     1,6.517686,1.927967,3.851623,7.983889,0.534592,0.343018,0.229074,0.335475,0.229051
2098.17,86     1,6.520016,1.54095,4.06892,8.778492,1.519293,1.44719,1.224568,2.375545,1.638512
2032.33,139,6.521197,1.107042,2.327086,5.585557,3.499657,2.723692,1.428231,1.384844,0.673634
2098.33,147,6.521498,0.282086,0.384673,0.167445,0.144515,0.212953,0.224055,0.321326,0.219834
2082.58,214,6.525564,0.22861,2.609503,8.432384,5.292479,3.756994,1.897463,1.694672,0.732457
2038.33,151,6.528338,0.41045,1.834479,3.811822,2.49785,1.835265,0.617268,0.632708,0.333444
2070.17,86     1,6.528425,1.542131,4.072054,8.786797,1.530493,1.465994,1.240516,2.409855,1.661485
2080.33,152,6.530385,0.091451,2.853505,3.811363,1.898019,2.242108,3.709544,1.431159,0.453935
2050.33,131,6.533506,0.860117,1.110347,1.056489,0.94324,1.253307,1.115769,1.282153,0.628723
2042.17,86     1,6.534166,1.543168,4.075152,8.794232,1.537665,1.477634,1.252648,2.426776,1.672668
2088.33,137,6.539864,1.090057,2.282433,5.487036,3.448753,2.690818,1.413861,1.368248,0.663988
2060.33,138,6.540685,1.09951,2.307589,5.542737,3.477564,2.709271,1.42209,1.378287,0.670062
2078.17,85     1,6.549495,1.657905,4.066284,8.542357,0.889571,0.616323,0.34136,0.263508,0.129807
2022.17,84     1,6.549693,1.4256,3.524727,7.250445,0.797506,0.573836,0.317822,0.240544,0.117223
2082.17,81     1,6.550408,1.062419,1.639417,2.117201,1.695424,1.909863,1.373461,1.174992,0.472729
2090.17,81     1,6.553857,0.988332,1.711898,2.665031,1.972054,1.909148,1.393844,1.024053,0.475841
2052.33,152,6.554209,0.087945,2.86167,3.823467,1.906168,2.239239,3.731174,1.452158,0.458143
2050.17,85     1,6.554372,1.658793,4.068738,8.548109,0.893426,0.619893,0.343577,0.265409,0.130841
2024.33,152,6.557535,0.089232,2.864775,3.826625,1.907583,2.240903,3.732967,1.450345,0.456179
2054.17,81     1,6.559112,1.062754,1.639853,2.117874,1.697472,1.918106,1.385891,1.188874,0.479116
2062.17,81     1,6.560296,0.989137,1.713284,2.667734,1.975803,1.917902,1.409835,1.037247,0.482348
2064.33,140,6.561853,1.182246,1.849559,2.970768,2.049833,1.931386,1.207011,1.155445,0.550599
2096.17,81     1,6.565169,1.252802,3.273833,7.911381,2.892787,4.052612,2.563425,1.059144,0.495083
2034.17,81     1,6.567232,0.989611,1.714193,2.669604,1.977993,1.922871,1.41846,1.046211,0.486555
2032.33,138,6.570192,1.102375,2.31464,5.559327,3.487854,2.71654,1.425726,1.382401,0.672367
2066.33,150,6.570452,0.463311,1.823871,3.764508,2.472704,1.818588,0.611791,0.627199,0.330694
2088.17,77     1,6.57192,1.378008,1.982904,4.991982,1.376265,0.774447,0.634136,0.748716,0.392519
2094.17,81     1,6.572433,0.983758,1.578978,1.593946,0.730429,0.656598,0.468704,0.515378,0.276133
2026.17,81     1,6.572991,1.062839,1.639382,2.116482,1.696304,1.914459,1.381736,1.185256,0.477848
2070.33,147,6.578965,0.285423,0.386847,0.168698,0.145538,0.214296,0.225355,0.323223,0.221561
2060.17,77     1,6.579781,1.378287,1.983156,4.992562,1.376969,0.776983,0.63979,0.757986,0.397959
2068.17,81     1,6.581209,1.253743,3.277459,7.923742,2.923534,4.112984,2.603043,1.075888,0.502838
2066.17,81     1,6.581241,0.984047,1.579345,1.594283,0.731073,0.658564,0.471574,0.519875,0.27908
2032.17,77     1,6.584222,1.378334,1.983141,4.992635,1.377074,0.777661,0.641564,0.760613,0.39945
2074.17,83     1,6.585594,1.633459,4.142865,8.505119,0.560043,0.396172,0.234838,0.270811,0.151807
2054.58,214,6.585602,0.230135,2.618991,8.457473,5.315492,3.777274,1.913335,1.711905,0.740508
2026.58,214,6.588229,0.230123,2.626653,8.473384,5.319037,3.776566,1.911144,1.710124,0.740065
2088.33,136,6.588874,1.085337,2.269847,5.460512,3.436818,2.683586,1.411328,1.365777,0.662707
2072.17,83     1,6.589957,1.413744,3.642466,7.507197,0.786289,0.618073,0.332957,0.33814,0.165912
2046.17,83     1,6.590354,1.634655,4.146377,8.512294,0.563701,0.399185,0.236913,0.273413,0.153399
2092.17,85     1,6.590865,1.636776,3.837844,7.823646,0.739464,0.705321,0.393763,0.380941,0.192416
2080.17,79     1,6.590998,1.922081,3.835499,7.949218,0.518183,0.333121,0.225638,0.332211,0.227666
2052.17,79     1,6.59126,1.923119,3.838238,7.955898,0.523102,0.336727,0.227958,0.33569,0.230192
2024.17,79     1,6.591428,1.922452,3.836816,7.952674,0.520316,0.334367,0.226052,0.332462,0.227568
2038.17,81     1,6.59241,0.984391,1.579783,1.594744,0.731684,0.660101,0.472948,0.521827,0.280388
2064.17,85     1,6.592604,1.63134,3.839444,7.826563,0.742504,0.710209,0.3976,0.385017,0.194656
2060.33,137,6.5927,1.094578,2.294437,5.515019,3.465091,2.701713,1.419443,1.375701,0.668725
2044.17,83     1,6.594215,1.407877,3.643875,7.510799,0.789532,0.621265,0.334589,0.339854,0.16683
2036.17,85     1,6.594573,1.627665,3.840437,7.828647,0.743705,0.711793,0.398879,0.386567,0.195585
2040.17,81     1,6.594794,1.254758,3.280401,7.933399,2.945261,4.154918,2.629657,1.086967,0.508068
2094.33,149,6.595388,0.525033,1.815618,3.718446,2.447338,1.801542,0.60628,0.621608,0.327754
2098.17,85     1,6.597544,1.535752,4.055047,8.836526,1.471529,1.43409,1.221899,2.373224,1.637508
2036.33,140,6.599044,1.184035,1.855627,2.984065,2.057994,1.937718,1.210278,1.158644,0.552232
2084.17,81     1,6.604123,1.290286,3.6278,8.483696,1.440887,1.15844,0.599359,0.413914,0.187821
2056.17,81     1,6.605739,1.284345,3.629823,8.490597,1.446635,1.164727,0.60489,0.417898,0.189927
2070.17,85     1,6.605929,1.536925,4.058158,8.844643,1.482846,1.452833,1.237845,2.407534,1.66048
2042.17,85     1,6.611515,1.537943,4.061207,8.852273,1.489863,1.464457,1.249966,2.424432,1.671647
2042.33,147,6.6121,0.285678,0.388284,0.169451,0.146098,0.214992,0.226131,0.324481,0.221844
2038.33,150,6.613613,0.466084,1.832431,3.783445,2.485082,1.827527,0.614558,0.630014,0.332167
2028.17,81     1,6.615042,1.28414,3.630718,8.491907,1.442833,1.161057,0.603435,0.417717,0.189965
2032.33,137,6.622323,1.097419,2.301426,5.531478,3.475323,2.708946,1.423067,1.379803,0.671023
2092.33,139,6.624752,1.169166,1.811775,2.889165,2.010041,1.905475,1.196524,1.144917,0.54518
2022.17,83     1,6.626522,1.420287,3.510491,7.220397,0.783363,0.565287,0.314857,0.23756,0.11575
2078.17,84     1,6.627794,1.652798,4.052543,8.51339,0.875529,0.60784,0.338432,0.260553,0.128348
2082.58,213,6.629928,0.217455,2.579757,8.593023,5.221127,3.687767,1.891476,1.688685,0.729501
2050.17,84     1,6.632853,1.6537,4.055032,8.519215,0.879389,0.611414,0.340652,0.262456,0.129384
2022.33,131,6.634387,0.814005,1.060224,1.001929,0.885378,1.172927,1.044053,1.201559,0.590469
2088.33,135,6.636656,1.080614,2.257252,5.433967,3.424873,2.676347,1.408793,1.363303,0.661425
2060.33,136,6.64176,1.089816,2.281739,5.488257,3.45305,2.694415,1.416888,1.373207,0.667433
2080.42,154,6.645285,0.006041,3.114251,4.605795,1.939431,2.267205,3.717145,1.441137,0.458274
2066.33,149,6.649132,0.528072,1.825865,3.741482,2.462343,1.812309,0.609592,0.625028,0.329594
2080.17,78     1,6.664195,1.91644,3.820424,7.917446,0.503815,0.324415,0.222591,0.329166,0.226164
2052.17,78     1,6.664461,1.917478,3.823164,7.924127,0.508735,0.32802,0.224911,0.332646,0.22869
2024.17,78     1,6.664619,1.916809,3.82174,7.920897,0.505947,0.32566,0.223006,0.329418,0.226066
2074.17,82     1,6.665936,1.628513,4.12958,8.477019,0.545917,0.387637,0.231893,0.267882,0.150369
2074.33,141,6.666818,1.050286,3.098361,9.244498,5.537004,2.77828,0.758427,0.762455,0.394301
2094.33,148,6.668495,0.566876,1.812099,3.69276,2.43578,1.794538,0.603827,0.619183,0.326529
2052.42,154,6.669623,0.006067,3.121936,4.617624,1.947505,2.26429,3.738776,1.462103,0.462475
2072.17,82     1,6.670537,1.408714,3.628995,7.478728,0.772269,0.609643,0.330059,0.335252,0.164479
2046.17,82     1,6.670597,1.629696,4.133059,8.484127,0.549569,0.390646,0.233966,0.270482,0.15196
2092.17,84     1,6.671227,1.631829,3.824414,7.795221,0.725414,0.696923,0.390889,0.378061,0.190996
2032.33,136,6.671471,1.092635,2.288669,5.504592,3.463225,2.701614,1.420499,1.377297,0.669725
2024.42,154,6.67245,0.00607,3.125028,4.621025,1.948965,2.265981,3.740578,1.4603,0.460516
2064.17,84     1,6.67302,1.626395,3.826023,7.798158,0.728455,0.701814,0.394728,0.382139,0.193238
2044.17,82     1,6.674667,1.402832,3.630368,7.482257,0.775503,0.612829,0.331688,0.336962,0.165395
2036.17,84     1,6.674687,1.622687,3.826943,7.800094,0.729642,0.703385,0.396,0.383682,0.194163
2064.33,139,6.679911,1.171093,1.819818,2.908088,2.021629,1.914293,1.201034,1.149504,0.547617
2088.33,134,6.686516,1.075574,2.243812,5.405641,3.412128,2.668623,1.406088,1.36066,0.66006
2060.33,135,6.689539,1.08505,2.26903,5.461473,3.440997,2.687111,1.41433,1.370711,0.666139
2054.58,213,6.691742,0.21866,2.588391,8.615732,5.244422,3.706803,1.907176,1.705746,0.737467
2038.33,149,6.692455,0.530754,1.834328,3.760259,2.474648,1.821204,0.612344,0.627828,0.331059
2026.58,213,6.693494,0.218834,2.596548,8.634504,5.247056,3.706891,1.905085,1.704065,0.737073
2096.33,132,6.700625,1.266001,3.413199     1,0.950011,7.340223,6.464785,3.112771,1.608628,0.766393
2090.33,150,6.704597,0.184598,2.705425,8.177997,5.400973,3.785328,1.927754,1.55525,0.738211
2022.17,82     1,6.704827,1.415042,3.496416,7.190675,0.769201,0.556734,0.311899,0.234578,0.114277
2078.17,83     1,6.706203,1.647636,4.038663,8.484129,0.8614,0.599303,0.335483,0.257579,0.126879
2046.33,141,6.709085,1.052296,3.108668,9.272317,5.554575,2.790138,0.763049,0.767487,0.397093
2050.17,83     1,6.71123,1.648531,4.041135,8.489917,0.865255,0.602873,0.337702,0.259481,0.127914
2036.33,139,6.717354,1.172813,1.825702,2.920997,2.029615,1.92052,1.204264,1.152666,0.549232
2032.33,135,6.719316,1.087847,2.275901,5.477683,3.451117,2.694276,1.417929,1.374789,0.668425
2066.33,148,6.722366,0.569692,1.822194,3.715563,2.450681,1.805241,0.607117,0.622581,0.328358
2082.5,212,6.732623,0.058351,2.619373,7.912467,4.871513,3.583248,1.862386,1.659595,0.715137
2080.42,153,6.733342,0.010335,3.11361,4.571842,1.924153,2.257947,3.714495,1.437302,0.456673
2080.17,77     1,6.737824,1.910785,3.805307,7.885583,0.489387,0.315672,0.219532,0.326111,0.224658
2052.17,77     1,6.738095,1.911824,3.808048,7.892266,0.494307,0.319277,0.221853,0.329591,0.227184
2024.17,77     1,6.738237,1.911153,3.80662,7.889027,0.491519,0.316917,0.219947,0.326362,0.224559
2068.33,132,6.738383,1.271449,3.427793     1,0.992739,7.395683,6.543924,3.156908,1.629809,0.776338
2094.33,147,6.739233,0.605057,1.800127,3.667528,2.424426,1.787657,0.601418,0.616801,0.325325
2060.33,134,6.739352,1.079964,2.255468,5.432891,3.428136,2.679317,1.4116,1.368043,0.664761
2088.17,76     1,6.7453,1.365763,1.949418,4.921809,1.344261,0.755023,0.627516,0.742179,0.38927
2074.17,81     1,6.747314,1.623601,4.116375,8.449079,0.531736,0.379071,0.22894,0.264947,0.148929
2092.17,83     1,6.748987,1.626562,3.810223,7.765242,0.71116,0.688355,0.387929,0.375097,0.189534
2064.17,83     1,6.750819,1.621128,3.811839,7.768191,0.714203,0.693248,0.391769,0.379177,0.191776
2076.33,144,6.751536,0.419732,2.87504,8.987737,5.350829,2.755821,1.024648,0.690449,0.347335
2046.17,81     1,6.751878,1.624771,4.119823,8.456121,0.535382,0.382076,0.231012,0.267545,0.150519
2036.17,83     1,6.752309,1.617401,3.812715,7.770038,0.71538,0.694811,0.393037,0.380716,0.1927
2072.17,81     1,6.752874,1.403769,3.615739,7.450698,0.758236,0.601216,0.327172,0.332374,0.16305
2060.17,76     1,6.753202,1.366056,1.949696,4.92245,1.344988,0.757573,0.633179,0.751461,0.394717
2082.5,211,6.755999,0.05578,2.616082,7.896711,4.864091,3.57915,1.860951,1.65816,0.714429
2088.33,133,6.756779,1.068685,2.225442,5.366928,3.40861,2.645429,1.402391,1.357024,0.658204
2044.17,81     1,6.756867,1.397869,3.617075,7.454151,0.761461,0.604396,0.328798,0.334082,0.163966
2052.42,153,6.757232,0.010279,3.121182,4.583528,1.932163,2.254993,3.736104,1.458263,0.460867
2032.17,76     1,6.757533,1.366106,1.949694,4.922549,1.345107,0.758259,0.634957,0.754092,0.396209
2062.33,150,6.759,0.190903,2.715984,8.206887,5.420845,3.803829,1.946939,1.571504,0.746221
2024.42,153,6.760253,0.010294,3.124269,4.586911,1.933614,2.256678,3.737905,1.456457,0.458907
2038.33,148,6.765805,0.572198,1.83054,3.734162,2.462906,1.814088,0.609852,0.625365,0.329815
2032.33,134,6.769179,1.082738,2.262276,5.448969,3.438197,2.686446,1.415187,1.372109,0.667041
2082.5,210,6.776839,0.053289,2.609438,7.882709,4.85779,3.575332,1.859613,1.656822,0.713769
2076.17,73     1,6.778988,1.415173,2.741343,6.632155,1.265209,0.577766,0.160834,0.16972,0.090264
2040.33,132,6.780809,1.275052,3.437988     1,1.023725,7.431614,6.598431,3.18641,1.643719,0.782964
2022.17,81     1,6.784702,1.40987,3.482514,7.161307,0.755021,0.548176,0.308948,0.231596,0.112804
2048.17,73     1,6.785783,1.415448,2.742144,6.63474,1.268098,0.580328,0.161849,0.17084,0.090889
2078.17,82     1,6.786371,1.642582,4.025041,8.455408,0.84727,0.590771,0.332546,0.25461,0.125413
2050.17,82     1,6.791376,1.643471,4.027497,8.461165,0.851119,0.594338,0.334764,0.256511,0.126448
2034.33,150,6.792576,0.195024,2.723421,8.227721,5.43525,3.816442,1.958416,1.58305,0.751684
2066.33,147,6.793139,0.607684,1.810138,3.690154,2.439248,1.798312,0.604691,0.620183,0.327146
2054.5,212,6.793968,0.059167,2.630871,7.939283,4.889526,3.600279,1.877737,1.676307,0.722932
2082.5,209,6.797671,0.050788,2.60277,7.868655,4.851466,3.571499,1.858271,1.65548,0.713106
2048.33,144,6.799326,0.421349,2.88335,9.010982,5.366334,2.766215,1.028255,0.693927,0.349123
2026.5,212,6.801612,0.05927,2.636994,7.949727,4.894698,3.60116,1.875585,1.674566,0.722508
2086.17,80     1,6.8081,1.259071,1.998038,5.241832,2.055469,1.219762,0.953103,1.229424,0.539812
2060.33,133,6.809624,1.073015,2.236936,5.393835,3.42452,2.655979,1.40787,1.364375,0.662889
2080.17,76     1,6.812068,1.905138,3.790188,7.853712,0.474903,0.306895,0.216464,0.323047,0.223148
2052.17,76     1,6.812347,1.906177,3.79293,7.860398,0.479823,0.3105,0.218784,0.326528,0.225674
2024.17,76     1,6.812462,1.905503,3.791495,7.857147,0.477034,0.308139,0.216878,0.323298,0.223049
2098.17,84     1,6.813879,1.660084,4.164332,8.797087,1.374073,1.416104,1.217172,2.371012,1.637432
2054.5,211,6.818174,0.056526,2.629326,7.923043,4.8811,3.595975,1.87623,1.674799,0.722187
2082.5,208,6.818504,0.048279,2.596078,7.854552,4.84512,3.567654,1.856924,1.654133,0.712441
2058.17,80     1,6.81928,1.25973,1.999195,5.245183,2.060519,1.228359,0.965331,1.246216,0.547396
2070.17,84     1,6.821248,1.661442,4.167924,8.80592,1.385346,1.434993,1.233186,2.405424,1.660466
2030.17,80     1,6.824475,1.25995,1.999543,5.246262,2.060798,1.22852,0.964763,1.245874,0.547949
2092.17,82     1,6.825062,1.621069,3.795496,7.734164,0.69675,0.679662,0.384907,0.372073,0.188041
2026.5,211,6.825151,0.056667,2.633559,7.933765,4.887236,3.597017,1.874134,1.673115,0.721791
2064.17,82     1,6.82692,1.615636,3.797114,7.737117,0.699793,0.684555,0.388748,0.376154,0.190284
2042.17,84     1,6.827275,1.662361,4.17045,8.812394,1.392246,1.446444,1.245232,2.422207,1.671562
2036.17,82     1,6.828315,1.611898,3.797966,7.738915,0.700965,0.686113,0.390013,0.377691,0.191206
2076.33,143,6.830929,0.488825,2.857955,8.951729,5.369517,2.714286,1.02121,0.687011,0.345637
2038.33,147,6.836627,0.610041,1.818418,3.708616,2.451411,1.807122,0.607412,0.622953,0.328596
2054.5,210,6.838879,0.054005,2.622604,7.908876,4.874726,3.592112,1.874877,1.673447,0.721519
2032.33,133,6.839553,1.075757,2.24366,5.409735,3.434537,2.663027,1.41144,1.368424,0.66516
2082.5,207,6.840514,0.045668,2.589116,7.83988,4.838518,3.563653,1.855523,1.652732,0.711749
2094.42,152,6.842314,0.532328,2.148761,4.473447,2.480985,1.821933,0.613422,0.628676,0.331247
2026.5,210,6.846107,0.054148,2.626842,7.919609,4.880866,3.593156,1.872782,1.671763,0.721124
2054.5,209,6.859567,0.051475,2.615858,7.894658,4.868328,3.588235,1.873519,1.672089,0.720849
2082.5,206,6.861312,0.043139,2.582374,7.825669,4.832124,3.559778,1.854166,1.651375,0.711079
2026.5,209,6.867052,0.05162,2.620101,7.905401,4.874473,3.589282,1.871426,1.670406,0.720454
2078.17,81     1,6.868098,1.637613,4.011619,8.427108,0.833122,0.582234,0.329616,0.251644,0.123948
2084.33,146,6.871024,0.813641,1.744063,4.896599,3.666385,2.602992,1.859959,1.695257,0.706384
2050.17,81     1,6.87315,1.638503,4.014077,8.432869,0.836969,0.585801,0.331835,0.253545,0.124983
2048.33,143,6.878563,0.490101,2.866137,8.974707,5.385008,2.72451,1.024791,0.690463,0.347412
2054.5,208,6.880245,0.048936,2.609087,7.880388,4.861907,3.584344,1.872156,1.670726,0.720176
2082.5,205,6.882125,0.040602,2.575608,7.81141,4.825708,3.555889,1.852804,1.650013,0.710407
2080.17,75     1,6.886639,1.899465,3.775,7.821697,0.460354,0.298078,0.213381,0.31997,0.221631
2052.17,75     1,6.886926,1.900505,3.777744,7.828386,0.465274,0.301684,0.215702,0.32345,0.224158
2072.33,140,6.886945,0.918392,0.812587,1.42907,1.462317,2.442765,2.392925,2.134798,0.808746
2024.17,75     1,6.887014,1.899828,3.776302,7.825121,0.462484,0.299323,0.213795,0.32022,0.221532
2026.5,208,6.887995,0.049083,2.613335,7.891143,4.868057,3.585394,1.870064,1.669044,0.719782
2098.17,83     1,6.890012,1.654551,4.149541,8.765918,1.359689,1.407468,1.214248,2.368248,1.636132
2066.42,152,6.895636,0.53577,2.159439,4.497212,2.496281,1.832876,0.616795,0.632158,0.333118
2088.33,132,6.896976,1.055393,2.189996,5.292224,3.405899,2.596966,1.395257,1.349951,0.654651
2070.17,83     1,6.897405,1.655906,4.153125,8.774733,1.370956,1.426355,1.230262,2.402662,1.659168
2096.17,80     1,6.900156,1.502954,3.252328,7.956173,2.825035,4.016524,2.557393,1.052537,0.49181
2054.5,207,6.902346,0.046275,2.601992,7.865437,4.855179,3.580266,1.870728,1.669298,0.719471
2082.5,204,6.902822,0.038054,2.568812,7.797089,4.819264,3.551984,1.851437,1.648646,0.709731
2042.17,83     1,6.903418,1.656819,4.155635,8.781175,1.377849,1.437801,1.242306,2.41944,1.670261
2092.17,81     1,6.905713,1.615954,3.781643,7.704861,0.682443,0.671095,0.381966,0.369127,0.186589
2064.17,81     1,6.907638,1.610524,3.783273,7.707839,0.685487,0.675992,0.38581,0.37321,0.188833
2036.17,81     1,6.90878,1.606759,3.784066,7.709517,0.686648,0.677539,0.387069,0.374742,0.189752
2026.5,207,6.910197,0.046438,2.606282,7.876278,4.861368,3.58134,1.868644,1.667625,0.719081
2068.17,80     1,6.916023,1.504179,3.255854,7.968448,2.8558,4.0766,2.596948,1.069253,0.499552
2056.33,146,6.922946,0.816555,1.751346,4.919371,3.685058,2.615615,1.868028,1.702964,0.710009
2054.5,206,6.922961,0.043717,2.59517,7.851057,4.848709,3.576345,1.869355,1.667925,0.718793
2082.5,203,6.92345,0.035495,2.561989,7.78271,4.812794,3.548063,1.850064,1.647272,0.709053
2040.17,80     1,6.92848,1.505149,3.258542,7.977606,2.877371,4.118094,2.623372,1.08025,0.504743
2026.5,206,6.931092,0.043882,2.599464,7.861911,4.854904,3.577423,1.867272,1.666252,0.718403
2038.42,152,6.938669,0.538819,2.168319,4.516721,2.508815,1.84191,0.619596,0.635006,0.334607
2082.5,202,6.943519,0.03293,2.555149,7.768294,4.806307,3.544132,1.848687,1.645896,0.708374
2054.5,205,6.943654,0.041151,2.588327,7.836637,4.84222,3.572413,1.867978,1.666548,0.718113
2028.33,146,6.947634,0.818431,1.754374,4.927954,3.691681,2.618903,1.868557,1.703466,0.710383
2090.17,80     1,6.948022,1.178453,1.699639,2.63831,1.960756,1.903685,1.391861,1.022223,0.47491
2060.33,132,6.949993,1.059608,2.201185,5.318489,3.421661,2.607212,1.400675,1.357242,0.659306
2026.5,205,6.951871,0.041314,2.592617,7.84748,4.84841,3.573488,1.865894,1.664874,0.717723
2062.17,80     1,6.954499,1.179423,1.701011,2.64099,1.964492,1.912441,1.407853,1.035423,0.481419
2034.17,80     1,6.960433,1.179935,1.701799,2.642668,1.966544,1.917285,1.416385,1.044323,0.485597
2080.17,74     1,6.961431,1.893754,3.759719,7.789487,0.445737,0.289221,0.210284,0.316876,0.220107
2052.17,74     1,6.961724,1.894795,3.762463,7.796178,0.450657,0.292827,0.212604,0.320357,0.222633
2024.17,74     1,6.961789,1.894115,3.761017,7.792902,0.447866,0.290464,0.210697,0.317126,0.220007
2082.5,201,6.962917,0.03028,2.548082,7.753399,4.799605,3.54007,1.847264,1.644473,0.707671
2054.5,204,6.96435,0.038576,2.581462,7.822167,4.835709,3.568467,1.866596,1.665166,0.717431
2082.17,80     1,6.966356,1.226283,1.623752,2.082571,1.680739,1.90203,1.371578,1.172907,0.47152
2086.17,79     1,6.966728,1.25221,1.977492,5.200237,2.045626,1.199551,0.949879,1.226691,0.538317
2098.17,82     1,6.967713,1.64911,4.134976,8.735227,1.345334,1.398892,1.211396,2.36564,1.634943
2026.5,204,6.972637,0.038737,2.585746,7.832998,4.841894,3.569538,1.864511,1.663491,0.71704
2094.17,80     1,6.973289,1.121135,1.564931,1.563106,0.716562,0.648347,0.465987,0.512712,0.27481
2054.17,80     1,6.975104,1.226665,1.624179,2.083234,1.68278,1.91027,1.384014,1.186797,0.477911
2070.17,82     1,6.975127,1.650462,4.138552,8.744024,1.356596,1.417777,1.227412,2.400058,1.657982
2058.17,79     1,6.977946,1.252866,1.978642,5.203573,2.050712,1.208123,0.962125,1.243508,0.545912
2030.17,79     1,6.97952,1.252839,1.97861,5.203639,2.050603,1.208044,0.961364,1.242916,0.546357
2032.33,132,6.980202,1.062289,2.207745,5.334043,3.431612,2.614084,1.404212,1.361258,0.661561
2044.33,140,6.980293,0.917828,0.813769,1.434584,1.491992,2.485545,2.418644,2.13146,0.803158
2042.17,82     1,6.981111,1.651367,4.141043,8.750426,1.36348,1.429218,1.239453,2.416831,1.669071
2082.5,200,6.981748,0.027654,2.54108,7.738643,4.792965,3.536046,1.845855,1.643064,0.706975
2066.17,80     1,6.9824,1.121461,1.565298,1.563434,0.717202,0.650313,0.46886,0.517214,0.27776
2092.33,138,6.98339,1.134732,1.71995,2.695642,1.922962,1.852703,1.178048,1.126461,0.536054
2054.5,203,6.984875,0.035989,2.574563,7.807629,4.829168,3.564503,1.865208,1.663778,0.716745
2026.17,80     1,6.986393,1.226562,1.623574,2.081748,1.681463,1.906403,1.379676,1.183026,0.476583
2038.17,80     1,6.993344,1.121812,1.565679,1.563827,0.717782,0.651825,0.470219,0.51915,0.27906
2026.5,203,6.993356,0.036151,2.578848,7.818461,4.835353,3.565574,1.863123,1.662103,0.716354
2082.5,199,7.001965,0.024898,2.53373,7.723152,4.785995,3.531822,1.844376,1.641585,0.706245
2054.5,202,7.004769,0.033398,2.567653,7.793066,4.822615,3.560532,1.863817,1.662387,0.716059
2026.5,202,7.013585,0.03355,2.571914,7.803847,4.828777,3.561589,1.861727,1.660707,0.715665
2054.5,201,7.023962,0.03072,2.560511,7.778013,4.815842,3.556427,1.86238,1.660949,0.715349
2082.5,198,7.026983,0.021737,2.5253,7.705386,4.778001,3.526977,1.842679,1.639888,0.705407
