source,id,datetime,species,day_emergence,gdd[oC],dvs_flush[-],dvs_mort[-],dN_don_upt[kgNm-2],dN_nh4_upt[kgNm-2],dN_no3_upt[kgNm-2],dN_nh3_upt[kgNm-2],dN_nox_upt[kgNm-2],dN_n2_fix[kgNm-2],dC_fol_grow[kgCm-2],dC_fru_grow[kgCm-2],dC_frt_grow[kgCm-2],dC_lst_grow[kgCm-2],dC_fac_grow[kgCm-2],dC_fol_resp[kgCm-2],dC_fru_resp[kgCm-2],dC_frt_resp[kgCm-2],dC_lst_resp[kgCm-2],dC_maintenance_resp[kgCm-2],dC_transport_resp[kgCm-2],dC_growth_resp[kgCm-2],dC_co2_upt[kgCm-2],f_fac,DW_fol[kgDWm-2],DW_dfol[kgDWm-2],DW_fru[kgDWm-2],DW_stemfru[kgDWm-2],DW_frt[kgDWm-2],DW_lst[kgDWm-2],DW_dst[kgDWm-2],DW_below[kgDWm-2],DW_above[kgDWm-2],lai,specific_leaf_area[m2kg-1],N_ret[kgNm-2],NC_fol[gNgDW-1],NC_fru[gNgDW-1],NC_frt[gNgDW-1],NC_lst[gNgDW-1],NC_dst[gNgDW-1],N_total[kgNm-2],dDW_fol_sen[kgDWm-2],dDW_fru_sen[kgDWm-2],dDW_frt_sen[kgDWm-2],dDW_lst_sen_below[kgDWm-2],dDW_lst_sen_above[kgDWm-2],dC_exsudates[kgCm-2],dN_lit_fol[kgNm-2],dN_lit_fru[kgNm-2],dN_lit_frt[kgNm-2],dN_lit_ldst_below[kgNm-2],dN_lit_ldst_above[kgNm-2],drought_rel[-],conduct_rel[-],vc_act_25[umol:m-2:s-1],iso_act[nmol:m-2:s-1],mono_act[nmol:m-2:s-1],d_iso_emis[umol:m-2],d_mono_emis[umol:m-2],d_mono_storage_emis[umol:m-2],d_ovoc_emis[umol:m-2],dN_nh4_throughf[kgN:L-1],dN_no3_throughf[kgN:L-1]
setup,0,9/11/2050 23:00,FOCO,149,1320.65,0.846571,0.846571,0,1.38E-05,2.13E-05,0,0,0,0.00243233,0.00514369,-0.000159697,0.00364849,0,0.000773373,8.31E-05,0.000458401,0.000645589,0.00196043,0,0.00136386,0.0122747,0,0.557291,0,0.549155,1.47295,0.326798,0.923798,0,0.326798,2.03024,8.91666,16,0,0.00918712,0.0110838,0.00581025,0.00581025,0,0.0184729,0,0,0.00137879,0,0,1.44E-05,0,0,8.03E-06,0,0,0.482895,0.0404854,9.38232,0,0,0,0,0,0,0,0
setup,0,9/12/2050 23:00,FOCO,149,1332.3,0.854038,0.854038,0,1.36E-05,1.99E-05,0,0,0,0.00196171,0.00611451,-0.000406279,0.00294256,0,0.000868454,9.57E-05,0.000516525,0.000732815,0.00221351,0,0.00131806,0.0118625,0,0.559236,0,0.561021,1.489,0.325895,0.927982,0,0.325895,2.04824,8.94778,16,0,0.00904541,0.0110337,0.00578183,0.00578183,0,0.0184983,0,0,0.00138774,0,0,1.53E-05,0,0,8.04E-06,0,0,0.457114,0.0349266,9.09609,0,0,0,0,0,0,0,0
setup,0,9/13/2050 23:00,FOCO,149,1347,0.863462,0.863462,0,1.47E-05,1.95E-05,0,0,0,0.00207354,0.00701105,-0.00045772,0.0031103,0,0.00100463,0.000114336,0.000601163,0.000859214,0.00257935,0,0.0014537,0.0130833,0,0.561099,0,0.574616,1.50683,0.324878,0.932217,0,0.324878,2.06793,8.97759,16,0,0.00887693,0.0109832,0.00575344,0.00575344,0,0.0185246,0,0,0.00139733,0,0,1.75E-05,0,0,8.05E-06,0,0,0.424187,0.0513331,8.28506,0,0,0,0,0,0,0,0
setup,0,9/14/2050 23:00,FOCO,149,1363.45,0.874006,0.874006,0,1.55E-05,1.91E-05,0,0,0,0.00147723,0.00841671,-0.000753114,0.00221584,0,0.00109644,0.000129808,0.000661917,0.00095322,0.00284139,0,0.0014156,0.0127404,0,0.561581,0,0.590953,1.52543,0.323204,0.934476,0,0.323204,2.08701,8.98529,16,0,0.00869708,0.0109371,0.00572778,0.00572778,0,0.0185512,0,0,0.00140765,0,0,1.83E-05,0,0,8.08E-06,0,0,0.389024,0.0565783,7.29793,0,0,0,0,0,0,0,0
setup,0,9/15/2050 23:00,FOCO,149,1379.45,0.884263,0.884263,0,1.57E-05,1.86E-05,0,0,0,0.0012212,0.00857827,-0.000839003,0.00183181,0,0.00105879,0.000130954,0.000645594,0.000936748,0.00277209,0,0.00135008,0.0121507,0,0.56164,0,0.607606,1.54362,0.321339,0.936012,0,0.321339,2.10526,8.98624,16,0,0.00852422,0.0108932,0.0057033,0.0057033,0,0.0185774,0,0,0.0014168,0,0,1.76E-05,0,0,8.09E-06,0,0,0.358738,0.0479122,6.46354,0,0,0,0,0,0,0,0
setup,0,9/16/2050 23:00,FOCO,149,1394.75,0.894071,0.894071,0,1.56E-05,1.81E-05,0,0,0,0.000624097,0.00819682,-0.00102558,0.000936145,0,0.000980878,0.00012657,0.000604162,0.00088297,0.00259458,0,0.00111351,0.0100216,0,0.560693,0,0.623516,1.55942,0.31906,0.935899,0,0.31906,2.12011,8.97109,16,0,0.00836797,0.0108638,0.00568727,0.00568727,0,0.0186029,0,0,0.00142383,0,0,1.58E-05,0,0,8.11E-06,0,0,0.333132,0.04506,5.78243,0,0,0,0,0,0,0,0
setup,0,9/17/2050 23:00,FOCO,149,1403.95,0.899968,0.899968,0,1.43E-05,1.75E-05,0,0,0,0.000706553,0.0056389,-0.000783342,0.00105983,0,0.000637991,8.52E-05,0.000395649,0.000582122,0.00170091,0,0.000855972,0.00770375,0,0.560671,0,0.634466,1.57117,0.31732,0.936699,0,0.31732,2.13184,8.97074,16,0,0.00826958,0.0108379,0.00567285,0.00567285,0,0.0186266,0,0,0.00142728,0,0,1.07E-05,0,0,8.10E-06,0,0,0.3333,0.0314792,5.63063,0,0,0,0,0,0,1.38E-06,7.94E-07
setup,0,9/18/2050 23:00,FOCO,149,1411.3,0.904679,0.904679,0,1.48E-05,1.75E-05,0,0,0,0.00141079,0.00417338,-0.000486812,0.00211618,0,0.000580682,7.92E-05,0.000360953,0.000534558,0.00155543,0,0.000921592,0.00829433,0,0.562168,0,0.642533,1.58222,0.316238,0.939691,0,0.316238,2.14439,8.99468,16,0,0.00818627,0.0108086,0.0056563,0.0056563,0,0.0186508,0,0,0.00142925,0,0,1.07E-05,0,0,8.09E-06,0,0,0.32481,0.0256868,5.38302,0,0,0,0,0,0,0,0
setup,0,9/19/2050 23:00,FOCO,149,1420,0.910256,0.910256,0,1.34E-05,1.57E-05,0,0,0,0.00140628,0.00425016,-0.000532438,0.00210943,0,0.000643554,8.95E-05,0.000400827,0.000597601,0.00173145,0,0.000928449,0.00835604,0,0.563515,0,0.65073,1.59326,0.315055,0.94253,0,0.315055,2.15678,9.01624,16,0,0.00809312,0.0107824,0.00564167,0.00564167,0,0.0186719,0,0,0.00143232,0,0,1.17E-05,0,0,8.09E-06,0,0,0.313991,0.0233914,5.08769,0,0,0,0,0,0,0,0
setup,0,9/20/2050 23:00,FOCO,149,1430.25,0.916827,0.916827,0,1.37E-05,1.51E-05,0,0,0,0.0010329,0.00520722,-0.000723995,0.00154935,0,0.00071909,0.000102299,0.000449631,0.000674909,0.00194593,0,0.000913508,0.00822157,0,0.563958,0,0.660789,1.60488,0.313446,0.944091,0,0.313446,2.16884,9.02332,16,0,0.00798816,0.0107588,0.00562872,0.00562872,0,0.0186926,0,0,0.00143559,0,0,1.24E-05,0,0,8.09E-06,0,0,0.301437,0.0212136,4.76037,0,0,0,0,0,0,0,0
setup,0,9/21/2050 23:00,FOCO,149,1440.65,0.923494,0.923494,0,1.39E-05,1.48E-05,0,0,0,0.000717503,0.00562385,-0.00081935,0.00107625,0,0.000678878,9.91E-05,0.000426685,0.000644721,0.00184938,0,0.000857428,0.00771685,0,0.563866,0,0.671677,1.61646,0.311625,0.944784,0,0.311625,2.18033,9.02186,16,0,0.00788311,0.0107366,0.00561654,0.00561654,0,0.0187132,0,0,0.00143813,0,0,1.15E-05,0,0,8.08E-06,0,0,0.289347,0.0249744,4.45018,0,0,0,0,0,0,0,0
setup,0,9/22/2050 23:00,FOCO,149,1451.9,0.930705,0.930705,0,1.41E-05,1.46E-05,0,0,0,0.000338427,0.00567435,-0.000974498,0.000507641,0,0.000696059,0.000104541,0.000440273,0.000669578,0.00191045,0,0.000740127,0.00666114,0,0.562988,0,0.682653,1.62695,0.309459,0.944299,0,0.309459,2.18994,9.00781,16,0,0.00777658,0.010725,0.00561055,0.00561055,0,0.0187338,0,0,0.00143981,0,0,1.14E-05,0,0,8.08E-06,0,0,0.276705,0.0235177,4.14247,0,0,0,0,0,0,0,0
setup,0,9/23/2050 23:00,FOCO,149,1462.65,0.937596,0.937596,0,1.41E-05,1.44E-05,0,0,0,0.000299048,0.00562175,-0.000967832,0.000448572,0,0.000657803,0.000101776,0.000418941,0.000641238,0.00181976,0,0.000721485,0.00649336,0,0.562117,0,0.693532,1.63729,0.307309,0.94376,0,0.307309,2.19941,8.99387,16,0,0.00767426,0.0107124,0.00560401,0.00560401,0,0.0187542,0,0,0.00144064,0,0,1.08E-05,0,0,8.08E-06,0,0,0.265447,0.0230366,3.86948,0,0,0,0,0,0,0,0
setup,0,9/24/2050 23:00,FOCO,149,1472.8,0.944103,0.944103,0,1.40E-05,1.42E-05,0,0,0,0,0.00485306,-0.0010497,0,0,0.00061087,9.71E-05,0.000391671,0.000603276,0.00170295,0,0.000539229,0.00485306,0,0.560759,0,0.702902,1.64532,0.304976,0.942419,0,0.304976,2.20608,8.97215,16,0,0.00758401,0.0107127,0.00560494,0.00560494,0,0.0187744,0,0,0.00144053,0,0,9.79E-06,0,0,8.07E-06,0,0,0.265624,0.0196426,3.77479,0,0,0,0,0,0,2.59E-06,1.49E-06
setup,0,9/25/2050 23:00,FOCO,149,1481,0.949359,0.949359,0,1.62E-05,1.55E-05,0,0,0,0,0.0047625,-0.000998279,0,0,0.000530891,8.67E-05,0.000342292,0.000530471,0.00149031,0,0.000529167,0.0047625,0,0.55958,0,0.712117,1.65336,0.302758,0.941241,0,0.302758,2.21294,8.95327,16,0,0.00750892,0.0107087,0.00560317,0.00560317,0,0.018798,0,0,0.00143873,0,0,8.56E-06,0,0,8.06E-06,0,0,0.265767,0.0177607,3.70192,0,0,0,0,0,0,1.71E-07,9.82E-08
setup,0,9/26/2050 23:00,FOCO,149,1485.75,0.952404,0.952404,0,1.28E-05,1.37E-05,0,0,0,6.00E-05,0.00345938,-0.000887637,8.99E-05,0,0.000398247,6.63E-05,0.000257338,0.00040115,0.00112304,0,0.00040377,0.00363393,0,0.558813,0,0.718803,1.65933,0.300785,0.940527,0,0.300785,2.21814,8.94101,16,0,0.00746399,0.0107034,0.00560042,0.00560042,0,0.0188165,0,0,0.00143492,0,0,6.50E-06,0,0,8.04E-06,0,0,0.263087,0.0163086,3.62255,0,0,0,0,0,0,0,0
setup,0,9/27/2050 23:00,FOCO,149,1490.8,0.955641,0.955641,0,1.29E-05,1.31E-05,0,0,0,3.12E-05,0.00264081,-0.000882214,4.68E-05,0,0.000377033,6.37E-05,0.000243824,0.000382272,0.00106686,0,0.00030351,0.00273159,0,0.558037,0,0.723878,1.66365,0.298825,0.93977,0,0.298825,2.22168,8.92859,16,0,0.00742157,0.0107089,0.00560398,0.00560398,0,0.0188345,0,0,0.00143029,0,0,6.13E-06,0,0,8.01E-06,0,0,0.290166,0.01405,3.94673,0,0,0,0,0,0,9.59E-07,5.51E-07
setup,0,9/28/2050 23:00,FOCO,149,1494.9,0.958269,0.958269,0,1.37E-05,1.68E-05,0,0,0,0.000690417,0.00236937,-0.0006094,0.00103562,0,0.000328427,5.62E-05,0.000212403,0.000334954,0.000932013,0,0.000486428,0.00437786,0,0.558671,0,0.728433,1.6695,0.29747,0.941071,0,0.29747,2.22818,8.93873,16,0,0.00738194,0.0107027,0.00560071,0.00560071,0,0.018857,0,0,0.00142659,0,0,6.09E-06,0,0,7.99E-06,0,0,0.526169,0.0260974,6.05607,0,0,0,0,0,0,7.70E-06,4.43E-06
setup,0,9/29/2050 23:00,FOCO,149,1497.85,0.96016,0.96016,0,1.87E-05,2.29E-05,0,0,0,0.00138408,0.00217608,-0.000337376,0.00207612,0,0.000297221,5.13E-05,0.000191803,0.000304352,0.000844631,0,0.000689011,0.0062011,0,0.560744,0,0.732618,1.67711,0.296721,0.944496,0,0.296721,2.23786,8.97191,16,0,0.00734806,0.010687,0.00559183,0.00559183,0,0.0188906,0,0,0.00142506,0,0,6.36E-06,0,0,7.98E-06,0,0,0.557714,0.024378,6.00009,0,0,0,0,0,0,1.24E-06,7.14E-07
setup,0,9/30/2050 23:00,FOCO,149,1501.7,0.962628,0.962628,0,1.19E-05,1.85E-05,0,0,0,0.001521,0.00161915,-0.000284106,0.00228151,0,0.000290424,5.03E-05,0.000186866,0.000298424,0.000826046,0,0.000671209,0.00604088,0,0.563103,0,0.735704,1.68404,0.296089,0.948339,0,0.296089,2.24715,9.00965,16,0,0.00730626,0.0106715,0.0055831,0.0055831,0,0.018913,0,0,0.00142503,0,0,6.39E-06,0,0,7.96E-06,0,0,0.623112,0.0176515,5.93251,0,0,0,0,0,0,2.60E-06,1.50E-06
setup,0,10/1/2050 23:00,FOCO,149,1504.35,0.964327,0.964327,0,1.23E-05,1.89E-05,0,0,0,0.00072956,0.00142668,-0.00054519,0.00109434,0,0.000253969,4.42E-05,0.00016309,0.000261929,0.000723205,0,0.0003941,0.0035469,0,0.56398,0,0.738424,1.68834,0.294878,0.949919,0,0.294878,2.25232,9.02368,16,0,0.00728225,0.0106708,0.00558293,0.00558293,0,0.0189363,0,0,0.00142354,0,0,4.90E-06,0,0,7.95E-06,0,0,0.683198,0.01729,5.89305,0,0,0,0,0,0,2.47E-06,1.42E-06
setup,0,10/2/2050 23:00,FOCO,149,1506.4,0.965641,0.965641,0,1.09E-05,1.77E-05,0,0,0,0.0014391,0.00164453,-0.000270403,0.00215865,0,0.000224966,3.93E-05,0.00014391,0.000232545,0.000640728,0,0.000647274,0.00582546,0,0.566323,0,0.741585,1.69525,0.294277,0.953666,0,0.294277,2.26157,9.06117,16,0,0.00725384,0.0106492,0.00557053,0.00557053,0,0.018957,0,0,0.00142147,0,0,5.22E-06,0,0,7.93E-06,0,0,0.671289,0.0213217,5.84691,0,0,0,0,0,0,3.54E-06,2.03E-06
setup,0,10/3/2050 23:00,FOCO,149,1507.95,0.966635,0.966635,0,1.11E-05,1.75E-05,0,0,0,0.00173832,0.00053925,-0.000148298,0.00260749,0,0.00020179,3.52E-05,0.000128448,0.000208839,0.000574288,0,0.000620883,0.00558794,0,0.569308,0,0.742572,1.70092,0.293947,0.958352,0,0.293947,2.27023,9.10893,16,0,0.00723238,0.0106331,0.00556131,0.00556131,0,0.0189777,0,0,0.00142105,0,0,5.16E-06,0,0,7.91E-06,0,0,0.662048,0.0201967,5.81216,0,0,0,0,0,0,0,0
setup,0,10/4/2050 23:00,FOCO,149,1510.15,0.968045,0.968045,0,7.65E-06,1.47E-05,0,0,0,0.00109578,0.00137208,-0.000390902,0.00164367,0,0.000221217,3.86E-05,0.000140255,0.000229306,0.000629416,0,0.000505961,0.00455365,0,0.570981,0,0.745197,1.70629,0.293079,0.96109,0,0.293079,2.27727,9.1357,16,0,0.00720615,0.0106187,0.00555314,0.00555314,0,0.0189922,0,0,0.0014198,0,0,4.73E-06,0,0,7.89E-06,0,0,0.654687,0.021124,5.77042,0,0,0,0,0,0,0,0
setup,0,10/5/2050 23:00,FOCO,149,1510.35,0.968173,0.968173,0,7.24E-06,1.35E-05,0,0,0,0.00142597,0.000235109,-0.000233277,0.00213896,0,0.000161078,2.81E-05,0.00010153,0.000167044,0.000457734,0,0.000486022,0.00437419,0,0.57344,0,0.745599,1.71054,0.29256,0.964944,0,0.29256,2.28398,9.17504,16,0,0.00719715,0.0106035,0.00554432,0.00554432,0,0.0190051,0,0,0.00141771,0,0,4.13E-06,0,0,7.87E-06,0,0,0.648847,0.0163715,5.75507,0,0,0,0,0,0,0,0
setup,0,10/6/2050 23:00,FOCO,149,1514.7,0.970962,0.970962,0,6.65E-06,1.43E-05,0,0,0,0.00163925,0.0018177,-0.00021112,0.00245887,0,0.000243819,4.26E-05,0.000153145,0.000253383,0.000692946,0,0.000730501,0.00657451,0,0.576136,0,0.749095,1.71833,0.292091,0.969238,0,0.292091,2.29447,9.21818,16,0,0.00714742,0.010579,0.00553042,0.00553042,0,0.0190182,0,0,0.00141736,0,0,5.66E-06,0,0,7.85E-06,0,0,0.644126,0.0208094,5.67782,0,0,0,0,0,0,0,0
setup,0,10/7/2050 23:00,FOCO,149,1525.4,0.977821,0.977821,0,5.62E-06,1.89E-05,0,0,0,0.00121502,0.00435238,-0.000412752,0.00182253,0,0.000317721,5.63E-05,0.000200096,0.000332997,0.000907128,0,0.000875243,0.00787719,0,0.57783,0,0.757567,1.72966,0.291174,0.972098,0,0.291174,2.30749,9.24528,16,0,0.00704243,0.0105548,0.00551715,0.00551715,0,0.0190349,0,0,0.00142093,0,0,6.36E-06,0,0,7.85E-06,0,0,0.631204,0.0312665,5.51531,0,0,0,0,0,0,0,0
setup,0,10/8/2050 23:00,FOCO,149,1532.75,0.982532,0.982532,0,5.10E-06,2.08E-05,0,0,0,0,0.00409322,-0.000763504,0,0,0.000189725,3.43E-05,0.000120093,0.000201003,0.000545097,0,0.000454802,0.00409322,0,0.577408,0,0.765576,1.73723,0.289477,0.971651,0,0.289477,2.31464,9.23853,16,0,0.0069742,0.0105461,0.00551266,0.00551266,0,0.019053,0,0,0.00142313,0,0,3.00E-06,0,0,7.85E-06,0,0,0.864327,0.0180172,5.40746,0,0,0,0,0,0,1.22E-05,7.02E-06
setup,0,10/9/2050 23:00,FOCO,149,1533.8,0.983205,0.983205,0,1.52E-05,2.70E-05,0,0,0,0.000655883,0.00208287,-0.000474137,0.000983825,0,0.000103819,1.90E-05,6.57E-05,0.000110535,0.000299027,0,0.000442735,0.00398462,0,0.578473,0,0.769648,1.743,0.288424,0.973349,0,0.288424,2.32147,9.25557,16,0,0.0069614,0.0105379,0.00550798,0.00550798,0,0.0190873,0,0,0.00142,0,0,2.37E-06,0,0,7.83E-06,0,0,0.906963,0.0224298,5.38466,0,0,0,0,0,0,2.84E-06,1.63E-06
setup,0,10/10/2050 23:00,FOCO,149,1533.8,0.983205,0.983205,0,7.07E-06,1.65E-05,0,0,0,0.00130794,0,-0.000215619,0.00196191,0,6.24E-05,1.14E-05,3.92E-05,6.64E-05,0.000179342,0,0.000421271,0.00379144,0,0.580918,0,0.769623,1.7467,0.287944,0.977077,0,0.287944,2.32762,9.29469,16,0,0.00695652,0.0105272,0.00550181,0.00550181,0,0.0191031,0,0,0.00141692,0,0,2.43E-06,0,0,7.80E-06,0,0,0.897993,0.0124186,0,0,0,0,0,0,0,0,0
setup,0,10/11/2050 23:00,FOCO,149,1533.8,0.983205,0.983205,0,5.72E-06,1.25E-05,0,0,0,0.00161708,0,-0.000117804,0.00242563,0,8.03E-05,1.46E-05,5.02E-05,8.54E-05,0.000230441,0,0.000520716,0.00468644,0,0.583934,0,0.76959,1.75127,0.287683,0.981678,0,0.287683,2.3352,9.34294,16,0,0.00694788,0.0105079,0.00549064,0.00549064,0,0.0191135,0,0,0.00141515,0,0,3.04E-06,0,0,7.78E-06,0,0,0.890568,0.0133111,1.23243,0,0,0,0,0,0,0,0
setup,0,10/12/2050 23:00,FOCO,149,1537.1,0.985321,0.985321,0,5.24E-06,1.35E-05,0,0,0,0.00156601,0.00154668,-0.000154533,0.00234901,0,0.000108566,1.97E-05,6.75E-05,0.000115541,0.000311314,0,0.000676004,0.00608404,0,0.586786,0,0.772602,1.75866,0.287339,0.986061,0,0.287339,2.34545,9.38858,16,0,0.00690768,0.0104819,0.00547579,0.00547579,0,0.0191245,0,0,0.00141513,0,0,3.42E-06,0,0,7.76E-06,0,0,0.884035,0.0159329,5.30298,0,0,0,0,0,0,0,0
setup,0,10/13/2050 23:00,FOCO,149,1541.05,0.987853,0.987853,0,5.45E-06,1.46E-05,0,0,0,0.00101967,0.001838,-0.000343639,0.00152951,0,0.000102231,1.86E-05,6.35E-05,0.000109175,0.000293495,0,0.000532415,0.00479173,0,0.588573,0,0.776191,1.76503,0.286576,0.98884,0,0.286576,2.3536,9.41717,16,0,0.00686623,0.0104656,0.00546666,0.00546666,0,0.0191368,0,0,0.00141572,0,0,2.71E-06,0,0,7.74E-06,0,0,0.878287,0.0194508,5.23986,0,0,0,0,0,0,0,0
setup,0,10/14/2050 23:00,FOCO,149,1546.2,0.991154,0.991154,0,4.98E-06,1.56E-05,0,0,0,0.00130158,0.00236359,-0.000235654,0.00195236,0,8.65E-05,1.59E-05,5.37E-05,9.28E-05,0.000248942,0,0.000681453,0.00613308,0,0.590952,0,0.780824,1.77331,0.286052,0.99249,0,0.286052,2.36427,9.45523,16,0,0.00681113,0.0104413,0.00545295,0.00545295,0,0.0191497,0,0,0.00141663,0,0,2.77E-06,0,0,7.73E-06,0,0,0.873176,0.0237891,5.15668,0,0,0,0,0,0,0,0
setup,0,10/15/2050 23:00,FOCO,149,1551.9,0.994808,0.994808,0,4.65E-06,1.67E-05,0,0,0,0.000921187,0.00284759,-0.000352963,0.00138178,0,5.90E-05,1.09E-05,3.66E-05,6.37E-05,0.000170209,0,0.000612763,0.00551486,0,0.59264,0,0.786425,1.7815,0.285268,0.995078,0,0.285268,2.37414,9.48225,16,0,0.00675293,0.0104202,0.00544113,0.00544113,0,0.0191633,0,0,0.00141836,0,0,1.93E-06,0,0,7.72E-06,0,0,0.863197,0.0214855,5.06922,0,0,0,0,0,0,0,0
setup,0,10/16/2050 23:00,FOCO,149,1559.9,0.999936,0.999936,0,3.81E-06,1.85E-05,0,0,0,0.00101973,0.00367126,-0.000297593,0.00152959,0,2.34E-05,4.40E-06,1.46E-05,2.55E-05,6.79E-05,0,0.000735915,0.00662324,0,0.594602,0,0.793667,1.79171,0.284606,0.998043,0,0.284606,2.38631,9.51364,16,0,0.00667318,0.0103942,0.00542663,0.00542663,0,0.0191779,0,0,0.00142101,0,0,1.48E-06,0,0,7.72E-06,0,0,0.834683,0.0250665,0.128205,0,0,0,0,0,0,0,0
setup,0,10/17/2050 23:00,FOCO,149,1570.25,1,1,0,2.81E-06,2.12E-05,0,0,0,0,0,-0.000638832,0,0,0,0,0,0,0,0,0,0,0,0.594602,0,0.793667,1.79171,0.283187,0.998043,0,0.283187,2.38631,9.51364,16,0,0.00667771,0.0104079,0.00543468,0.00543468,0,0.0191941,0,0,0.00141963,0,0,0,0,0,7.71E-06,0,0,0.799368,0,0,0,0,0,0,0,0,0,0
setup,0,10/18/2050 23:00,FOCO,149,1578.4,1,1,0,2.74E-06,2.22E-05,0,0,0,0,0,-0.000635646,0,0,0,0,0,0,0,0,0,0,0,0.594602,0,0.793667,1.79171,0.281774,0.998043,0,0.281774,2.38631,9.51364,16,0,0.00668321,0.010422,0.00544288,0.00544288,0,0.0192113,0,0,0.00141255,0,0,0,0,0,7.68E-06,0,0,0.919724,0,0,0,0,0,0,0,0,6.58E-06,3.78E-06
setup,0,10/19/2050 23:00,FOCO,149,1585.7,1,1,0,7.58E-06,2.64E-05,0,0,0,0,0,-0.000632475,0,0,0,0,0,0,0,0,0,0,0,0.594602,0,0.793667,1.79171,0.280369,0.998043,0,0.280369,2.38631,9.51364,16,0,0.00669074,0.0104411,0.00545405,0.00545405,0,0.0192376,0,0,0.0014055,0,0,0,0,0,7.66E-06,0,0,0.909594,0,0,0,0,0,0,0,0,1.32E-06,7.58E-07
setup,0,10/20/2050 23:00,FOCO,149,1588.4,1,1,0,6.07E-06,1.87E-05,0,0,0,0,0,-0.00062932,0,0,0,0,0,0,0,0,0,0,0,0.594602,0,0.793667,1.79171,0.27897,0.998043,0,0.27897,2.38631,9.51364,16,0,0.00669621,0.0104551,0.00546222,0.00546222,0,0.0192548,0,0,0.00139849,0,0,0,0,0,7.63E-06,0,0,0.908705,0,0,0,0,0,0,0,0,3.52E-06,2.02E-06
setup,0,5/14/2051 23:00,SOYB,-1,7.7,0.00385,0.00385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0094,0,0,0,0.0006,0,0,0.0006,0.0094,0.188,20,0,0.022,0.056,0.022,0,0,0.00022,0,0,0,0,0,0,0,0,0,0,0,0.846194,0,0,0,0,0,0,0,0,1.71E-07,9.82E-08
setup,0,5/15/2051 23:00,SOYB,-1,15.55,0.007775,0.007775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0094,0,0,0,0.0006,0,0,0.0006,0.0094,0.188,20,0,0.022,0.056,0.022,0,0,0.00022,0,0,0,0,0,0,0,0,0,0,0,0.891644,0,0,0,0,0,0,0,0,0,0
setup,0,5/16/2051 23:00,SOYB,-1,25.25,0.012625,0.012625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0094,0,0,0,0.0006,0,0,0.0006,0.0094,0.188,20,0,0.022,0.056,0.022,0,0,0.00022,0,0,0,0,0,0,0,0,0,0,0,0.923281,0,0,0,0,0,0,0,0,1.73E-06,9.95E-07
setup,0,5/17/2051 23:00,SOYB,-1,33.75,0.016875,0.016875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0094,0,0,0,0.0006,0,0,0.0006,0.0094,0.188,20,0,0.022,0.056,0.022,0,0,0.00022,0,0,0,0,0,0,0,0,0,0,0,0.900914,0,0,0,0,0,0,0,0,1.71E-07,9.82E-08
setup,0,5/18/2051 23:00,SOYB,-1,38.7,0.01935,0.01935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0094,0,0,0,0.0006,0,0,0.0006,0.0094,0.188,20,0,0.022,0.056,0.022,0,0,0.00022,0,0,0,0,0,0,0,0,0,0,0,0.917994,0,0,0,0,0,0,0,0,1.71E-07,9.82E-08
setup,0,5/19/2051 23:00,SOYB,-1,46.25,0.023125,0.023125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0094,0,0,0,0.0006,0,0,0.0006,0.0094,0.188,20,0,0.022,0.056,0.022,0,0,0.00022,0,0,0,0,0,0,0,0,0,0,0,0.906323,0,0,0,0,0,0,0,0,0,0
setup,0,5/20/2051 23:00,SOYB,-1,55.9,0.02795,0.02795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0094,0,0,0,0.0006,0,0,0.0006,0.0094,0.188,20,0,0.022,0.056,0.022,0,0,0.00022,0,0,0,0,0,0,0,0,0,0,0,0.898733,0,0,0,0,0,0,0,0,1.71E-07,9.82E-08
setup,0,5/21/2051 23:00,SOYB,-1,60.55,0.030275,0.030275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0094,0,0,0,0.0006,0,0,0.0006,0.0094,0.188,20,0,0.022,0.056,0.022,0,0,0.00022,0,0,0,0,0,0,0,0,0,0,0,0.894039,0,0,0,0,0,0,0,0,0,0
setup,0,5/22/2051 23:00,SOYB,-1,66.95,0.033475,0.033475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0094,0,0,0,0.0006,0,0,0.0006,0.0094,0.188,20,0,0.022,0.056,0.022,0,0,0.00022,0,0,0,0,0,0,0,0,0,0,0,0.884962,0,0,0,0,0,0,0,0,0,0
