"Climate_Scenario","scenario_abbrev","Mgmt_Scenario","Scenario_Name","Model","site_name","CO2e_N2O","CO2e_CH4","CO2e_SOC","GWP","climate_desc"
3,"CN",7,"3_7","Millennial","LRF",3.74107075485,-2.1821980644,17.7174792905869,19.2763519810369,"GFDL_High"
3,"CN",7,"3_7","RothC","LRF",3.74107075485,-2.1821980644,2.27333333333334,3.83220602378334,"GFDL_High"
3,"CC-NT-CR",8,"3_8","APSIM","LRF",4.91737818,-4.2017266368,-0.36666666666667,0.348984876533329,"GFDL_High"
3,"CC-NT-CR",8,"3_8","Millennial","LRF",4.3264413192,-4.2017266368,9.59413985541293,9.71885453781293,"GFDL_High"
3,"CC-NT-CR",8,"3_8","RothC","LRF",4.3264413192,-4.2017266368,-0.155283333333333,-0.0305686509333334,"GFDL_High"
4,"CC-CR",3,"4_3","APSIM","LRF",5.24262882,-0.918120654,0,4.324508166,"UKESM_Low"
4,"CC-CR",3,"4_3","Millennial","LRF",5.0117563353,-0.918120654,6.664363441828,10.757999123128,"UKESM_Low"
4,"CC-CR",3,"4_3","RothC","LRF",5.0117563353,-0.918120654,-0.79401666666667,3.29961901463333,"UKESM_Low"
4,"RF05-CR",41,"4_41","APSIM","LRF",3.68100876,-1.1944628028,1.1,3.5865459572,"UKESM_Low"
4,"RF05-CR",41,"4_41","Millennial","LRF",4.28490204285,-1.1944628028,11.5152795653958,14.6057188054458,"UKESM_Low"
4,"RF05-CR",41,"4_41","RothC","LRF",4.28490204285,-1.1944628028,0.737366666666667,3.82780590671667,"UKESM_Low"
4,"RF15-CR",42,"4_42","APSIM","LRF",3.46634145,-1.269230418,1.1,3.297111032,"UKESM_Low"
4,"RF15-CR",42,"4_42","Millennial","LRF",4.1274821874,-1.269230418,12.6719017816138,15.5301535510138,"UKESM_Low"
4,"RF15-CR",42,"4_42","RothC","LRF",4.1274821874,-1.269230418,0.9911,3.8493517694,"UKESM_Low"
4,"RF25-CR",43,"4_43","APSIM","LRF",3.25799331,-1.349241444,1.46666666666667,3.37541853266667,"UKESM_Low"
4,"RF25-CR",43,"4_43","Millennial","LRF",3.9691749669,-1.349241444,13.8620312315837,16.4819647544837,"UKESM_Low"
4,"RF25-CR",43,"4_43","RothC","LRF",3.9691749669,-1.349241444,1.26023333333333,3.88016685623333,"UKESM_Low"
4,"RF35-CR",44,"4_44","APSIM","LRF",3.06178587,-1.4343551604,1.83333333333333,3.46076404293333,"UKESM_Low"
4,"RF35-CR",44,"4_44","Millennial","LRF",3.81163151655,-1.4343551604,15.0378444809373,17.4151208370873,"UKESM_Low"
4,"RF35-CR",44,"4_44","RothC","LRF",3.81163151655,-1.4343551604,1.53468333333334,3.91195968948334,"UKESM_Low"
4,"RR50-CR",51,"4_51","Millennial","LRF",3.86252026875,-1.6137029196,11.6941863131086,13.9430036622586,"UKESM_Low"
4,"RR50-CR",51,"4_51","RothC","LRF",3.86252026875,-1.6137029196,1.20651666666667,3.45533401581667,"UKESM_Low"
4,"RR25-CR",52,"4_52","Millennial","LRF",4.0668893265,-1.4260796892,12.4285563210043,15.0693659583043,"UKESM_Low"
4,"RR25-CR",52,"4_52","RothC","LRF",4.0668893265,-1.4260796892,0.981016666666667,3.62182630396667,"UKESM_Low"
4,"RR00-CR",53,"4_53","Millennial","LRF",4.3601799384,-1.1595035052,10.9541238943059,14.1548003275059,"UKESM_Low"
4,"RR00-CR",53,"4_53","RothC","LRF",4.3601799384,-1.1595035052,0.615633333333333,3.81630976653333,"UKESM_Low"
4,"RR50-NT-CR",54,"4_54","Millennial","LRF",3.4864810695,-4.575447468,12.5306987906401,11.4417323921401,"UKESM_Low"
4,"RR50-NT-CR",54,"4_54","RothC","LRF",3.4864810695,-4.575447468,0.126133333333336,-0.962833065166664,"UKESM_Low"
4,"RR25-NT-CR",55,"4_55","Millennial","LRF",3.71353620495,-4.3726069656,11.4672840346229,10.8082132739729,"UKESM_Low"
4,"RR25-NT-CR",55,"4_55","RothC","LRF",3.71353620495,-4.3726069656,0.0687499999999993,-0.590320760650001,"UKESM_Low"
4,"RR00-NT-CR",56,"4_56","Millennial","LRF",4.02480809445,-4.147993782,10.2804309896354,10.1572453020854,"UKESM_Low"
4,"RR00-NT-CR",56,"4_56","RothC","LRF",4.02480809445,-4.147993782,0.0249333333333338,-0.0982523542166647,"UKESM_Low"
4,"BC19-CR",61,"4_61","APSIM","LRF",3.02469024,NA,3.3,6.32469024,"UKESM_Low"
4,"BC38-CR",62,"4_62","APSIM","LRF",3.02219346,NA,5.86666666666667,8.88886012666667,"UKESM_Low"
4,"BC57-CR",63,"4_63","APSIM","LRF",3.01511496,NA,8.43333333333333,11.4484482933333,"UKESM_Low"
4,"BC76-CR",64,"4_64","APSIM","LRF",3.01251093,NA,11,14.01251093,"UKESM_Low"
4,"BC96-CR",65,"4_65","APSIM","LRF",2.97304722,NA,14.6666666666667,17.6397138866667,"UKESM_Low"
4,"CN",7,"4_7","APSIM","LRF",4.09558578,-2.1515315004,-1.1,0.844054279600001,"UKESM_Low"
4,"CN",7,"4_7","Millennial","LRF",3.9326080365,-2.1515315004,19.3760803624054,21.1571568985054,"UKESM_Low"
4,"CN",7,"4_7","RothC","LRF",3.9326080365,-2.1515315004,2.24913333333333,4.03020986943333,"UKESM_Low"
4,"CC-NT-CR",8,"4_8","APSIM","LRF",5.35476513,-4.14756873,0.366666666666665,1.57386306666667,"UKESM_Low"
4,"CC-NT-CR",8,"4_8","Millennial","LRF",4.6139161497,-4.14756873,9.71931361952613,10.1856610392261,"UKESM_Low"
4,"CC-NT-CR",8,"4_8","RothC","LRF",4.6139161497,-4.14756873,-0.168849999999997,0.297497419700003,"UKESM_Low"
5,"CC-CR",3,"5_3","APSIM","LRF",5.11576923,-1.0170660564,1.46666666666666,5.56536984026666,"UKESM_High"
5,"CC-CR",3,"5_3","Millennial","LRF",5.0120298657,-1.0170660564,0.354270799381375,4.34923460868137,"UKESM_High"
5,"CC-CR",3,"5_3","RothC","LRF",5.0120298657,-1.0170660564,-0.6281,3.3668638093,"UKESM_High"
5,"RF05-CR",41,"5_41","APSIM","LRF",4.10284875,-1.2232886508,2.56666666666667,5.44622676586667,"UKESM_High"
5,"RF05-CR",41,"5_41","Millennial","LRF",4.6058003277,-1.2232886508,13.8320391139861,17.2145507908861,"UKESM_High"
5,"RF05-CR",41,"5_41","RothC","LRF",4.6058003277,-1.2232886508,0.69135,4.0738616769,"UKESM_High"
5,"RF15-CR",42,"5_42","APSIM","LRF",3.8896143,-1.3052211516,2.93333333333333,5.51772648173333,"UKESM_High"
5,"RF15-CR",42,"5_42","Millennial","LRF",4.43957859345,-1.3052211516,14.5965978886871,17.7309553305371,"UKESM_High"
5,"RF15-CR",42,"5_42","RothC","LRF",4.43957859345,-1.3052211516,0.968183333333333,4.10254077518333,"UKESM_High"
5,"RF25-CR",43,"5_43","APSIM","LRF",3.66986334,-1.3920348096,2.93333333333333,5.21116186373333,"UKESM_High"
5,"RF25-CR",43,"5_43","Millennial","LRF",4.26619103625,-1.3920348096,15.3239677259097,18.1981239525597,"UKESM_High"
5,"RF25-CR",43,"5_43","RothC","LRF",4.26619103625,-1.3920348096,1.25473333333333,4.12888955998333,"UKESM_High"
5,"RF35-CR",44,"5_44","APSIM","LRF",3.46535904,-1.4833742688,3.3,5.2819847712,"UKESM_High"
5,"RF35-CR",44,"5_44","Millennial","LRF",4.09509318075,-1.4833742688,15.9668384379039,18.5785573498539,"UKESM_High"
5,"RF35-CR",44,"5_44","RothC","LRF",4.09509318075,-1.4833742688,1.55118333333333,4.16290224528333,"UKESM_High"
5,"RR50-CR",51,"5_51","Millennial","LRF",4.08073802565,-1.6621043652,7.03310375981693,9.45173742026693,"UKESM_High"
5,"RR50-CR",51,"5_51","RothC","LRF",4.08073802565,-1.6621043652,1.14106666666667,3.55970032711667,"UKESM_High"
5,"RR25-CR",52,"5_52","Millennial","LRF",4.3282432908,-1.472523426,10.7794931579661,13.6352130227661,"UKESM_High"
5,"RR25-CR",52,"5_52","RothC","LRF",4.3282432908,-1.472523426,0.91575,3.7714698648,"UKESM_High"
5,"RR00-CR",53,"5_53","Millennial","LRF",4.69013891775,-1.1834383716,13.4411658697188,16.9478664158688,"UKESM_High"
5,"RR00-CR",53,"5_53","RothC","LRF",4.69013891775,-1.1834383716,0.555316666666667,4.06201721281667,"UKESM_High"
5,"RR50-NT-CR",54,"5_54","Millennial","LRF",3.6994812426,-4.6623692664,12.1923548945931,11.2294668707931,"UKESM_High"
5,"RR50-NT-CR",54,"5_54","RothC","LRF",3.6994812426,-4.6623692664,0.138599999999999,-0.8242880238,"UKESM_High"
5,"RR25-NT-CR",55,"5_55","Millennial","LRF",3.96125517645,-4.4529203196,12.8649233578338,12.3732582146838,"UKESM_High"
5,"RR25-NT-CR",55,"5_55","RothC","LRF",3.96125517645,-4.4529203196,0.102299999999999,-0.38936514315,"UKESM_High"
5,"RR00-NT-CR",56,"5_56","Millennial","LRF",4.3382228175,-4.2132660624,12.8286306679226,12.9535874230226,"UKESM_High"
5,"RR00-NT-CR",56,"5_56","RothC","LRF",4.3382228175,-4.2132660624,0.0733333333333319,0.198290088433332,"UKESM_High"
5,"BC19-CR",61,"5_61","APSIM","LRF",2.94197046,NA,4.76666666666667,7.70863712666667,"UKESM_High"
5,"BC38-CR",62,"5_62","APSIM","LRF",2.94402108,NA,6.96666666666667,9.91068774666667,"UKESM_High"
5,"BC57-CR",63,"5_63","APSIM","LRF",2.90470752,NA,9.16666666666667,12.0713741866667,"UKESM_High"
5,"BC76-CR",64,"5_64","APSIM","LRF",2.86920348,NA,11.7333333333333,14.6025368133333,"UKESM_High"
5,"BC96-CR",65,"5_65","APSIM","LRF",2.86013871,NA,15.0333333333333,17.8934720433333,"UKESM_High"
5,"CN",7,"5_7","APSIM","LRF",4.1076321,-2.1782691216,1.1,3.0293629784,"UKESM_High"
5,"CN",7,"5_7","Millennial","LRF",3.9940111497,-2.1782691216,18.6967887441009,20.5125307722009,"UKESM_High"
5,"CN",7,"5_7","RothC","LRF",3.9940111497,-2.1782691216,2.26196666666667,4.07770869476667,"UKESM_High"
5,"CC-NT-CR",8,"5_8","APSIM","LRF",5.24884932,-4.2459168456,2.93333333333333,3.93626580773333,"UKESM_High"
5,"CC-NT-CR",8,"5_8","Millennial","LRF",4.64627765745,-4.2459168456,11.0007398407485,11.4011006525985,"UKESM_High"
5,"CC-NT-CR",8,"5_8","RothC","LRF",4.64627765745,-4.2459168456,0.0412499999999982,0.441610811849998,"UKESM_High"
