"Model","Climate_Scenario","Mgmt_Scenario","Scenario_Name","Scenario_Abbrev","SW_20cm_first","SW_20cm_change","SW_40cm_first","SW_40cm_change","SW_60cm_first","SW_60cm_change","DW_20cm_first","DW_20cm_change","DW_40cm_first","DW_40cm_change","DW_60cm_first","DW_60cm_change","DW_0to60cm_first","DW_0to60cm_change","SW_25cm_first","SW_25cm_change","DW_25cm_first","DW_25cm_change","SoilT_20cm_first","SoilT_20cm_change","SoilT_40cm_first","SoilT_40cm_change","SoilT_60cm_first","SoilT_60cm_change","SoilT_25cm_first","SoilT_25cm_change","NO3_20cm_first","NO3_20cm_change","NO3_40cm_first","NO3_40cm_change","NO3_60cm_first","NO3_60cm_change","NO3_0to60cm_first","NO3_0to60cm_change","N2O_20cm_first","N2O_20cm_change","N2O_40cm_first","N2O_40cm_change","N2O_60cm_first","N2O_60cm_change","N2O_0to60cm_first","N2O_0to60cm_change","N2O_profile_first","N2O_profile_change","BC_25cm_first","BC_25cm_change","BN_25cm_first","BN_25cm_change","HC_25cm_first","HC_25cm_change","HN_25cm_first","HN_25cm_change","CinB_25cm_first","CinB_25cm_change","CinH_25cm_first","CinH_25cm_change","CinBtoH_25cm_first","CinBtoH_25cm_change","SOC_25cm_first","SOC_25cm_change","SW_2cm_first","SW_2cm_change","SW_5cm_first","SW_5cm_change","DW_2cm_first","DW_2cm_change","DW_5cm_first","DW_5cm_change","DW_10cm_first","DW_10cm_change","WFPS_2cm_first","WFPS_2cm_change","WFPS_5cm_first","WFPS_5cm_change","WFPS_10cm_first","WFPS_10cm_change","WFPS_20cm_first","WFPS_20cm_change","WFPS_40cm_first","WFPS_40cm_change","WFPS_60cm_first","WFPS_60cm_change","SoilT_2cm_first","SoilT_2cm_change","SoilT_5cm_first","SoilT_5cm_change","SoilT_10cm_first","SoilT_10cm_change","SoilT_15cm_first","SoilT_15cm_change","NO3_2cm_first","NO3_2cm_change","NO3_5cm_first","NO3_5cm_change","NO3_10cm_first","NO3_10cm_change","CH4_first","CH4_change","CI_first","CI_change"
"Daycent",3,51,"3_51","RR50-CR","0.243203540231403","-0.00912433883747282","0.237381221573058","-0.00737540289907798","0.232118216329382","-0.00982675847882561","2.43203540233746","-0.0912433883981527","4.74762443151433","-0.14750805803471","4.64236432663557","-0.196535169624426","14.2260536076394","-0.519906777217374","0.00240918838297083","-8.50962256503437e-05","6.02297095743782","-0.212740564136616","0.123451369505837","0.00931893772549647","0.120779045796149","0.0107861871086105","0.117313401462112","0.0118412106709499","0.123645572661965","0.00870166056728386","0.0135181827866749","-0.00584932550847185","0.0107199319825858","-0.0049162707959882","0.00958929896059102","-0.00441727202994567","0.0527427370325997","-0.0238605729489444",NA,NA,NA,NA,NA,NA,NA,NA,"0.0216793365143223","0.00402337379915286",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25.5179310344831","5.08137931034448","0.225640562061614","-0.00816008734323062","0.245542098465979","-0.00747549016959417","0.451281124123227","-0.0163201746864612","0.736626295399097","-0.0224264705099437","1.21612202771958","-0.0458735160535","0.395522216985703","-0.0252661316391263","0.428659045866936","-0.0223852619727991","0.423814198975329","-0.0240538346418773","0.420649738304748","-0.0192200884492019","0.430472599176406","-0.00860388969704501","0.577656483119145","-0.0128759159082991","0.126153807220944","0.00567658117753961","0.125507659532166","0.00663105555800203","0.124780171448699","0.00783159441382514","0.124666041854377","0.00779907188038138","0.000909791929384114","-0.0002627049291501","0.00299944178413494","-0.00128917454509077","0.0150060895892098","-0.00712582514027875","-0.509930875677538","0.099402159209843","0.276660224724863","0.190739195231918"
"Daycent",3,52,"3_52","RR25-CR","0.245115561327503","-0.022100283922689","0.238591959301715","-0.0146452675141454","0.232389378926996","-0.0114499999832437","2.45115561329672","-0.221002839248577","4.77183918609077","-0.292905350339361","4.64778757858923","-0.228999999714176","14.2855696344244","-0.908902616492696","0.00242356106653062","-0.000184089441633394","6.05890266633265","-0.46022360408959","0.120563931216564","0.00598293817118896","0.118437340723431","0.00692692353803903","0.115520966118146","0.00779603981805524","0.120686758017671","0.00552850435739966","0.013071755896702","-0.00559782956713954","0.010353368461567","-0.00478727923582284","0.00922263280706562","-0.00435878752954354","0.0511691461056962","-0.0234134988113482",NA,NA,NA,NA,NA,NA,NA,NA,"0.0202518131597875","0.00774921525898251",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25.1931034482765","7.67586206896496","0.226953589667","-0.00911033713307299","0.246244667292687","-0.0147116582143907","0.453907179333999","-0.018220674266146","0.738734001878633","-0.0441349746437453","1.22214607532314","-0.103638778368811","0.398043129737519","-0.027323404220271","0.429592648238947","-0.0346316377111401","0.42547060746341","-0.0436429994607904","0.423609076493115","-0.0414307485859483","0.432523271715922","-0.0218717535184338","0.578292314429724","-0.0169692384290654","0.122605154630717","0.00332749285345652","0.122102841556144","0.00408125042245526","0.121561013751958","0.00497591433898606","0.121476829565673","0.00491176760581918","0.000893234963880985","-0.000267037805560068","0.00294996188401601","-0.00129137913503775","0.0146781920924598","-0.00711118553823968","-0.504716080533203","0.0993817456584942","0.280951039965424","0.214438548211793"
"Daycent",3,53,"3_53","RR00-CR","0.238453259901498","-0.014689872911759","0.23708113788272","-0.0121880674982215","0.23372156803992","-0.0116920363273834","2.38453259904213","-0.146898729144727","4.74162275771557","-0.243761350025585","4.67443136085372","-0.233840726602979","14.1906419606686","-0.763757791940096","0.00238399741263927","-0.000138838421155147","5.95999353160028","-0.347096052889975","0.117136149734653","0.00331765521349296","0.115488566118333","0.00394788664553418","0.11318051567538","0.00455379115681248","0.117229086293064","0.00294246940780249","0.0125083238379255","-0.00577455370849995","0.0100061234055602","-0.0052864283987363","0.00875106093153851","-0.00462526311383412","0.0490643535110762","-0.024313974282399",NA,NA,NA,NA,NA,NA,NA,NA,"0.0199799339309558","0.0122593742075879",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.6475862068972","7.93931034482705","0.226581868995185","-0.00703558247366332","0.244272818851963","-0.0126774438554803","0.453163737990371","-0.0140711649473266","0.732818456555901","-0.0380323315664518","1.20407304861226","-0.0871534897543342","0.397441544850628","-0.0237463887285028","0.425845222581596","-0.0305358610822351","0.418572657842117","-0.0368446264195102","0.410973569765226","-0.026689279082491","0.429533865318531","-0.0169570706454193","0.582108970853241","-0.0182765197393718","0.118692951740082","0.00118926645936179","0.118330482894986","0.00183459689891573","0.117913307612733","0.00254728960838378","0.117841475187172","0.00248056926310532","0.000863582477393128","-0.000259139866874777","0.00284968074625872","-0.00128503429561074","0.0140855821124174","-0.00708355489886046","-0.494004891665343","0.105324549191561","0.287037444501429","0.231184971018932"
"Daycent",4,1,"4_1","CR","0.251017891692184","-0.0269997698775675","0.242565010519632","-0.0252570448609137","0.235148942776925","-0.0225370751138508","2.51017891693645","-0.269997698790279","4.85130021044282","-0.505140897268444","4.70297885557812","-0.45074150231663","14.5832601142914","-1.28072209041659","0.00249672244037174","-0.000180449966078715","6.24180610093257","-0.451124915200016","0.123313107373983","0.0122987474877041","0.120784900051234","0.0131879604715757","0.117322385179685","0.0138900861360935","0.123480421189641","0.0117467671373567","0.014144549624531","-0.00247103203438945","0.0114280052170122","-0.00365001721347641","0.00979864795182193","-0.00258528445953394","0.053203483286938","-0.00954747044856999",NA,NA,NA,NA,NA,NA,NA,NA,"0.0249703717819032","-0.00131967181153926",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25.7600000000001","0.942068965517169","0.241371973372718","-0.00152852281570046","0.255310968966631","0.00785399526003477","0.482743946745436","-0.00305704563140091","0.765932906899758","0.0235619857802388","1.27012527775993","-0.0753469322611717","0.426838643497308","-0.0200829521822032","0.448792107815775","-0.00058011781279077","0.444670234061355","-0.0378067508154478","0.434901567245746","-0.0517236707956589","0.440119971072428","-0.0421077544405533","0.585248341087104","-0.045415235659777","0.125812470241016","0.00930136238815296","0.125213302874759","0.0101261321658521","0.124533044828041","0.0111628189542034","0.124432889492601","0.0110861469966808","0.000782694167608704","6.82767231629004e-06","0.00264710752701518","-0.000134384481873001","0.0144024787989851","-0.000713579931649506","-0.491697262047423","0.0779978095930723","0.267300802588399","0.0866706164251466"
"Daycent",4,2,"4_2","NT-CR","0.250200556053016","-0.0259014497904574","0.242153772302996","-0.0239363116053241","0.235128374561023","-0.0226476955497064","2.50200556054697","-0.259014497921378","4.84307544610391","-0.478726232150469","4.70256749125731","-0.452953911030982","14.5393841752678","-1.24190375258211","0.00248180403979506","-0.000171962066997352","6.20451009949516","-0.429905167500885","0.119808094784819","0.0123741238745131","0.117728713018581","0.0128474077997473","0.114794319925139","0.0131746154367529","0.119931944763543","0.011902707904967","0.0134647319049195","-0.00466633006987878","0.010594183198001","-0.00480001791715098","0.00928595665206086","-0.00449316835548355","0.0510319903832646","-0.0165902420152076",NA,NA,NA,NA,NA,NA,NA,NA,"0.0195509250557875","-0.000447705096467303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30.8386206896554","3.06068965517219","0.238963279321189","-0.00071637337284558","0.253459793974739","0.00580586609787098","0.477926558642378","-0.00143274674569116","0.760379381924685","0.0174175982931443","1.25342973687033","-0.0671939631045184","0.422051104943244","-0.0176890477677824","0.445080943472325","-0.00337013923464535","0.438324405934233","-0.0340427690020748","0.433531773156517","-0.0498553129070347","0.439589096396418","-0.0399859541018722","0.585187179623009","-0.0456838106639136","0.121836276043598","0.00995713069225337","0.121323746487836","0.0106783756044907","0.120783079613776","0.0115266277814908","0.120707161339055","0.0114291440893008","0.000813856337180968","-6.45166119222874e-05","0.00272367939026901","-0.000370957214745126","0.0141495829008604","-0.00219525184605399","-0.436390958037321","-0.0351463883055689","0.238439210275398","0.0736628983718625"
"Daycent",4,3,"4_3","CC-CR","0.244909334937624","-0.0210062394659246","0.238196698532012","-0.0185179932135752","0.230687282845935","-0.013052105164936","2.4490933493892","-0.210062394672203","4.76393397068493","-0.370359864316173","4.61374565694988","-0.261042103329904","14.3178145787467","-0.883508668318823","0.0024524473775326","-0.000137878666720059","6.13111844383597","-0.344696666804604","0.125036878257136","0.0139090607062193","0.122013736806589","0.0152794750273529","0.118185026467108","0.0162609515974833","0.125277154017174","0.0132970137179314","0.00779462636532004","-0.00179596424255697","0.00720600024875167","-0.00175695958813671","0.00748547090935665","-0.00128399499091995","0.0315345126867508","-0.00696344629653735",NA,NA,NA,NA,NA,NA,NA,NA,"0.0175478060276579","-0.000988364321173371",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27.9399999999998","-1.76275862068951","0.23453848874924","0.00888481861349552","0.253986818433225","0.00726847320000079","0.469076977498481","0.017769637226991","0.761960455300269","0.0218054195994098","1.26000416899092","-0.0816193628938864","0.41492663160282","-0.00162969602599966","0.446404801146411","-0.00144151618206334","0.440458827504756","-0.0388957496185558","0.423046595503077","-0.0391964107212657","0.430768561120849","-0.0275125542143696","0.572695041813605","-0.0191090147926427","0.128158932611105","0.0103442004877494","0.127428191103609","0.0112908421129767","0.126577119423857","0.0124803721794306","0.126445039019894","0.0124336568544125","0.000468876733248181","-0.000138335417727187","0.00137708016717618","-0.000335531056760092","0.00720245826289452","-0.0016526610004329","-0.510937433530345","0.100188688812648","0.377140548064623","0.0786892675664816"
"Daycent",4,41,"4_41","RF05-CR","0.251038819183175","-0.0269559079662316","0.242571309782802","-0.0252002083228366","0.235147591880686","-0.0225012803214368","2.51038819184628","-0.269559079676839","4.85142619570491","-0.504004166505593","4.70295183765318","-0.450025606468182","14.5836644955283","-1.27822949302311","0.00249685720445622","-0.000180080304687941","6.24214301114694","-0.450200761726228","0.12346711165711","0.0123466490422542","0.120915325973405","0.0132559039444313","0.117428932321251","0.0139728944209141","0.123637164543235","0.0117906255962798","0.0133124453842616","-0.0029077876925054","0.0107074020490026","-0.00380851203456037","0.0092512066684147","-0.00264315698637705","0.0503211556008822","-0.010896141729553",NA,NA,NA,NA,NA,NA,NA,NA,"0.0240790671932696","-0.00143555696962256",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25.7468965517242","0.795862068965427","0.241356849852184","-0.00154044060082134","0.255315264598541","0.00787670818534436","0.482713699704369","-0.00308088120164268","0.76594579379535","0.023630124556305","1.27023877688955","-0.0751898837924845","0.426808224448453","-0.0200980087120685","0.448800980614164","-0.000544232968739899","0.444716210475048","-0.0377616627590372","0.434945562288122","-0.0516580776491667","0.440135788895951","-0.0420075422921397","0.585247915363705","-0.0453281034084904","0.125992438343993","0.00931754023054024","0.125388234169509","0.0101512695763386","0.124700737356691","0.0111950887307211","0.124599239836061","0.0111199493309291","0.000745802663354279","-1.14213176601427e-05","0.00252979197440317","-0.000215217637519491","0.0137745068614316","-0.00131004606091634","-0.49181594729395","0.0780016075786452","0.260132605722402","0.0874734636487198"
"Daycent",4,42,"4_42","RF15-CR","0.251079732371142","-0.0268435023443347","0.242621432820158","-0.0251246581029229","0.235157443777667","-0.0224536116594046","2.51079732372577","-0.2684350234577","4.85242865645097","-0.502493162106258","4.70314887559278","-0.449072233227524","14.5856855728787","-1.27436336991443","0.00249728608199706","-0.000179368506060876","6.24321520499891","-0.448421265158447","0.123799504261285","0.0124894922326515","0.121197929222715","0.0134394889866109","0.117656473489825","0.0141845416909948","0.123974330065201","0.0119244894164982","0.0117718319516239","-0.00349514276697507","0.00941904452265987","-0.00383763256042422","0.00829162509519581","-0.00268516509069532","0.0449295448987353","-0.0126700389464773",NA,NA,NA,NA,NA,NA,NA,NA,"0.0222612080294379","-0.00161393512986731",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25.7662068965518","0.391724137930975","0.241369306582305","-0.00158577935996893","0.255343754479367","0.00790270734123022","0.482738613164611","-0.00317155871993785","0.766031263438157","0.0237081220236334","1.27054084057519","-0.0748995144954427","0.426829024161768","-0.0201753743554993","0.448859420415135","-0.000511985953809024","0.444839888207285","-0.0376892750455942","0.435032600279898","-0.0514868793434362","0.4402474705439","-0.0418983213186275","0.585282014124379","-0.045219811457575","0.12638240689826","0.00939275795580355","0.125764911078835","0.0102435917395344","0.125061704622383","0.0113064057098406","0.12495846123586","0.0112317557760015","0.000673561285938181","-4.40584593232337e-05","0.00229002497660137","-0.000347473470300449","0.0124834570667144","-0.00226056659875733","-0.49202883732254","0.0779670402036252","0.247726750570173","0.0819386992204841"
"Daycent",4,43,"4_43","RF25-CR","0.251110962343193","-0.0267207291042081","0.242703305133801","-0.0250655497595139","0.235173690960945","-0.022396921030045","2.51110962344733","-0.267207291057476","4.85406610272556","-0.501310995239808","4.70347381925781","-0.447938420639806","14.5880963468194","-1.26987200367993","0.00249762918022706","-0.00017838013466421","6.24407295057183","-0.445950336664707","0.124150258222147","0.0127014095375576","0.12149491587668","0.0136925322949311","0.117893964473914","0.0144639215053405","0.124331443051655","0.0121273895764443","0.0104525535651166","-0.00383104456416517","0.00839318624730604","-0.00378029641001937","0.00750656027144962","-0.00269842046434962","0.0402315502825118","-0.0136849019247431",NA,NA,NA,NA,NA,NA,NA,NA,"0.0204540157552038","-0.00176962441070518",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25.7662068965518","0.0262068965516988","0.241333137073545","-0.0015817802164303","0.255364405469275","0.00796831418681404","0.482666274147091","-0.00316356043286059","0.766093216407866","0.0239049425604001","1.27068731090763","-0.074156678944284","0.426757721370561","-0.0201554767325929","0.448904979953698","-0.000412849153263339","0.444905661046096","-0.0374538676495049","0.435102130361157","-0.0512955080073709","0.440420652649253","-0.0418252917042885","0.585334217926164","-0.0450903223563771","0.126794687413671","0.00953611610924807","0.126163579904285","0.0104047888319234","0.125443743016082","0.0114875894965099","0.125335951560037","0.0114167109282728","0.000604861767523453","-6.75440377092521e-05","0.00205731994301139","-0.000437496193294237","0.0112170684881055","-0.00287010025520628","-0.492327235904554","0.0780519415971632","0.235408191378696","0.0719669601877255"
"Daycent",4,44,"4_44","RF35-CR","0.251204817625594","-0.0266048164146019","0.242791026461158","-0.0249771245672411","0.235201769324239","-0.0223289926968669","2.51204817627187","-0.266048164161945","4.8558205292731","-0.499542491394751","4.70403538652415","-0.446579853976709","14.5919115189506","-1.26512036381981","0.00249840429420676","-0.000177553456536938","6.24601073552386","-0.443883641349304","0.124532798332993","0.0130118768989403","0.121815789616114","0.0140444404052504","0.118148367111621","0.0148407280124037","0.12472258003886","0.012423816508424","0.00930466313753063","-0.00398846847781658","0.00754813811542788","-0.00367739452995275","0.00684672706158729","-0.00268427583918853","0.0360832148416527","-0.014131191860091",NA,NA,NA,NA,NA,NA,NA,NA,"0.0186224678173047","-0.00192314617086668",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25.7868965517241","-0.428965517241327","0.241322252346586","-0.00161812886053253","0.255400588585631","0.00801258572001351","0.482644504693171","-0.00323625772106506","0.766201765756718","0.0240377571602158","1.27116115650154","-0.0737513537955365","0.426734946183323","-0.0202137125916142","0.448979077472635","-0.00035401935882301","0.445096801196353","-0.0373526808554067","0.435292513826709","-0.0511372134712231","0.440610802898336","-0.04170537503691","0.585420445515885","-0.044938521091867","0.127247268758474","0.00976907653153788","0.12660496242924","0.0106503848092026","0.125861612158021","0.011762368584192","0.125752297791238","0.0116906461093966","0.000540814782696088","-8.40764864420166e-05","0.001833009813985","-0.000488413554306357","0.010009861930434","-0.00320856297239296","-0.492503308418336","0.0778578252956104","0.218365062503931","0.0650753539179665"
"Daycent",4,51,"4_51","RR50-CR","0.25070465456641","-0.0271313863443837","0.242503337887196","-0.0256079900039519","0.235202249566849","-0.0228876240774357","2.50704654567978","-0.271313863459516","4.85006675779397","-0.512159800129084","4.70404499137677","-0.457752481588504","14.5812573151411","-1.31368047861059","0.00249586490218937","-0.00018872325879194","6.23966225547705","-0.471808146983481","0.121961803306046","0.0106950867414056","0.119667162795702","0.0114444697258311","0.116455288228359","0.0120801712774769","0.122098857294168","0.0101905784630143","0.0140656082140869","-0.0019664590276689","0.0112731824668838","-0.00303789090355902","0.00971990196380499","-0.00196934434452611","0.0527611182706908","-0.0074049093670689",NA,NA,NA,NA,NA,NA,NA,NA,"0.0245867719891449","0.000186961308712798",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25.6351724137934","3.51586206896527","0.241345771787858","-0.00189411727312108","0.255434554962566","0.00623475062052792","0.482691543575717","-0.00378823454624216","0.766303664887564","0.0187042518617162","1.27110381190174","-0.0873703508234076","0.426764033947105","-0.0206798382653698","0.448936697346007","-0.00331242783355878","0.444906554118911","-0.0418622820644731","0.43427752737523","-0.0518248876271651","0.439969626285214","-0.0427029953730312","0.585370235378574","-0.0462946393875212","0.124185281929937","0.00797337496184877","0.123642387515536","0.00874284959132292","0.123044585435988","0.00968647112198197","0.122954629501865","0.00960709295999804","0.000771815982486373","2.64382444684725e-05","0.00262036560461891","-7.8339667130973e-05","0.0143102440387941","-0.000379313668636572","-0.491000347804671","0.0791543965152282","0.270535790095037","0.101489868169845"
"Daycent",4,52,"4_52","RR25-CR","0.249064057972227","-0.0265785494579085","0.24212251155623","-0.0257039626044072","0.23513958063561","-0.0229229506304783","2.4906405797388","-0.265785494595612","4.84245023117525","-0.51407925213879","4.70279161275445","-0.458459012651804","14.519593305555","-1.28669466989377","0.00247398560778862","-0.00017707048727613","6.18496401947018","-0.442676218188949","0.119240754172558","0.00764226431347123","0.117394650157344","0.00811717627145504","0.114679567919583","0.00862273727262496","0.119334128026422","0.00721378699854916","0.0136418723164947","-0.00173524560270262","0.0107775581308232","-0.00258103897010298","0.00923029450535517","-0.00158202763910964","0.051003871405188","-0.00629058844050841",NA,NA,NA,NA,NA,NA,NA,NA,"0.0243429199445055","0.000907226953898058",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25.307586206897","5.89517241379268","0.234978802304319","0.00633380727405172","0.252735650754183","0.00622354197057373","0.469957604608638","0.0126676145481034","0.758206952262397","0.0186706259118736","1.25554632508912","-0.0797091510411996","0.414760499407729","-0.00469344712048841","0.443633196659125","-0.00233486655049392","0.438887448757214","-0.038174935282426","0.431087882337772","-0.0503027592935957","0.439167517947766","-0.0427204952501474","0.585186653917527","-0.0463479844439155","0.12097889998464","0.00539386166209543","0.12053339092105","0.00608969474402647","0.120076139294107","0.00686956808854038","0.1200091197003","0.00677449096197362","0.000781927922425863","-2.23760884672313e-06","0.00258142175857476","-7.25092351284672e-05","0.0139907967715063","-0.000317529384609994","-0.491084580648294","0.0866170464924658","0.276802607737611","0.120215270468626"
"Daycent",4,53,"4_53","RR00-CR","0.25242340857057","-0.0403128206100643","0.244843178382257","-0.0325907101471984","0.23556052274171","-0.0223992238178424","2.52423408572682","-0.403128206121762","4.89686356770141","-0.651814203000219","4.71121045488147","-0.447984476404117","14.64937354545","-1.74849536142132","0.00250620616593929","-0.000324660093129125","6.26551541485295","-0.811650232827535","0.116124082548642","0.0037274013678727","0.114831849833899","0.00377364927477282","0.112686933909024","0.00418683837525832","0.116142353809887","0.00348836639830789","0.0132648915328382","-0.00255864978899695","0.0103711857484533","-0.00291805028693765","0.00888352206174251","-0.00262555195430395","0.0494199088709921","-0.00927856010028966",NA,NA,NA,NA,NA,NA,NA,NA,"0.0254451826418067","-0.0020210595812002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.9013793103453","5.9903448275858","0.239012560812045","-0.00825109588726022","0.25675198986298","-0.0181524784026687","0.478025121624091","-0.0165021917745204","0.770255969588181","-0.0544574352072461","1.26878434601311","-0.174608848998554","0.421790935295659","-0.0303534880020835","0.450025953344216","-0.0442126280553444","0.442922837163157","-0.0706052248877567","0.436842691220426","-0.0743008106342187","0.444394209343747","-0.0559043284246467","0.586447980387194","-0.0453049495340291","0.117169964592848","0.00250013879013616","0.116889962682715","0.00298952327506424","0.116629717918168","0.00341915177696182","0.116585077493413","0.00331396510383267","0.000749091740542221","2.14721366261687e-06","0.00249372795041751","-7.89817355181322e-05","0.0136574898369798","-0.00109947354817696","-0.479837187254502","0.0850438986779667","0.283578626642884","0.132497691417847"
"Daycent",5,1,"5_1","CR","0.254341753181339","-0.0371439608672836","0.245347120161349","-0.0305952898811296","0.237257067110748","-0.0274387303707838","2.54341753183232","-0.371439608691765","4.9069424032781","-0.611905797673709","4.74514134225533","-0.54877460745603","14.7281493670578","-1.83018005200329","0.00252112048895907","-0.000328990438538309","6.30280122240471","-0.822476096352801","0.120650271216639","0.0361926788657561","0.117978150965026","0.0354800273751142","0.11450001465761","0.0339939283887018","0.120872128920119","0.0357040238818653","0.00983661426742931","0.00576360902890764","0.0100100713391132","0.00195433203173978","0.00882132353288599","0.00235876817894388","0.0415382552201353","0.019273256266651",NA,NA,NA,NA,NA,NA,NA,NA,"0.0257778726699743","-0.00201778367075842",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25.7020689655173","0.678620689655155","0.240862874500126","-0.0335986156607594","0.25793180775053","-0.0251041192884915","0.481725749000252","-0.0671972313215187","0.773795423250652","-0.0753123578645374","1.27712691752165","-0.155550449076237","0.423865585052732","-0.0730379588882093","0.451916073030033","-0.0561709053835585","0.446435743197311","-0.06490475992787","0.440810082364311","-0.0697636261569088","0.445575623513032","-0.0525877497187033","0.590883238773142","-0.0584738139593918","0.123448415266202","0.034522844694132","0.122791214178956","0.0351258042704958","0.122027675295659","0.0357717830944649","0.121910700230804","0.0356157218948486","0.000770978574140643","0.000168738715098455","0.002085045977646","0.00113513975572882","0.0100142215288899","0.00789266855626266","-0.484066953059732","0.02663428376293","0.248917475657835","0.0711288988428475"
"Daycent",5,2,"5_2","NT-CR","0.253103187089994","-0.0384356705209263","0.244555828515047","-0.030302913761906","0.23695420491263","-0.0279215338561515","2.53103187091738","-0.384356705226703","4.89111657034737","-0.606058275284535","4.73908409828886","-0.558430677159286","14.6741502850965","-1.85678645138045","0.00250669150364198","-0.00033752482712624","6.26672875911093","-0.843812067821584","0.117678750857771","0.0346523358977765","0.115417327542821","0.0336434415911164","0.112420509839017","0.0319535989019917","0.11784981358464","0.0342661205648568","0.00936235254169404","0.00314408780764826","0.00901490015172584","-0.000444407762667689","0.00791743810592195","-0.000499399480731681","0.0394010923381219","0.00866970822851769",NA,NA,NA,NA,NA,NA,NA,NA,"0.0190701777176252","-0.00173531672679814",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30.7862068965519","2.75172413793085","0.23891639116485","-0.034078908093967","0.256899867687059","-0.0268753400103592","0.4778327823297","-0.0681578161879339","0.770699603061011","-0.0806260200309098","1.26438536023394","-0.159156957572841","0.419907390712887","-0.0729584694625579","0.449832912115079","-0.0588042247584026","0.441497399876625","-0.0653288569708174","0.438464849008967","-0.0716991437726475","0.444185122979891","-0.0521266429024671","0.589974496017881","-0.0594914714945504","0.119989378998244","0.033600698196751","0.119431477340108","0.0340649154104202","0.118816435358741","0.0345054223339353","0.118717300799693","0.0343446468899974","0.000793276151566135","0.000122473244152703","0.002170675712015","0.000864725172652754","0.0101424496752073","0.0054822292474549","-0.428627787671009","-0.0912107020373235","0.212039581152507","0.0896263611167542"
"Daycent",5,3,"5_3","CC-CR","0.254461511588582","-0.0374567641648848","0.245744751235352","-0.0286113788976223","0.235264725837149","-0.0200881264946133","2.54461511589671","-0.374567641659745","4.9148950247466","-0.572227577991994","4.70529451677766","-0.401762529926931","14.7212245270226","-1.66780464409342","0.00253190349669434","-0.000334748572289341","6.32975874174348","-0.836871430730975","0.122658032357595","0.0395979647410418","0.119548284139127","0.0390105691839647","0.115709311554039","0.037476524172855","0.122995256921628","0.0390441349482662","0.00809291863539578","-0.00158284016580614","0.0073889465580439","-0.00129967029282843","0.00744289088487786","-0.000888678639844016","0.0327010178678578","-0.00686065262187137",NA,NA,NA,NA,NA,NA,NA,NA,"0.0189561435223986","-0.00207805007349198",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27.7172413793102","-1.87586206896538","0.2433962834357","-0.0350642653290467","0.262113598614384","-0.0289488728699516","0.486792566871399","-0.0701285306580933","0.786340795842701","-0.0868466186094035","1.28328650695736","-0.162271745317081","0.429628424689441","-0.0777314221291245","0.460143798326279","-0.0644602904488583","0.448613420170474","-0.0673414659664256","0.44080054308187","-0.0699802571574926","0.44586260198274","-0.0482396407531184","0.585254475701361","-0.0386945429390908","0.126195788986208","0.037559536075973","0.125384009027493","0.0382749388936387","0.124401528964244","0.0390283620111133","0.124255116679124","0.0388736412641163","0.000487742852085718","-0.000149757558049838","0.00150782972243621","-0.000462818782899839","0.00778068921502591","-0.00247688718245068","-0.485447953751806","0.0236532715520238","0.306744734778558","0.146087314477771"
