"Model","Climate_Scenario","Mgmt_Scenario","Scenario_Name","Scenario_Abbrev","SW_20cm_first","SW_20cm_change","SW_40cm_first","SW_40cm_change","SW_60cm_first","SW_60cm_change","DW_20cm_first","DW_20cm_change","DW_40cm_first","DW_40cm_change","DW_60cm_first","DW_60cm_change","DW_0to60cm_first","DW_0to60cm_change","SW_25cm_first","SW_25cm_change","DW_25cm_first","DW_25cm_change","SoilT_20cm_first","SoilT_20cm_change","SoilT_40cm_first","SoilT_40cm_change","SoilT_60cm_first","SoilT_60cm_change","SoilT_25cm_first","SoilT_25cm_change","NO3_20cm_first","NO3_20cm_change","NO3_40cm_first","NO3_40cm_change","NO3_60cm_first","NO3_60cm_change","NO3_0to60cm_first","NO3_0to60cm_change","N2O_20cm_first","N2O_20cm_change","N2O_40cm_first","N2O_40cm_change","N2O_60cm_first","N2O_60cm_change","N2O_0to60cm_first","N2O_0to60cm_change","N2O_profile_first","N2O_profile_change","BC_25cm_first","BC_25cm_change","BN_25cm_first","BN_25cm_change","HC_25cm_first","HC_25cm_change","HN_25cm_first","HN_25cm_change","CinB_25cm_first","CinB_25cm_change","CinH_25cm_first","CinH_25cm_change","CinBtoH_25cm_first","CinBtoH_25cm_change","SOC_25cm_first","SOC_25cm_change","DW_2cm_first","DW_2cm_change","DW_5cm_first","DW_5cm_change","DW_10cm_first","DW_10cm_change","WFPS_2cm_first","WFPS_2cm_change","WFPS_5cm_first","WFPS_5cm_change","WFPS_10cm_first","WFPS_10cm_change","WFPS_20cm_first","WFPS_20cm_change","WFPS_40cm_first","WFPS_40cm_change","WFPS_60cm_first","WFPS_60cm_change","SoilT_2cm_first","SoilT_2cm_change","SoilT_5cm_first","SoilT_5cm_change","SoilT_10cm_first","SoilT_10cm_change","SoilT_15cm_first","SoilT_15cm_change","NO3_2cm_first","NO3_2cm_change","NO3_5cm_first","NO3_5cm_change","NO3_10cm_first","NO3_10cm_change","CH4_first","CH4_change","CI_first","CI_change"
"Daycent",3,44,"3_44","RF35-CR",NA,NA,NA,NA,NA,NA,"2.3558444580564","-0.0871896918589874","4.6839423957996","-0.197010282122817","4.6137778831535","-0.216546183361295","13.9991130197472","-0.598808333934203","0.00234895133592365","-9.38017756183674e-05","5.87237833981371","-0.234504439050495","0.136281149017008","0.0134820750777815","0.131683114025211","0.016248462281878","0.126160226454628","0.018473655852148","0.136702054563575","0.0126544822626027","0.0093610598720697","-0.00536162910713023","0.00798292821365098","-0.00489035864633611","0.00757460280431675","-0.00436681652706589","0.0369253806691127","-0.020266966865505",NA,NA,NA,NA,NA,NA,NA,NA,"0.0177164767798418","-0.000197336867843099",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25.7303448275863","0.125517241379271","0.433904208308252","-0.015446200682064","0.723384559229088","-0.0311447687277898","1.18825951529403","-0.0514712072749128","0.378477251794709","-0.0213319939110131","0.419810395620487","-0.0255735435780815","0.412799705257576","-0.0238537018943341","0.405705543786427","-0.0157363448663211","0.423671145372206","-0.0117175527615817","0.573447671382055","-0.0145355467060693","0.141174373369533","0.00811815280776054","0.140096531530006","0.0094364875442535","0.138734524343532","0.0111531756331952","0.138514078027914","0.0111822291405322","0.000579236354135849","-0.000166875824767168","0.00183220724219114","-0.000702525369946616","0.00959534618275629","-0.00477876139026703","-0.532905275918307","0.104692538241399","0.210550211405841","0.0785405420838133"
"APSIM",3,51,"3_51","RR50-CR","0.240857301556865","-0.000268228491456163","0.24185134193389","-0.000317109849656882","0.240578608992678","-0.000883426444663493","4.81714603113048","-0.00536456982231392","4.8370268386797","-0.00634219699504168","4.81157217986365","-0.0176685289033589","14.4657450496356","-0.0293752956824509","0.241243059958131","-0.481905211480127","0.0602719963544752","-8.6166047316559e-05","14.9980826169739","1.48855908629139","15.1295761120025","1.44749430166634","15.2541142660939","1.40270424727192","15.024169125469","1.48119347111834","0.00956110992750257","0.00107037833228707","0.00493004371722543","0.00126283552626404","0.00474128447773485","0.000305969564152234","0.0192324381225057","0.00263918342266052","0.000442681716471617","0.000294598802706384","0.000325103510790281","9.32918454887189e-05","0.000326148930897667","3.6784464488559e-05","0.00109393415815974","0.000424675112683491","4.26880293859379e-06","6.74879017073363e-07","1266.00926138164","-19.59410811116","158.250754023677","-2.44945461077279","26012.7172630941","2835.74348077808","2167.72513090625","236.314258582647","1.43082215910685","0.246456134958402","0.156774866718105","0.0276322907332472","0.474993474659879","0.0322449237915584","27.1332213578865","2.7227486678217",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Daycent",3,51,"3_51","RR50-CR",NA,NA,NA,NA,NA,NA,"2.35650737413297","-0.104711380542535","4.6869960464148","-0.222838309829385","4.61349797821555","-0.221471816580165","14.0039489259694","-0.676230077929059","0.00235008156520455","-0.000115051811618199","5.87520391301721","-0.287629529051332","0.133558829874159","0.0108597760523303","0.129419977047264","0.0133263223405067","0.124388684694728","0.0153793149005698","0.133925545978835","0.0101094065317722","0.0140003371665554","-0.0058763954143763","0.0113441326735642","-0.00520765101027073","0.0101096230555464","-0.00484573458239576","0.0542054523902071","-0.0239155280780186",NA,NA,NA,NA,NA,NA,NA,NA,"0.0229540182197236","0.00289808251825872",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25.5937931034486","4.56413793103414","0.434199005129818","-0.0192229075862554","0.723029469159045","-0.0380841094415556","1.18971905301202","-0.0699015540439873","0.378651674325736","-0.0245162086265063","0.419435528188074","-0.0293636255387291","0.413144371382862","-0.0300673283568189","0.405727674572723","-0.0186640924178065","0.423904018306778","-0.0140474474363824","0.573386445216551","-0.0151257749529936","0.137922518280116","0.00600726706522017","0.136952895737499","0.00722049251296472","0.135745217863247","0.00877253632794345","0.135548112343962","0.00878929268367001","0.000870809894762043","-0.000198936970162384","0.00289278630098272","-0.00109285899586215","0.0149877632988098","-0.00669395110496475","-0.530468259336315","0.104471073053148","0.267960002095378","0.124038262640132"
"APSIM",3,52,"3_52","RR25-CR","0.241263314313093","-0.000204121073414415","0.241968114631661","-2.19543388380317e-05","0.240740931529096","-0.000694476351348228","4.82526628625585","-0.00408242146227611","4.83936229263585","-0.00043908677938731","4.81481863059223","-0.013889527037267","14.4794472094473","-0.0184110352423623","0.241504840916751","-0.48261706948615","0.0603570393508358","-6.32573270730255e-05","14.9979593561018","1.48861678628313","15.129436514386","1.44745249992062","15.253926770533","1.40258830183852","15.0240956609205","1.48107604976285","0.0103780982007757","0.000672183507802855","0.00539566240979106","0.00100168877556676","0.00513661832914203","5.8844157414242e-05","0.0209103789397468","0.00173271644074582","0.00048949998598941","0.000281938472129914","0.000359677612124928","7.46383558103463e-05","0.000363457327888077","1.51831538913456e-05","0.00121263492600183","0.000371759981832189","4.7293178574355e-06","3.54899028330707e-07","1495.38993647619","-124.944308376222","186.924194428608","-15.6167045672823","27413.1431029127","3137.06035288364","2284.42449420449","261.42961808969","1.7409307965872","0.133376322233497","0.191993053969427","0.0135969736324523","0.564384138682892","-0.00229546769926037","28.7659779722192","2.91231190436522",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Daycent",3,52,"3_52","RR25-CR",NA,NA,NA,NA,NA,NA,"2.35383709702044","-0.10465019110741","4.69322156533155","-0.22256469675456","4.62479564141936","-0.2272888277543","14.0147298376921","-0.6853212068337","0.00234800720893429","-0.000116443542630052","5.87001802234125","-0.291108856580647","0.130439327266175","0.00777008036186003","0.126834823554634","0.00988922751312094","0.122373662467125","0.0117307717424777","0.130743725775706","0.0071103958806891","0.013610890786134","-0.0055052270822424","0.0110126003386409","-0.00496044087063376","0.00980803763933557","-0.00469406837836946","0.052867097230232","-0.0230217732602442",NA,NA,NA,NA,NA,NA,NA,NA,"0.0220483171759964","0.00437188962836733",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25.2496551724143","7.23172413793055","0.434925388110502","-0.0202228123627974","0.722024716871194","-0.0420639815202433","1.18592542902765","-0.0685306974229811","0.379332252417321","-0.0254770060144729","0.418696010294923","-0.0314383429390537","0.411673161178513","-0.0293381267188547","0.405203548223305","-0.0185552788653223","0.424553123969936","-0.0141447712166012","0.574987161958394","-0.0161386898831168","0.134197697850509","0.00349376593036618","0.133352901352406","0.00459493370005515","0.13231607197176","0.00596513702327844","0.132148456014549","0.00596349204946905","0.000858452397544466","-0.000195568020617939","0.00285174711998862","-0.0010849832231981","0.0147253689485658","-0.00658148568515989","-0.525905042819047","0.106036482918862","0.273243938063348","0.14392183783838"
"APSIM",3,53,"3_53","RR00-CR","0.242059724999279","-0.000499737007722434","0.242540348818101","-0.000158114554637739","0.240978362984305","-0.000376287902230599","4.84119449998104","-0.00999474014990032","4.85080697636572","-0.00316229109644794","4.81956725969548","-0.00752575805399935","14.5115687360009","-0.0206827892590322","0.242258657351401","-0.483914274924198","0.0605371767998429","-0.000117735397259316","14.9977668712823","1.48879405199457","15.1291913562658","1.44765958353287","15.2536253402152","1.40273799026892","15.0238913259453","1.48116372273446","0.0118463964884573","-0.00026250596785476","0.00623405740137713","0.000420537009926809","0.00584121457999774","-0.000467153480251944","0.0239216684698501","-0.000309122438197813","0.000593255985932647","0.000234632287953117","0.000431155329233175","3.06444019565207e-05","0.00044242386542219","-3.81388939866271e-05","0.00146683518058816","0.000227137795922862","5.65742277126185e-06","-3.34407664879961e-07","1849.58182003056","-303.483400257665","231.198744641883","-37.9355699102658","29803.864563945","3482.0395654453","2483.6554333543","290.169406136517","2.17519875748955","-0.03646246965996","0.239102562457466","-0.00392264757324251","0.703933632761775","-0.0623281794227272","31.5132561840552","3.07348602717483",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Daycent",3,53,"3_53","RR00-CR",NA,NA,NA,NA,NA,NA,"2.36592769911547","-0.127799908575255","4.71862681364178","-0.287756867188794","4.65876425945868","-0.267373914520209","14.1209154305491","-0.8188236511059","0.00236927242437089","-0.000134252834504891","5.92318106092796","-0.335632086262969","0.127051750614602","0.00465633638415111","0.124024114863956","0.00634181936575351","0.120172002488132","0.00795928052225239","0.127282959882333","0.00411623657977511","0.0130686522084213","-0.00561494858487529","0.0106208268178876","-0.00539513209800863","0.00947120823329243","-0.00512715044845875","0.0509858288465713","-0.0240994964474813",NA,NA,NA,NA,NA,NA,NA,NA,"0.0218689204973766","0.00458152815176982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.6903448275868","7.70896551724088","0.444843578051977","-0.0163767609235196","0.731368572875687","-0.0393166839464519","1.20138450750152","-0.0801995160476756","0.389195959551841","-0.0241226905129885","0.424871873843922","-0.0310718942272579","0.417602289984969","-0.0343425083995522","0.407438053572096","-0.022840964097792","0.4269919003059","-0.0203794195357313","0.579701115458752","-0.021929603209209","0.130086752916038","0.00113744582947112","0.1294334308298","0.00209831960934026","0.128593861501617","0.00321544920219657","0.128446804260025","0.00319553422919516","0.000836684288364004","-0.000199312554907638","0.00277299202528877","-0.00110447004201642","0.0142154652733151","-0.00665848271921259","-0.512367512155905","0.111976904976593","0.279269246055629","0.159543765663541"
"APSIM",3,61,"3_61","BC19-CR","0.24542948953999","0.000579842671642822","0.244662738468069","-0.000456519232484964","0.241269088590515","-0.000953962679400289","4.90858979080579","0.0115968534268642","4.89325476937164","-0.00913038465996685","4.82538177181738","-0.0190792535950886","14.6272263319563","-0.0166127847897322","0.245353867791853","-0.490915785497868","0.0613393950356426","5.08832670857023e-05","14.9980125748528","1.48932228231649","15.1294854657985","1.44765671190082","15.2537282429906","1.40313641432602","15.0238830960745","1.48170888338062","0.00870125067805361","0.00151337855324347","0.00427562512244708","0.00168545670373466","0.00417704503421613","0.000710486970830233","0.0171539208347402","0.00390932222778502","0.000370479589069071","0.000291612574127682","0.000272478033896377","0.000127394763022753","0.00027804628790642","7.36619559090395e-05","0.000921003910871607","0.000492669293059736","3.64206834647028e-06","1.1216646665773e-06","1110.67536285228","62.4188928755771","138.8335053772","7.80385404925681","25306.7152831156","2970.86474155906","2108.88533221387","247.580421298288","1.186309807992","0.372452136280612","0.13045101821522","0.0399476614549606","0.412241649490086","0.0646358475452355","36.773451821673","1.63024973543157",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"APSIM",3,62,"3_62","BC38-CR","0.24977454383248","-0.000213740233625886","0.247629057608201","-0.000996408268430282","0.241801271282393","-0.00113841869747586","4.99549087666261","-0.00427480468553743","4.9525811521836","-0.0199281653881762","4.83602542565371","-0.0227683739553681","14.7840974544477","-0.0469713439769244","0.249255782404939","-0.498253398791009","0.0623256561756501","-7.26775325614049e-05","14.9981271245768","1.48913094721887","15.1295257862748","1.4476704818245","15.2540203418458","1.40291097794502","15.0239064969242","1.48177537473309","0.00849445311636416","0.00173590494550648","0.00406166739819683","0.00189758665374364","0.0039944493410014","0.000877528810434175","0.0165505698555842","0.00451102040966249","0.000343309051208866","0.00028920327220456","0.000253297613348452","0.00013831791529684","0.000263737188355613","8.49916353731048e-05","0.000860343852912869","0.000512512822874569","3.45640435918976e-06","1.25569637980863e-06","1111.89735829171","72.8644790353851","138.98629901658","9.10807606042425","25367.0387544771","3423.78985792873","2113.90295073141","285.333260168427","1.17826268052121","0.38847086252138","0.129651314511898","0.041962476716591","0.411645173820613","0.0694919408782","47.5589690954548","0.63629604853454",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"APSIM",3,63,"3_63","BC57-CR","0.253484781105328","-0.000583610549500402","0.250200882600536","-0.00125335130457377","0.242168627183284","-0.00111595527260225","5.06969562212299","-0.0116722110064282","5.00401765203669","-0.0250670261174459","4.84337254367124","-0.0223191054576102","14.9170858177657","-0.0590583425162947","0.252801659727261","-0.50496034743159","0.0631995851777067","-0.000155835763262682","14.9979905215843","1.48929086015241","15.1298054413966","1.44739440420916","15.254485594151","1.40243364553961","15.0238903954714","1.48184534198905","0.00834823583477102","0.00182318467485413","0.00390950517255948","0.00198378421680241","0.0038627865106556","0.000943233625197667","0.0161205275180111","0.00475020251682922","0.000325133938311432","0.000280430763860355","0.000240288327767252","0.000140998117879034","0.000253320199766803","8.91583164781773e-05","0.000818742465845697","0.000510587198217358","3.32614398661301e-06","1.29864556151744e-06","1113.47427876492","78.9777547814513","139.18342466122","9.87228398558665","25389.0252331217","3852.59590837188","2115.73040426873","321.067141802496","1.17193147807673","0.397621182818008","0.128652826583221","0.0429964616373821","0.410854690618788","0.0732537985205658","58.1782135667202","-0.274504019647487",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"APSIM",3,64,"3_64","BC76-CR","0.256547825538752","-0.000807131440472286","0.252838973814309","-0.00158240382266817","0.242562906360171","-0.00128517827889549","5.13095651079243","-0.0161426288268283","5.05677947631456","-0.031648076481738","4.85125812720803","-0.0257035655825133","15.0389941142518","-0.0734942708278847","0.255752132492868","-0.5106608761325","0.0639525366712964","-0.000227599777654366","14.9980526867746","1.48922317629745","15.1299030019757","1.44727481175187","15.2544650328476","1.4026447077238","15.0239554429877","1.48179077565749","0.00824403174600196","0.00185766913638546","0.00380720111403479","0.00199875864805515","0.0037691283012389","0.000962007747961921","0.0158203611612988","0.0048184355323794","0.000310749579576061","0.000276741022116672","0.000230465688664888","0.000141950042609513","0.000245241788098391","9.11780552228699e-05","0.000786457056339329","0.000509869119949064","3.22774048516987e-06","1.32115384839148e-06","1114.53006077919","85.7153080117214","139.313880894608","10.7177112091236","25399.9607030675","4221.27683779976","2116.63570226244","351.792181202396","1.16758239601439","0.404978712501384","0.128082821252782","0.0441364722982516","0.410545440855574","0.076175923424634","68.3176980002729","-1.0341295121048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"APSIM",3,65,"3_65","BC96-CR","0.259404179404124","-0.00088917451860876","0.254937628928594","-0.00154633036541457","0.24288486108406","-0.00145136869340018","5.18808358809812","-0.01778349038781","5.09875257860097","-0.0309266073373795","4.85769722168474","-0.029027373871541","15.1445333883258","-0.0777374715387182","0.258536288642026","-0.515898791540394","0.0646372614220077","-0.00027731740597281","14.9980719272352","1.48924134190191","15.1300044288285","1.44720413327275","15.2547075278916","1.4022163641616","15.0240339823552","1.48165257909746","0.00816370355550931","0.00185493805513649","0.00373451923125419","0.00196876365228658","0.00369722117052456","0.000950723822078722","0.0155954439573058","0.00477442552948404","0.000298575723030594","0.000275454294120046","0.000221981151941848","0.00014255582300427","0.000238185503708416","9.27037659968528e-05","0.000758742378680502","0.000510713883121526","3.14305496937544e-06","1.33989515943618e-06","1115.38711514648","91.3892657429342","139.420724661857","11.4244164239805","25413.1507250232","4540.66932506084","2117.73486085116","378.404584379195","1.16332893337304","0.411276423282425","0.127386496255614","0.0450948322623635","0.410508608314551","0.0785390522529221","78.6713442577071","-1.69797763912629",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"APSIM",4,1,"4_1","CR","0.241906578312173","-0.0201632321532919","0.243563967526282","-0.020303916925689","0.242652408191192","-0.0219475656271438","4.83813156623804","-0.403264643060418","4.87127935052259","-0.406078338510728","4.85304816382657","-0.4389513125456","14.5624590805638","-1.24829429409334","0.242206636985289","-0.464282477341016","0.0605679898413984","-0.00507308315709771","16.032208429489","2.28152347335513","16.1353006410192","2.20049010768818","16.2308642817065","2.11840738824998","16.0539130754723","2.26332188531094","0.00959187769675611","0.00459823101131167","0.00557141670216769","0.00218588638417759","0.00524786869919087","0.00127548616656012","0.0204111630981386","0.00805960356202549","0.000575696517508477","-2.27128990655274e-05","0.000370118016001475","1.63670646737012e-05","0.00037563340312939","2.48189188166708e-05","0.00132144793664009","1.84730844240966e-05","5.10647959569987e-06","8.04984539717894e-07","1093.02786467188","79.8091734126763","136.630067776147","9.97394205376062","25152.3308133595","2800.19389631168","2096.0305809045","233.34473887057","1.51826024525033","-0.0596889195045218","0.16628581998397","-0.00653312033023454","0.461233308712577","0.0366298704895869","26.1020613045337","2.7851970097897",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Daycent",4,1,"4_1","CR",NA,NA,NA,NA,NA,NA,"2.33124268360665","-0.271066365649127","4.62942121174785","-0.529570542479605","4.60360031827554","-0.50458787755149","13.9131502379801","-1.59315554578682","0.00233499360438028","-0.000276555904573059","5.83748401095581","-0.691389761437754","0.145051663888085","0.0185069818915056","0.139296691694282","0.0216075796024162","0.132349585907628","0.0243931620215895","0.145572056942126","0.0176758634571258","0.0114597266069328","-0.000482979390237734","0.00998109914744815","-0.00310935069368942","0.00796633333294859","-0.000390752526920673","0.0442411258844766","-0.00265966246804306",NA,NA,NA,NA,NA,NA,NA,NA,"0.027008549635902","-0.00367808152255373",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25.6572413793104","1.0786206896551","0.439666067222521","-0.0672471111723371","0.73174203003591","-0.0904708812822741","1.1774779271759","-0.130212767736248","0.382545077241927","-0.0653182160452941","0.424064060961213","-0.0593670228758062","0.407590742510165","-0.0491485136297465","0.399740732342327","-0.045296590735533","0.416891748171733","-0.0399089424791042","0.570681317538658","-0.049263720900644","0.151060672418335","0.0129816385470803","0.149831759182407","0.0142456017258544","0.148139358752662","0.0160131442772565","0.147837494540167","0.0160873032157472","0.000754274134344632","-1.30956206867898e-05","0.00236764625051048","0.000104448687373217","0.0117120464122888","0.00123206707612152","-0.551735121102349","0.0767553630508739","0.242922675798897","0.0865157679445087"
"APSIM",4,2,"4_2","NT-CR","0.243478527153804","-0.0197478398062629","0.245277865299313","-0.01979666715444","0.244378158259203","-0.0210486125907557","4.86957054307151","-0.394956796120679","4.90555730598535","-0.395933343087886","4.8875631651828","-0.420972251813851","14.6626910142139","-1.21186239099663","0.243854638587129","-0.467949395770163","0.0609695362947568","-0.00496449743843801","16.0319281487032","2.27517315879255","16.1347333415471","2.18929464621083","16.2289999142247","2.10612403861941","16.0535786401154","2.25562595239749","0.00906643243891117","0.00371173482004938","0.00519377064150934","0.00156198666259304","0.00484185582530393","0.000750993787448374","0.0191020589057588","0.00602471527005647","0.00059524451962351","-5.43598851687333e-05","0.000358573408613747","-2.02597130620485e-06","0.000352975891777593","4.72042188277085e-06","0.00130679382001508","-5.16654345923992e-05","4.77423905465156e-06","3.15771513056466e-07","1112.79727521896","-12.2597033840716","139.100117033479","-1.53272084961463","27374.3568896842","2574.99905110883","2281.19619150274","214.584127564847","1.60117003711567","-0.036875572721325","0.174541560464706","-0.00463448044578002","0.465463041630756","0.00249064634522889","28.3354073193108","2.47823890668744",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Daycent",4,2,"4_2","NT-CR",NA,NA,NA,NA,NA,NA,"2.32189617021518","-0.247246205528015","4.64388037862023","-0.519131752925954","4.60977996878905","-0.522267247945952","13.9034218675186","-1.55750325863849","0.00232429264592706","-0.000258354878420532","5.81073161482437","-0.645887196058032","0.141047501868415","0.0181864917314311","0.135834576845709","0.0208303742542161","0.12950232615453","0.0232080176304695","0.141512246467578","0.0174462585753691","0.0108495538964858","-0.00240627975817278","0.00917626398471848","-0.00397367324285337","0.00803592529797451","-0.00333430790712558","0.0425504309775121","-0.00984568682424505",NA,NA,NA,NA,NA,NA,NA,NA,"0.020079454183209","-0.00314808963530314",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30.7882758620692","2.99586206896532","0.437354476457034","-0.0659709041781146","0.726812081480567","-0.0883214523653058","1.16369879203314","-0.114565695771708","0.380207745942083","-0.063673937734493","0.420931680612161","-0.0576524462964003","0.402484035266029","-0.0431185379101397","0.398216689656783","-0.0412553224731944","0.418677703475704","-0.0396405924884495","0.571504257650027","-0.0515982613069392","0.146463422798832","0.013343981441641","0.145356742968629","0.0144572466911473","0.143833028721191","0.0160156079654365","0.143560524296622","0.0160706432496089","0.000768975428727024","-7.1964315143101e-05","0.00235702404360481","-6.25892625722344e-05","0.0113626883260017","3.1276616216918e-06","-1.04137843141178","-0.125647971013527","0.222668432599286","0.0610141416116511"
"APSIM",4,3,"4_3","CC-CR","0.258897740855028","-0.0215549227981289","0.261175584122287","-0.0223398389399962","0.261091722879138","-0.0235467388105391","5.17795481710605","-0.43109845596806","5.22351168246192","-0.446796778816087","5.22183445760613","-0.470934776234149","15.6233009571169","-1.3488300109611","0.259171137747182","-0.496873111782079","0.0648365864230032","-0.00543514414513377","16.0310385581429","2.27349690184425","16.1353443892731","2.18652421239142","16.2342523514228","2.10084952676276","16.0534141710753","2.25346244334806","0.00429003745204315","0.000279517240918028","0.00234197708085924","-0.000110313678332971","0.00211769377999646","-0.000136048436123754","0.00874970831289165","3.31551264684867e-05","0.00027581444527561","-9.40533618505131e-05","0.00014375303205688","-4.22775897936632e-05","0.000196782242584045","-5.39761165882256e-05","0.000616349719916848","-0.000190307068232713","2.15750039940815e-06","-4.80003253498941e-07","752.075611813344","11.9937961991793","94.01125224561","1.49414958723906","25564.069502651","1021.13938874924","2130.33564969661","85.0986401811952","0.951791763882488","0.00902976528386812","0.10306938822413","0.00116862536461912","0.330409860848663","0.0118247269434521","26.1387099263077","1.00359111633821",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Daycent",4,3,"4_3","CC-CR",NA,NA,NA,NA,NA,NA,"2.30627901714127","-0.247310795066639","4.62422775582644","-0.475894044075994","4.57585139099417","-0.380654502322034","13.84703882922","-1.36238624656366","0.00232120664856178","-0.00024992448449322","5.80301662140713","-0.624811211235729","0.146971023705865","0.0208061398994401","0.140668721540336","0.0244550606957241","0.133301474248225","0.0275218626818658","0.147602962426632","0.0198251740893023","0.00840731351628492","-0.00135055428334639","0.00805342716941108","-0.00156957752462699","0.00831971822929667","-0.00101263767913285","0.0334662759537875","-0.00502886937651582",NA,NA,NA,NA,NA,NA,NA,NA,"0.0205577070263371","-0.00182287213424838",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27.8737931034481","-1.78896551724124","0.439598596188113","-0.0575661254784313","0.72999822396221","-0.0788573405043788","1.17108384517512","-0.122103439183479","0.383652943826125","-0.0586128652744217","0.423409581242946","-0.0531146020099515","0.405022184674747","-0.0457493452726843","0.394757314653841","-0.0400945556608556","0.415848214214626","-0.0340640990945802","0.566695021227499","-0.0326213520544759","0.153780097561683","0.014305722550384","0.152385579558224","0.0157979118805734","0.150462554908557","0.0178556681284885","0.150126340393809","0.0179535314480394","0.000465492689893578","-0.000102938779851367","0.00135426227012635","-0.000155826567145219","0.00686606207876233","-0.000837334542400453","-0.56465813107847","0.0929952651781706","0.350592775223954","0.137289771144154"
"APSIM",4,41,"4_41","RF05-CR","0.242168583332877","-0.0202831636448487","0.243821941034135","-0.0203364802555837","0.242932563843249","-0.0219451881094588","4.84337166665168","-0.405663272891112","4.87643882067978","-0.406729605108765","4.85865127686757","-0.438903762191773","14.5784617641757","-1.25129664016828","0.242444545976077","-0.464612915407466","0.0606293578948435","-0.0050980284784786","16.0321491626671","2.28169865352457","16.1353504854703","2.20061700488918","16.2308075924002","2.11863405991362","16.0538836639843","2.2634373548125","0.00908755519732236","0.00424968190140868","0.00525003762530355","0.00202109166781112","0.00494684724891082","0.00119480625745189","0.01928444007158","0.00746557982662849","0.000542678142708201","-1.42403488606992e-05","0.00035324262830452","1.63017524542497e-05","0.00035639972907185","2.46401188953564e-05","0.00125232050008477","2.67015224887104e-05","4.86429979006787e-06","7.54340185727017e-07","1085.09200603628","77.0277468032166","135.635507937177","9.63053246399389","25151.6630881798","2749.80196278952","2095.97294005506","229.148752632485","1.50260191133963","-0.056582221471468","0.164521970274762","-0.00646085897826981","0.458073346474801","0.0360814037264798","26.0925294389638","2.73400886712208",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
