"Model","Climate_Scenario","Mgmt_Scenario","Scenario_Name","Maize_Diff_Mgha","Soybean_Diff_Mgha","Wheat_Diff_Mgha","SOC_Diff_Mgha","Total_N2O_kgha","N2O_Diff_kgha","Total_CH4_kgha","CH4_Diff_kgha","Total_SOC_Mgha","Cotton_Diff_Mgha","Sorghum_Diff_Mgha","N2O_Mgha","CH4_Mgha","CO2e_SOC","CO2e_N2O","CO2e_CH4","scenario_abbrev","GWP"
"RothC",4,42,"4_42",NA,NA,NA,0.22665,12.9247603,NA,3.9993878,NA,6.9409,NA,NA,0.0129247603,0.0039993878,-0.83105,5.5447221687,0.1439779608,"RF15-CR",4.8576501295
"APSIM",4,43,"4_43",NA,NA,NA,0,14.09873,-0.0892908965517281,1.5979102,NA,6.1,-0.860246153846163,0.538699999999999,0.01409873,0.0015979102,0,6.04835517,0.0575247672,"RF25-CR",6.1058799372
"Millennial",4,43,"4_43",NA,NA,NA,-0.882086345309901,12.37554845,NA,1.5979102,NA,44.194224214056,NA,NA,0.01237554845,0.0015979102,3.23431659946964,5.30911028505,0.0575247672,"RF25-CR",8.60095165171964
"RothC",4,43,"4_43",NA,NA,NA,0.12845,12.37554845,NA,1.5979102,NA,6.84285,NA,NA,0.01237554845,0.0015979102,-0.470983333333333,5.30911028505,0.0575247672,"RF25-CR",4.89565171891667
"APSIM",4,44,"4_44",NA,NA,NA,-0.0999999999999996,13.22903,-0.0799041379310384,-0.9304183,NA,6,-0.808769230769244,0.523150000000001,0.01322903,-0.0009304183,0.366666666666665,5.67525387,-0.0334950588,"RF35-CR",6.00842547786666
"Millennial",4,44,"4_44",NA,NA,NA,-1.3334072673582,11.80261735,NA,-0.9304183,NA,43.7429032920077,NA,NA,0.01180261735,-0.0009304183,4.8891599803134,5.06332284315,-0.0334950588,"RF35-CR",9.9189877646634
"RothC",4,44,"4_44",NA,NA,NA,0.0275999999999996,11.80261735,NA,-0.9304183,NA,6.7421,NA,NA,0.01180261735,-0.0009304183,-0.101199999999999,5.06332284315,-0.0334950588,"RF35-CR",4.92862778435
"APSIM",4,51,"4_51",NA,NA,NA,-0.100000000000001,10.91813,-0.0250815172413818,-7.026152,NA,4.1,-0.608523076923085,0.556649999999998,0.01091813,-0.007026152,0.36666666666667,4.68387777,-0.252941472,"RR50-CR",4.79760296466667
"Millennial",4,51,"4_51",NA,NA,NA,-1.4175726280758,11.056787,NA,-7.026152,NA,43.1623223962735,NA,NA,0.011056787,-0.007026152,5.1977663029446,4.743361623,-0.252941472,"RR50-CR",9.6881864539446
"RothC",4,51,"4_51",NA,NA,NA,0.1348,11.056787,NA,-7.026152,NA,6.72715,NA,NA,0.011056787,-0.007026152,-0.494266666666667,4.743361623,-0.252941472,"RR50-CR",3.99615348433333
"APSIM",4,52,"4_52",NA,NA,NA,0,13.18357,-0.0483166896551761,-0.2766283,NA,5.1,-0.699230769230773,0.562399999999997,0.01318357,-0.0002766283,0,5.65575153,-0.0099586188,"RR25-CR",5.6457929112
"Millennial",4,52,"4_52",NA,NA,NA,-1.0287990099297,12.11432985,NA,-0.2766283,NA,43.7924906556875,NA,NA,0.01211432985,-0.0002766283,3.7722630364089,5.19704750565,-0.0099586188,"RR25-CR",8.9593519232589
"RothC",4,52,"4_52",NA,NA,NA,0.223100000000001,12.11432985,NA,-0.2766283,NA,6.8764,NA,NA,0.01211432985,-0.0002766283,-0.818033333333337,5.19704750565,-0.0099586188,"RR25-CR",4.36905555351666
"APSIM",4,53,"4_53",NA,NA,NA,0,16.24516,-0.103097379310349,7.3674242,NA,6.2,-0.889015384615391,0.547550000000001,0.01624516,0.0073674242,0,6.96917364,0.2652272712,"RR00-CR",7.2344009112
"Millennial",4,53,"4_53",NA,NA,NA,0.153818669950802,13.7663089,NA,7.3674242,NA,45.2301292293167,NA,NA,0.0137663089,0.0073674242,-0.564001789819607,5.9057465181,0.2652272712,"RR00-CR",5.60697199948039
"RothC",4,53,"4_53",NA,NA,NA,0.36815,13.7663089,NA,7.3674242,NA,7.0822,NA,NA,0.0137663089,0.0073674242,-1.34988333333333,5.9057465181,0.2652272712,"RR00-CR",4.82109045596667
"APSIM",4,54,"4_54",NA,NA,NA,-0.2,11.31227,-0.023126758620692,-111.0612578,NA,4.6,-0.591076923076933,0.5901,0.01131227,-0.1110612578,0.733333333333333,4.85296383,-3.9982052808,"RR50-NT-CR",1.58809188253333
"Millennial",4,54,"4_54",NA,NA,NA,-1.1950919508079,10.0847114,NA,-111.0612578,NA,40.522975926851,NA,NA,0.0100847114,-0.1110612578,4.38200381962897,4.3263411906,-3.9982052808,"RR50-NT-CR",4.71013972942897
"RothC",4,54,"4_54",NA,NA,NA,0.0526,10.0847114,NA,-111.0612578,NA,6.32,NA,NA,0.0100847114,-0.1110612578,-0.192866666666667,4.3263411906,-3.9982052808,"RR50-NT-CR",0.135269243133333
"APSIM",4,55,"4_55",NA,NA,NA,-0.3,13.45863,-0.0531695172413829,-102.9769744,NA,5.8,-0.686830769230781,0.576899999999995,0.01345863,-0.1029769744,1.1,5.77375227,-3.7071710784,"RR25-NT-CR",3.1665811916
"Millennial",4,55,"4_55",NA,NA,NA,-0.765793674975804,11.15366235,NA,-102.9769744,NA,40.8539734348369,NA,NA,0.01115366235,-0.1029769744,2.80791014157795,4.78492114815,-3.7071710784,"RR25-NT-CR",3.88566021132795
"RothC",4,55,"4_55",NA,NA,NA,0.0654500000000002,11.15366235,NA,-102.9769744,NA,6.3162,NA,NA,0.01115366235,-0.1029769744,-0.239983333333334,4.78492114815,-3.7071710784,"RR25-NT-CR",0.837766736416665
"APSIM",4,56,"4_56",NA,NA,NA,-0.2,16.60781,-0.104116551724142,-94.3228906,NA,7.2,-0.854430769230781,0.575900000000004,0.01660781,-0.0943228906,0.733333333333333,7.12475049,-3.3956240616,"RR00-NT-CR",4.46245976173333
"Millennial",4,56,"4_56",NA,NA,NA,-0.400130395139904,12.7794739,NA,-94.3228906,NA,41.207881772242,NA,NA,0.0127794739,-0.0943228906,1.46714478217965,5.4823943031,-3.3956240616,"RR00-NT-CR",3.55391502367965
"RothC",4,56,"4_56",NA,NA,NA,0.0780500000000002,12.7794739,NA,-94.3228906,NA,6.3133,NA,NA,0.0127794739,-0.0943228906,-0.286183333333334,5.4823943031,-3.3956240616,"RR00-NT-CR",1.80058690816667
"APSIM",4,61,"4_61",NA,NA,NA,-0.5,13.01753,0.161384413793105,NA,NA,10,0.318050000000003,-0.308953846153837,0.01301753,NA,1.83333333333333,5.58452037,NA,"BC19-CR",7.41785370333333
"APSIM",4,62,"4_62",NA,NA,NA,-1.2,12.88147,0.165271448275864,NA,NA,14.1,0.342100000000002,-0.189353846153832,0.01288147,NA,4.4,5.52615063,NA,"BC38-CR",9.92615063
"APSIM",4,63,"4_63",NA,NA,NA,-2,12.81445,0.179559724137933,NA,NA,18.1,0.38035,-0.131076923076908,0.01281445,NA,7.33333333333333,5.49739905,NA,"BC57-CR",12.8307323833333
"APSIM",4,64,"4_64",NA,NA,NA,-2.7,12.87899,0.174374344827587,NA,NA,22.2,0.385100000000001,-0.0928307692307531,0.01287899,NA,9.9,5.52508671,NA,"BC76-CR",15.42508671
"APSIM",4,65,"4_65",NA,NA,NA,-3.5,12.80571,0.20244427586207,NA,NA,26.4,0.357300000000002,0.178184615384623,0.01280571,NA,12.8333333333333,5.49364959,NA,"BC96-CR",18.3269829233333
"APSIM",4,7,"4_7",NA,NA,NA,0.600000000000001,18.05191,0.0472779310344813,-26.1868406,NA,7.4,-0.0161379310344851,NA,0.01805191,-0.0261868406,-2.2,7.74426939,-0.9427262616,"CN",4.6015431284
"Millennial",4,7,"4_7",NA,NA,NA,-2.4071265066995,13.2058625,NA,-26.1868406,NA,40.8649174138279,NA,NA,0.0132058625,-0.0261868406,8.82613052456483,5.6653150125,-0.9427262616,"CN",13.5487192754648
"RothC",4,7,"4_7",NA,NA,NA,-0.1802,13.2058625,NA,-26.1868406,NA,5.953,NA,NA,0.0132058625,-0.0261868406,0.660733333333333,5.6653150125,-0.9427262616,"CN",5.38332208423333
"APSIM",4,8,"4_8",NA,NA,NA,0.3,18.27337,0.126677655172411,-95.8592555,NA,7.2,0.161399999999997,-0.285446153846141,0.01827337,-0.0958592555,-1.1,7.83927573,-3.450933198,"CC-NT-CR",3.288342532
"Millennial",4,8,"4_8",NA,NA,NA,-0.627366225961701,13.2763161,NA,-95.8592555,NA,41.2873020226414,NA,NA,0.0132763161,-0.0958592555,2.30034282852624,5.6955396069,-3.450933198,"CC-NT-CR",4.54494923742624
"RothC",4,8,"4_8",NA,NA,NA,0.1203,13.2763161,NA,-95.8592555,NA,6.5347,NA,NA,0.0132763161,-0.0958592555,-0.4411,5.6955396069,-3.450933198,"CC-NT-CR",1.8035064089
"APSIM",5,3,"5_3",NA,NA,NA,-0.300000000000001,17.38884,0.026825655172418,15.0182495,NA,5.6,-0.21095,-0.268584615384604,0.01738884,0.0150182495,1.1,7.45981236,0.540656982,"CC-CR",9.100469342
"Millennial",5,3,"5_3",NA,NA,NA,0.3313425735099,14.32087875,NA,15.0182495,NA,44.3203620320988,NA,NA,0.01432087875,0.0150182495,-1.2149227695363,6.14365698375,0.540656982,"CC-CR",5.4693911962137
"RothC",5,3,"5_3",NA,NA,NA,0.430549999999999,14.32087875,NA,15.0182495,NA,7.236,NA,NA,0.01432087875,0.0150182495,-1.57868333333333,6.14365698375,0.540656982,"CC-CR",5.10563063241667
"APSIM",5,41,"5_41",NA,NA,NA,-0.5,18.27126,0.0589853793103458,7.3537027,NA,5.6,-0.496215384615411,-0.278029347826052,0.01827126,0.0073537027,1.83333333333333,7.83837054,0.2647332972,"RF05-CR",9.93643717053333
"Millennial",5,41,"5_41",NA,NA,NA,-1.29587062476549,14.9594686,NA,7.3537027,NA,43.7804966951085,NA,NA,0.0149594686,0.0073537027,4.75152562414013,6.4176120294,0.2647332972,"RF05-CR",11.4338709507401
"RothC",5,41,"5_41",NA,NA,NA,0.304,14.9594686,NA,7.3537027,NA,7.03465,NA,NA,0.0149594686,0.0073537027,-1.11466666666667,6.4176120294,0.2647332972,"RF05-CR",5.56767865993333
"APSIM",5,42,"5_42",NA,NA,NA,-0.4,17.36833,0.0665857931034489,4.696789,NA,5.6,-0.424400000000023,-0.274080434782576,0.01736833,0.004696789,1.46666666666667,7.45101357,0.169084404,"RF15-CR",9.08676464066667
"Millennial",5,42,"5_42",NA,NA,NA,-1.6576856058288,14.3747496,NA,4.696789,NA,43.4186817140452,NA,NA,0.0143747496,0.004696789,6.0781805547056,6.1667675784,0.169084404,"RF15-CR",12.4140325371056
"RothC",5,42,"5_42",NA,NA,NA,0.20235,14.3747496,NA,4.696789,NA,6.93285,NA,NA,0.0143747496,0.004696789,-0.74195,6.1667675784,0.169084404,"RF15-CR",5.5939019824
"APSIM",5,43,"5_43",NA,NA,NA,-0.5,16.45073,0.0510677241379316,1.9425637,NA,5.5,-0.443446153846182,-0.326253260869532,0.01645073,0.0019425637,1.83333333333333,7.05736317,0.0699322932,"RF25-CR",8.96062879653333
"Millennial",5,43,"5_43",NA,NA,NA,-2.0296720866891,13.77491165,NA,1.9425637,NA,43.0466952331849,NA,NA,0.01377491165,0.0019425637,7.4421309845267,5.90943709785,0.0699322932,"RF25-CR",13.4215003755767
"RothC",5,43,"5_43",NA,NA,NA,0.0992500000000005,13.77491165,NA,1.9425637,NA,6.82955,NA,NA,0.01377491165,0.0019425637,-0.363916666666668,5.90943709785,0.0699322932,"RF25-CR",5.61545272438333
"APSIM",5,44,"5_44",NA,NA,NA,-0.6,15.57559,0.0451488275862071,-0.9819702,NA,5.4,-0.409784615384645,-0.321124999999967,0.01557559,-0.0009819702,2.2,6.68192811,-0.0353509272,"RF35-CR",8.8465771828
"Millennial",5,44,"5_44",NA,NA,NA,-2.40977041961219,13.1839665,NA,-0.9819702,NA,42.6665969002618,NA,NA,0.0131839665,-0.0009819702,8.83582487191136,5.6559216285,-0.0353509272,"RF35-CR",14.4563955732114
"RothC",5,44,"5_44",NA,NA,NA,-0.00450000000000017,13.1839665,NA,-0.9819702,NA,6.72565,NA,NA,0.0131839665,-0.0009819702,0.0165000000000006,5.6559216285,-0.0353509272,"RF35-CR",5.6370707013
"APSIM",5,51,"5_51",NA,NA,NA,-0.2,12.60108,0.0563360000000016,-7.6148071,NA,3.8,-0.207876923076943,-0.330582608695622,0.01260108,-0.0076148071,0.733333333333333,5.40586332,-0.2741330556,"RR50-CR",5.86506359773333
"Millennial",5,51,"5_51",NA,NA,NA,-1.36802189039341,12.04776155,NA,-7.6148071,NA,43.2119306217509,NA,NA,0.01204776155,-0.0076148071,5.01608026477584,5.16848970495,-0.2741330556,"RR50-CR",9.91043691412584
"RothC",5,51,"5_51",NA,NA,NA,0.1557,12.04776155,NA,-7.6148071,NA,6.76085,NA,NA,0.01204776155,-0.0076148071,-0.5709,5.16848970495,-0.2741330556,"RR50-CR",4.32345664935
"APSIM",5,52,"5_52",NA,NA,NA,-0.4,15.24513,0.0706717241379329,-0.292195,NA,4.6,-0.30643076923079,-0.306797826086921,0.01524513,-0.000292195,1.46666666666667,6.54016077,-0.01051902,"RR25-CR",7.99630841666667
"Millennial",5,52,"5_52",NA,NA,NA,-1.563721497602,13.2998917,NA,-0.292195,NA,43.2576252733391,NA,NA,0.0132998917,-0.000292195,5.73364549120733,5.7056535393,-0.01051902,"RR25-CR",11.4287800105073
"RothC",5,52,"5_52",NA,NA,NA,0.22825,13.2998917,NA,-0.292195,NA,6.8963,NA,NA,0.0132998917,-0.000292195,-0.836916666666667,5.7056535393,-0.01051902,"RR25-CR",4.85821785263333
"APSIM",5,53,"5_53",NA,NA,NA,-0.5,18.75473,0.0648277241379319,8.6300473,NA,5.6,-0.476984615384637,-0.275282608695615,0.01875473,0.0086300473,1.83333333333333,8.04577917,0.3106817028,"RR00-CR",10.1897942061333
"Millennial",5,53,"5_53",NA,NA,NA,-1.11978015159409,15.2676311,NA,8.6300473,NA,43.9565871682799,NA,NA,0.0152676311,0.0086300473,4.105860555845,6.5498137419,0.3106817028,"RR00-CR",10.966356000545
"RothC",5,53,"5_53",NA,NA,NA,0.3535,15.2676311,NA,8.6300473,NA,7.08425,NA,NA,0.0152676311,0.0086300473,-1.29616666666667,6.5498137419,0.3106817028,"RR00-CR",5.56432877803333
"APSIM",5,54,"5_54",NA,NA,NA,-0.3,12.80375,0.0387728275862086,-112.7548157,NA,4.2,-0.176676923076942,-0.346804347826055,0.01280375,-0.1127548157,1.1,5.49280875,-4.0591733652,"RR50-NT-CR",2.5336353848
"Millennial",5,54,"5_54",NA,NA,NA,-1.8974926719396,11.03948275,NA,-112.7548157,NA,39.8206147089061,NA,NA,0.01103948275,-0.1127548157,6.9574731304452,4.73593809975,-4.0591733652,"RR50-NT-CR",7.6342378649952
"RothC",5,54,"5_54",NA,NA,NA,0.0349000000000004,11.03948275,NA,-112.7548157,NA,6.31315,NA,NA,0.01103948275,-0.1127548157,-0.127966666666668,4.73593809975,-4.0591733652,"RR50-NT-CR",0.548798067883333
"APSIM",5,55,"5_55",NA,NA,NA,-0.4,15.25622,0.0394224827586222,-103.8637215,NA,5.3,-0.147784615384637,-0.362440217391274,0.01525622,-0.1038637215,1.46666666666667,6.54491838,-3.739093974,"RR25-NT-CR",4.27249107266667
"Millennial",5,55,"5_55",NA,NA,NA,-1.7722778214648,12.2710663,NA,-103.8637215,NA,39.8475270376405,NA,NA,0.0122710663,-0.1038637215,6.4983520120376,5.2642874427,-3.739093974,"RR25-NT-CR",8.0235454807376
"RothC",5,55,"5_55",NA,NA,NA,0.0361000000000002,12.2710663,NA,-103.8637215,NA,6.2976,NA,NA,0.0122710663,-0.1038637215,-0.132366666666667,5.2642874427,-3.739093974,"RR25-NT-CR",1.39282680203333
"APSIM",5,56,"5_56",NA,NA,NA,-0.699999999999999,19.03645,0.0336081379310363,-94.7456429,NA,6.4,-0.387415384615412,-0.338624999999968,0.01903645,-0.0947456429,2.56666666666666,8.16663705,-3.4108431444,"RR00-NT-CR",7.32246057226666
"Millennial",5,56,"5_56",NA,NA,NA,-1.6229037935629,14.2274903,NA,-94.7456429,NA,39.9851447404328,NA,NA,0.0142274903,-0.0947456429,5.95064724306397,6.1035933387,-3.4108431444,"RR00-NT-CR",8.64339743736397
"RothC",5,56,"5_56",NA,NA,NA,0.0378499999999997,14.2274903,NA,-94.7456429,NA,6.2832,NA,NA,0.0142274903,-0.0947456429,-0.138783333333332,6.1035933387,-3.4108431444,"RR00-NT-CR",2.55396686096667
"APSIM",5,61,"5_61",NA,NA,NA,-0.899999999999999,12.87142,0.0794281379310396,NA,NA,9.3,-0.155799999999999,0.0164615384615416,0.01287142,NA,3.3,5.52183918,NA,"BC19-CR",8.82183918
"APSIM",5,62,"5_62",NA,NA,NA,-1.5,12.75837,0.0846758620689698,NA,NA,13.5,-0.153499999999999,0.0268615384615447,0.01275837,NA,5.5,5.47334073,NA,"BC38-CR",10.97334073
"APSIM",5,63,"5_63",NA,NA,NA,-2.2,12.56229,0.0780401379310388,NA,NA,17.6,-0.16325,0.0107692307692393,0.01256229,NA,8.06666666666667,5.38922241,NA,"BC57-CR",13.4558890766667
"APSIM",5,64,"5_64",NA,NA,NA,-2.9,12.3864,0.0953281379310393,NA,NA,21.7,-0.136700000000001,-0.117415384615366,0.0123864,NA,10.6333333333333,5.3137656,NA,"BC76-CR",15.9470989333333
"APSIM",5,65,"5_65",NA,NA,NA,-3.8,12.52716,0.119211724137933,NA,NA,25.8,-0.113200000000001,0.327384615384599,0.01252716,NA,13.9333333333333,5.37415164,NA,"BC96-CR",19.3074849733333
"APSIM",5,7,"5_7",NA,NA,NA,0.2,18.67757,0.123185655172419,-26.6145561,NA,6.7,-0.18732413793103,NA,0.01867757,-0.0266145561,-0.733333333333333,8.01267753,-0.9581240196,"CN",6.32122017706667
"Millennial",5,7,"5_7",NA,NA,NA,-3.1909833996896,13.61117785,NA,-26.6145561,NA,40.0810875066922,NA,NA,0.01361117785,-0.0266145561,11.7002724655285,5.83919529765,-0.9581240196,"CN",16.5813437435785
"RothC",5,7,"5_7",NA,NA,NA,-0.17905,13.61117785,NA,-26.6145561,NA,5.96195,NA,NA,0.01361117785,-0.0266145561,0.656516666666667,5.83919529765,-0.9581240196,"CN",5.53758794471667
"APSIM",5,8,"5_8",NA,NA,NA,-0.5,17.96792,0.0183358620689701,-97.8498161,NA,6,-0.161300000000001,-0.414676923076907,0.01796792,-0.0978498161,1.83333333333333,7.70823768,-3.5225933796,"CC-NT-CR",6.01897763373333
"Millennial",5,8,"5_8",NA,NA,NA,-1.618482644695,13.27492695,NA,-97.8498161,NA,40.2962211927568,NA,NA,0.01327492695,-0.0978498161,5.93443636388167,5.69494366155,-3.5225933796,"CC-NT-CR",8.10678664583167
"RothC",5,8,"5_8",NA,NA,NA,0.0603500000000006,13.27492695,NA,-97.8498161,NA,6.4862,NA,NA,0.01327492695,-0.0978498161,-0.221283333333336,5.69494366155,-3.5225933796,"CC-NT-CR",1.95106694861666
