source	id	datetime	irri[mm]	prec[mm]	throughfall[mm]	evapot[mm]	transp[mm]	evacep[mm]	evasoil[mm]	evasurfacewater[mm]	runoff[mm]	percol[mm]	infiltration[mm]	groundwateraccess[mm]	groundwaterloss[mm]	capillaryrise[mm]	snow_height[mm]	snow[mmh2oeq]	surfacewater[mm]	soil_water[mm]	root_soil_water[mm]	leafwater[mm]	soilwater_floor[%]	soilwater_5cm[%]	soilwater_10cm[%]	soilwater_15cm[%]	soilwater_20cm[%]	soilwater_30cm[%]	soilwater_40cm[%]	soilwater_50cm[%]	soilwater_60cm[%]	soilwater_80cm[%]	soilwater_100cm[%]	soilwater_120cm[%]	capillary_pressure_5cm[hPa]	capillary_pressure_10cm[hPa]	capillary_pressure_15cm[hPa]	capillary_pressure_20cm[hPa]	capillary_pressure_30cm[hPa]	capillary_pressure_50cm[hPa]	capillary_pressure_100cm[hPa]	groundwaterdepth[m]	irrigationreservoir[m]	plant_waterdeficit[m]
setup	0	2020-05-05 00:00:00	0	0	0	0.306896	0	0	0.0905614	0	0	3.21418	0	0	0	0	0	0	0	292.559	0	0	-99.99	24.7523	24.8224	24.885	24.9208	25.2566	25.3488	25.6364	25.7819	24.3874	14.1453	6.84758	1.33905	1.32898	1.3201	1.31504	1.13064	0.553467	0.678508	99	0	178.796
setup	0	2020-05-06 00:00:00	0	0	0	0.441236	0	0	0.129971	0	0	3.45251	0	0	0	0	0	0	0	288.976	0	0	-99.99	24.6852	24.7694	24.8458	24.8892	25.241	25.3474	25.6364	25.7801	24.3895	14.1353	6.85446	1.34879	1.33658	1.32566	1.3195	1.13254	0.553467	0.679615	99	0	178.796
setup	0	2020-05-07 00:00:00	0	0	0	0.403802	0	0	0.118702	0	0	3.38891	0	0	0	0	0	0	0	285.468	0	0	-99.99	24.6239	24.721	24.81	24.8603	25.2266	25.3461	25.6364	25.7794	24.3903	14.1296	6.85742	1.35775	1.34357	1.33076	1.32359	1.13428	0.553467	0.680243	99	0	178.796
setup	0	2020-05-08 00:00:00	0	0	0	0.0268194	0	0	0.00787535	0	0	2.59802	0	0	0	0	0	0	0	282.863	0	0	-99.99	24.6199	24.7178	24.8076	24.8584	25.2257	25.346	25.6364	25.7791	24.3906	14.1262	6.85908	1.35835	1.34404	1.3311	1.32387	1.1344	0.553467	0.680624	99	0	178.796
setup	0	2020-05-09 00:00:00	0	0	0	0.0882635	0	0	0.025911	0	0	0.577172	0	0	0	0	0	0	0	282.259	0	0	-99.99	24.6065	24.7073	24.7998	24.8521	25.2226	25.3457	25.6364	25.779	24.3908	14.1239	6.85916	1.36032	1.34557	1.33222	1.32476	1.13478	0.553467	0.680878	99	0	178.796
setup	0	2020-05-10 00:00:00	0	22	22	0.469206	0	0	0.122418	0.117302	0.031234	1.18931	21.8515	0	0	0	0	0	0	302.799	0	0	-99.99	25.5524	41.1962	33.4839	27.2078	25.1482	25.2828	25.6776	25.7329	24.444	14.3572	7.12998	1.23018	0.290349	0.585159	1.04034	1.1439	0.550585	0.655819	99	0	178.796
setup	0	2020-05-11 00:00:00	0	0	0	0.098353	0	0	0.0332974	0	0	1.37422	0	0	0	0	0	0	0	301.392	0	0	-99.99	25.3524	25.2879	31.9151	34.6961	26.1904	25.2183	25.7676	25.7135	24.66	14.8135	7.59696	1.25621	1.26476	0.671997	0.526244	1.02452	0.544334	0.611239	99	0	178.796
setup	0	2020-05-12 00:00:00	0	0	0	0.298795	0	0	0.0943872	0	0	1.59703	0	0	0	0	0	0	0	299.7	0	0	-99.99	25.2227	25.199	25.6053	25.5174	28.9672	25.6839	25.8244	25.7483	24.9542	15.2678	8.03319	1.27351	1.2767	1.22341	1.23467	0.776391	0.540425	0.571846	99	0	178.796
setup	0	2020-05-13 00:00:00	0	0	0	0.466911	0	0	0.140874	0	0	1.90431	0	0	0	0	0	0	0	297.655	12.4008	0	-99.99	25.1404	25.1459	25.5073	25.5073	25.4338	25.281	25.8678	25.8268	24.447	15.6065	8.41052	1.28464	1.2839	1.23598	1.23598	1.10941	0.537463	0.545236	99	0	178.796
setup	0	2020-05-14 00:00:00	0	29	28.9611	1.22995	1.19106	0.0388836	0	0	0.106997	2.2045	28.8541	0	0	0	0	0	0	323.114	21.5993	0	-99.99	25.4866	43.7714	39.6834	29.6275	25.5033	25.356	25.8221	25.8407	24.5065	15.583	8.68952	1.23866	0.219893	0.336316	0.826398	1.10124	0.540588	0.547014	99	0	178.796
setup	0	2020-05-15 00:00:00	0	31	30.9181	2.20221	1.00144	0.0818709	0.304963	0.318388	0.138137	2.46197	30.4616	0	0	0	0	0	0	349.807	43.2678	0	-99.99	28.0329	44.6193	46.0725	46.4943	30.4013	25.4795	25.8528	25.8352	24.7397	15.7017	8.85543	0.960165	0.198262	0.162308	0.15203	0.677155	0.538484	0.538142	99	0	178.796
setup	0	2020-05-16 00:00:00	0	1	0.981953	1.87433	1.08049	0.018047	0.276334	0.0150297	0	2.69128	0.966923	0	0	0	0	0	0	346.726	36.3697	0	-99.99	24.9058	24.9537	38.4121	44.0768	42.5108	27.9095	26.0053	25.86	25.0504	15.8732	8.97347	1.31715	1.31042	0.378402	0.212033	0.196995	0.528175	0.525735	99	0	178.796
setup	0	2020-05-17 00:00:00	0	28	27.8722	1.14937	0.764122	0.127779	0.0946948	0.0143038	0.0947634	2.92137	27.7632	0	0	0	0	0	0	370.709	66.7234	0	-99.99	28.2154	45.6849	37.9716	35.5653	44.2564	36.2872	27.2172	26.0652	25.3456	16.0722	9.08444	0.943523	0.171795	0.393842	0.487666	0.151391	0.452706	0.511944	99	0	178.796
setup	0	2020-05-18 00:00:00	0	33	32.8262	1.75746	0.852222	0.173819	0.218972	0.165647	0.159665	3.17056	32.5009	0	0	0	0	0	0	398.968	77.2861	0	-99.99	25.8265	41.1047	45.0936	48.9444	41.4386	41.7944	36.8396	31.8224	25.6726	16.2827	9.20321	1.19568	0.293016	0.186399	0.0915635	0.226098	0.0523154	0.49801	99	0	178.796
setup	0	2020-05-19 00:00:00	0	1	0.971521	1.54711	0.853744	0.0284789	0.240275	0.000411527	0	3.43908	0.97111	0	0	0	0	0	0	395.406	76.5992	0	-99.99	25.0606	25.2239	34.8846	41.9971	45.0691	42.5597	36.204	35.1895	27.5715	16.5518	9.33309	1.29558	1.27333	0.517635	0.26752	0.130432	0.0786824	0.481097	99	0	178.796
setup	0	2020-05-20 00:00:00	0	0	0	1.74048	0.873705	0	0.283684	0	0	3.71409	0	0	0	0	0	0	0	390.534	67.7393	0	-99.99	24.5361	24.5625	24.7321	25.2246	43.3504	43.5972	35.7873	35.9054	32.2629	17.2142	9.50354	1.37076	1.36683	1.34197	1.27324	0.174868	0.0944735	0.443283	99	0	178.796
setup	0	2020-05-21 00:00:00	0	0	0	1.95989	0.860144	0	0.332511	0	0	3.97934	0	0	0	0	0	0	0	385.362	73.8217	0	-99.99	23.9629	23.9587	24.2725	24.9148	25.911	43.1404	35.5225	35.8647	39.3102	19.1045	9.84506	1.46008	1.46077	1.41086	1.31588	1.05484	0.104185	0.358098	99	0	178.796
setup	0	2020-05-22 00:00:00	0	0	0	2.27879	0.876614	0	0.403177	0	0	4.22294	0	0	0	0	0	0	0	379.86	77.598	0	-99.99	23.3402	23.3337	23.7803	24.5765	25.5402	25.7407	34.9716	35.6564	39.5641	22.32	10.698	1.56672	1.56789	1.49026	1.36476	1.09693	0.123926	0.260403	99	0	178.796
setup	0	2020-05-23 00:00:00	0	0	0	2.47319	0.867638	0	0.449511	0	0	4.44117	0	0	0	0	0	0	0	374.101	86.4945	0	-99.99	22.7104	22.7049	23.2818	24.2276	25.4342	25.7354	25.9693	33.8139	39.3448	24.4762	12.0931	1.68625	1.68735	1.57728	1.41784	1.10937	0.530588	0.213754	99	0	178.796
setup	0	2020-05-24 00:00:00	0	3	2.95306	4.43277	0.945788	0.0469425	0.96751	0.0983483	0	4.64066	2.85471	0	0	0	0	0	0	370.402	92.5633	0	-99.99	24.1055	23.6342	23.2204	23.7591	25.2683	25.7246	25.765	25.8035	38.3068	25.6694	13.5327	1.43711	1.51504	1.58851	1.49382	1.12922	0.544514	0.191987	99	0	178.796
setup	0	2020-05-25 00:00:00	0	0	0	4.50327	0.9506	0	0.992569	0	0	4.84367	0	0	0	0	0	0	0	363.615	106.07	0	-99.99	22.9322	22.8218	22.7579	23.2809	25.0936	25.6848	25.7662	25.8035	34.4852	26.0232	14.6632	1.64271	1.66417	1.67679	1.57745	1.15066	0.54443	0.185965	99	0	178.796
setup	0	2020-05-26 00:00:00	0	0	0	4.78729	1.00022	0	1.02037	0	0	5.09478	0	0	0	0	0	0	0	356.5	104.049	0	-99.99	21.9617	21.9498	22.0644	22.7752	24.9058	25.6413	25.7662	25.8035	25.146	25.131	15.3055	1.84619	1.8489	1.82299	1.67336	1.17431	0.544427	0.201514	99	0	178.796
setup	0	2020-05-27 00:00:00	0	1	0.941707	4.75248	0.98437	0.0582926	0.956688	0.0987119	0	5.45623	0.842996	0	0	0	0	0	0	349.946	113.257	0	-99.99	21.8338	21.615	21.4872	22.2963	24.7256	25.5986	25.7662	25.8035	24.5486	21.8615	15.2078	1.8757	1.92779	1.95921	1.77211	1.19763	0.544428	0.271886	99	0	178.796
setup	0	2020-05-28 00:00:00	0	3	2.93742	3.75029	0.981732	0.0625824	0.726658	0.0527743	0	5.98337	2.88464	0	0	0	0	0	0	345.138	124.74	0	-99.99	23.3756	22.563	21.6807	21.9043	24.5849	25.5607	25.7371	25.8035	24.5525	16.3899	14.0261	1.56036	1.7161	1.91194	1.85936	1.21629	0.546444	0.49115	99	0	178.796
setup	0	2020-05-29 00:00:00	0	4	3.93245	2.1379	0.939374	0.0675511	0.326189	0	0	6.69049	3.93245	0	0	0	0	0	0	341.115	137.714	0	-99.99	24.8012	24.3258	23.1971	22.7299	24.505	25.5315	25.7116	25.8035	24.5486	14.1564	11.5097	1.33202	1.40261	1.59279	1.68236	1.22705	0.548214	0.677288	99	0	178.796
setup	0	2020-05-30 00:00:00	0	0	0	1.34353	0.960613	0	0.107592	0	0	7.52629	0	0	0	0	0	0	0	332.52	136.645	0	-99.99	23.836	23.5524	23.1066	22.9488	24.4489	25.5035	25.6848	25.8035	24.5385	14.1255	7.61057	1.48095	1.52918	1.6096	1.63951	1.2347	0.550078	0.680705	99	0	178.796
setup	0	2020-05-31 00:00:00	0	0	0	1.02633	0.895941	0	0.0359317	0	0	8.36868	0	0	0	0	0	0	0	323.22	146.035	0	-99.99	23.1998	23.0544	22.9027	22.874	24.4039	25.4778	25.6596	25.7781	24.5248	14.1373	6.86464	1.5923	1.61941	1.64841	1.65398	1.24087	0.551843	0.6794	99	0	178.796
setup	0	2020-06-01 00:00:00	0	0	0	1.33672	1.05425	0	0.0763848	0	0	9.03733	0	0	0	0	0	0	0	313.052	161.264	0	-99.99	22.6317	22.5543	22.5324	22.6161	24.346	25.4468	25.6295	25.7479	24.5182	14.1384	6.85822	1.70209	1.7179	1.7224	1.70526	1.24887	0.553949	0.679273	99	0	178.796
setup	0	2020-06-02 00:00:00	0	0	0	4.41404	1.37036	0	0.798718	0	0	9.31708	0	0	0	0	0	0	0	301.566	159.095	0	-99.99	21.6492	21.6204	21.7749	22.0986	24.1751	25.3963	25.5891	25.7072	24.5111	14.1338	6.85218	1.91952	1.92648	1.88952	1.81536	1.27293	0.556793	0.679779	99	0	178.796
setup	0	2020-06-03 00:00:00	0	0	0	3.43085	1.29875	0	0.538795	0	0	8.97409	0	0	0	0	0	0	0	290.754	173.601	0	-99.99	20.8601	20.8269	21.1279	21.658	24.0377	25.3497	25.5497	25.6675	24.4991	14.1301	6.85516	2.1248	2.13413	2.05167	1.9174	1.29274	0.559589	0.680197	99	0	178.796
setup	0	2020-06-04 00:00:00	0	0	0	3.36322	1.61175	0	0.42619	0	0	7.76682	0	0	0	0	0	0	0	280.949	171.563	0	-99.99	20.0103	19.9576	20.3954	21.1614	23.895	25.2924	25.4982	25.6157	24.4898	14.1281	6.85774	2.38424	2.40187	2.26117	2.04277	1.31377	0.563255	0.680418	99	0	178.796
setup	0	2020-06-05 00:00:00	0	0	0	3.67854	1.56746	0	0.49294	0	0	5.8247	0	0	0	0	0	0	0	273.064	169.502	0	-99.99	19.1673	19.116	19.6643	20.6398	23.7358	25.2312	25.4442	25.5614	24.4832	14.1268	6.85884	2.69108	2.71164	2.50351	2.18787	1.33779	0.567129	0.68056	99	0	178.796
setup	0	2020-06-06 00:00:00	0	0	0	3.4609	1.50061	0	0.439099	0	0	3.59575	0	0	0	0	0	0	0	267.529	183.885	0	-99.99	18.4064	18.3555	18.991	20.1403	23.5805	25.1694	25.389	25.5059	24.4516	14.1246	6.8589	3.02193	3.04618	2.76269	2.3416	1.36181	0.571112	0.680807	99	0	178.796
setup	0	2020-06-07 00:00:00	0	0	0	2.89329	1.76978	0	0.241252	0	0	1.17382	0	0	0	0	0	0	0	264.344	181.874	0	-99.99	17.6576	17.5865	18.2904	19.6166	23.432	25.0953	25.3188	25.4352	24.4115	14.1224	6.85873	3.41135	3.45222	3.07771	2.52066	1.38534	0.576228	0.681049	99	0	178.796
setup	0	2020-06-08 00:00:00	0	0	0	3.70868	1.74016	0	0.403968	0	0	0.00117424	0	0	0	0	0	0	0	262.199	193.853	0	-99.99	16.8803	16.8145	17.5777	19.0596	23.2488	25.0149	25.2452	25.3611	24.3696	14.1191	6.85816	3.90226	3.94864	3.45735	2.7345	1.41518	0.581641	0.681409	99	0	178.796
setup	0	2020-06-09 00:00:00	0	6	5.63957	4.8107	2.00299	0.360433	0.568017	0	0	0.00195034	5.63957	0	0	0	0	0	0	265.265	196.922	0	-99.99	20.8169	19.1665	17.6949	18.5376	23.0584	24.9366	25.1749	25.2904	24.3295	14.1167	6.8575	2.13696	2.69141	3.39019	2.96062	1.44715	0.586859	0.681676	99	0	178.796
setup	0	2020-06-10 00:00:00	0	1	0.804323	3.73392	1.96136	0.195677	0.353006	0	0	0.00209488	0.804323	0	0	0	0	0	0	263.753	195.412	0	-99.99	19.67	18.8053	17.884	18.0893	22.8986	24.8613	25.1048	25.2199	24.2895	14.1148	6.85692	2.50147	2.84129	3.28591	3.17815	1.47477	0.592114	0.681893	99	0	178.796
setup	0	2020-06-11 00:00:00	0	2	1.78918	2.82125	1.8125	0.210819	0.179313	0	0	0.00209622	1.78918	0	0	0	0	0	0	263.548	209.324	0	-99.99	19.9926	19.0114	17.9985	17.8247	22.7763	24.7954	25.0415	25.1561	24.2533	14.0898	6.85602	2.39012	2.75428	3.22514	3.3181	1.49641	0.596907	0.684683	99	0	178.796
setup	0	2020-06-12 00:00:00	0	1	0.769947	2.32933	2.09927	0.230053	0	0	0	0.00203615	0.769947	0	0	0	0	0	0	262.217	207.995	0	-99.99	19.3149	18.5994	17.8679	17.7397	22.6629	24.72	24.9658	25.08	24.2102	14.0601	6.85523	2.63325	2.93245	3.29461	3.36503	1.51688	0.602682	0.688024	99	0	178.796
setup	0	2020-06-13 00:00:00	0	0	0	1.63817	1.63817	0	0	0	0	0.00193603	0	0	0	0	0	0	0	260.577	206.356	0	-99.99	18.3135	17.9691	17.6327	17.5837	22.5681	24.6567	24.9024	25.0161	24.174	14.0353	6.85461	3.06645	3.24062	3.42559	3.45385	1.53432	0.607573	0.690849	99	0	178.796
setup	0	2020-06-14 00:00:00	0	0	0	1.38601	1.38601	0	0	0	0	0.00181068	0	0	0	0	0	0	0	259.189	211.825	0	-99.99	17.6399	17.4522	17.3281	17.3409	22.484	24.6005	24.846	24.9594	24.1419	14.0131	6.85378	3.42144	3.53151	3.60728	3.59934	1.55001	0.611952	0.693375	99	0	178.796
setup	0	2020-06-15 00:00:00	0	0	0	1.85162	1.85162	0	0	0	0	0.00167221	0	0	0	0	0	0	0	257.336	209.974	0	-99.99	16.9112	16.7817	16.7689	16.981	22.3651	24.5207	24.7661	24.879	24.0963	13.9818	6.85321	3.88073	3.97211	3.98136	3.83275	1.5726	0.618225	0.696987	99	0	178.796
setup	0	2020-06-16 00:00:00	0	0	0	3.14762	2.56467	0	0.10791	0	0	0.00152713	0	0	0	0	0	0	0	254.662	207.301	0	-99.99	15.9652	15.8395	15.9616	16.4497	22.1669	24.3987	24.6456	24.7578	24.0233	13.9346	6.85273	4.63242	4.7489	4.63573	4.22211	1.61131	0.627804	0.70249	99	0	178.796
setup	0	2020-06-17 00:00:00	0	0	0	3.45008	2.5316	0	0.159443	0	0	0.00138387	0	0	0	0	0	0	0	251.969	204.61	0	-99.99	15.0684	14.948	15.18	15.9061	21.9427	24.2648	24.5145	24.6259	23.9425	13.8831	6.85233	5.57319	5.72156	5.44086	4.68666	1.65675	0.638418	0.70857	99	0	178.796
setup	0	2020-06-18 00:00:00	0	0	0	3.71075	2.52621	0	0.19235	0	0	0.0012484	0	0	0	0	0	0	0	249.249	208.744	0	-99.99	14.2289	14.1135	14.4345	15.3602	21.6953	24.1192	24.3727	24.4832	23.855	13.8275	6.81571	6.75001	6.94148	6.42864	5.23712	1.70907	0.650126	0.715255	99	0	178.796
setup	0	2020-06-19 00:00:00	0	0	0	4.49085	4.49085	0	0	0	0	0.00111953	0	0	0	0	0	0	0	244.757	204.253	0	-99.99	13.022	12.8428	13.2863	14.4806	21.2856	23.8368	24.0892	24.1979	23.6816	13.7081	6.74251	9.26016	9.75424	8.59895	6.35982	1.80109	0.674254	0.729989	99	0	178.796
setup	0	2020-06-20 00:00:00	0	0	0	5.10206	5.10206	0	0	0	0	0.000996007	0	0	0	0	0	0	0	239.654	199.151	0	-99.99	11.8163	11.6158	12.121	13.5112	20.7554	23.4663	23.7173	23.8237	23.4531	13.5475	6.6465	13.5774	14.5957	12.2286	8.09202	1.93126	0.707461	0.750672	99	0	178.796
setup	0	2020-06-21 00:00:00	0	0	0	4.24278	4.24278	0	0	0	0	0.000881158	0	0	0	0	0	0	0	235.411	201.759	0	-99.99	10.9576	10.7819	11.2856	12.762	20.277	23.1249	23.3745	23.4787	23.2446	13.401	6.558	18.9334	20.435	16.5525	9.99075	2.06085	0.739762	0.770473	99	0	178.796
setup	0	2020-06-22 00:00:00	0	20	18.9182	4.24259	3.16081	1.08178	0	0	0.0400352	0.000770944	18.8782	0	0	0	0	0	0	251.127	217.476	0	-99.99	25.3157	21.7447	13.5343	12.5743	20.1431	23.0268	23.276	23.3796	23.1785	13.3647	6.53257	1.26107	1.89665	8.04264	10.5756	2.09941	0.749362	0.775526	99	0	178.796
setup	0	2020-06-23 00:00:00	0	6	5.3149	2.40947	1.72437	0.685098	0	0	0	0.000666879	5.3149	0	0	0	0	0	0	254.717	221.067	0	-99.99	24.7011	23.23	18.3365	15.4962	20.0814	22.9812	23.2302	23.3335	23.147	13.3505	6.52074	1.34646	1.58673	3.05534	5.09104	2.11755	0.753877	0.777514	99	0	178.796
setup	0	2020-06-24 00:00:00	0	0	0	2.73333	2.73333	0	0	0	0	0.000572502	0	0	0	0	0	0	0	251.983	225.183	0	-99.99	21.8634	20.6584	18.3142	16.9269	19.9781	22.9043	23.153	23.2559	23.0983	13.3226	6.50081	1.86881	2.18245	3.06612	3.86986	2.14841	0.76156	0.781464	99	0	178.796
setup	0	2020-06-25 00:00:00	0	0	0	3.04562	3.04562	0	0	0	0	0.000480485	0	0	0	0	0	0	0	248.937	222.138	0	-99.99	19.71	18.9434	17.727	17.1178	19.852	22.8094	23.0578	23.16	23.0386	13.287	6.47621	2.48725	2.78254	3.37212	3.74137	2.18701	0.77117	0.786534	99	0	178.796
setup	0	2020-06-26 00:00:00	0	41	39.2704	3.11287	1.38332	1.72955	0	0	0.198163	0.000397269	39.0723	0	0	0	0	0	0	286.626	259.827	0	-99.99	33.5562	46.2013	37.048	23.7471	19.828	22.7913	23.0395	23.1416	23.0252	13.2833	6.4715	0.581462	0.159165	0.427839	1.49583	2.19447	0.773028	0.787074	99	0	178.796
setup	0	2020-06-27 00:00:00	0	9	8.07089	4.59108	3.66197	0.929114	0	0	0	0.000327395	8.07089	0	0	0	0	0	0	291.034	264.236	0	-99.99	25.4569	35.113	41.9186	38.7953	25.2228	22.7425	22.9905	23.0923	22.9946	13.2658	6.45885	1.24251	0.507386	0.269717	0.365344	1.13475	0.778041	0.789596	99	0	178.796
setup	0	2020-06-28 00:00:00	0	0	0	4.17417	4.17417	0	0	0	0	0.000266327	0	0	0	0	0	0	0	286.86	266.91	0	-99.99	24.0901	24.5598	25.6973	33.4127	31.1046	25.0804	25.1255	23.2298	22.9502	13.239	6.44047	1.43956	1.36724	1.21176	0.588829	0.633868	0.59056	0.793484	99	0	178.796
setup	0	2020-06-29 00:00:00	0	0	0	5.15787	5.15787	0	0	0	0	0.000205563	0	0	0	0	0	0	0	281.702	261.753	0	-99.99	22.1278	22.2074	23.57	24.5834	27.7196	27.6753	25.5188	25.5708	24.4575	13.2593	6.41352	1.80886	1.79137	1.52612	1.36373	0.87724	0.561783	0.790528	99	0	178.796
setup	0	2020-06-30 00:00:00	0	0	0	5.08687	5.08687	0	0	0	0	0.323154	0	0	0	0	0	0	0	276.292	255.98	0	-99.99	20.1278	20.048	21.6964	23.3395	25.075	25.4078	25.4729	25.6001	24.425	14.3042	6.9227	2.34566	2.37175	1.90817	1.56684	1.15296	0.565069	0.661371	99	0	178.796
setup	0	2020-07-01 00:00:00	0	0	0	4.45388	4.45388	0	0	0	0	1.30781	0	0	0	0	0	0	0	270.53	256.92	0	-99.99	18.5665	18.4331	20.0506	22.1903	24.8442	25.2688	25.4756	25.5012	24.3866	14.0881	6.81975	2.94739	3.0093	2.37089	1.79511	1.18222	0.564872	0.684873	99	0	178.796
setup	0	2020-07-02 00:00:00	0	0	0	4.94556	4.94556	0	0	0	0	0.561189	0	0	0	0	0	0	0	265.023	251.97	0	-99.99	17.0034	16.8129	18.3266	20.8255	24.551	25.0912	25.3027	25.3233	24.2813	14.0003	6.79136	3.81761	3.94978	3.06012	2.13454	1.22084	0.577407	0.694848	99	0	178.796
setup	0	2020-07-03 00:00:00	0	0	0	5.32571	5.32571	0	0	0	0	0	0	0	0	0	0	0	0	259.698	246.645	0	-99.99	15.4638	15.2554	16.6388	19.3143	24.1863	24.8685	25.0801	25.1003	24.1406	13.9095	6.74222	5.12521	5.35416	4.07684	2.63345	1.27134	0.593983	0.705445	99	0	178.796
setup	0	2020-07-04 00:00:00	0	0	0	5.32091	5.1371	0	0.0330745	0	0	0	0	0	0	0	0	0	0	254.527	244.73	0	-99.99	14.1193	13.9181	15.1703	17.9102	23.7753	24.619	24.8311	24.851	23.9815	13.8088	6.68837	6.93166	7.28555	5.45208	3.27184	1.33176	0.613121	0.71752	99	0	178.796
setup	0	2020-07-05 00:00:00	0	1	0.156859	4.9322	4.08906	0.843141	0	0	0	0	0.156859	0	0	0	0	0	0	250.595	240.798	0	-99.99	13.3086	13.0533	14.1306	16.8639	23.4175	24.3965	24.6083	24.6281	23.8375	13.7196	6.6415	8.54653	9.17771	6.91263	3.91372	1.38767	0.630805	0.728543	99	0	178.796
setup	0	2020-07-06 00:00:00	0	0	0	4.79563	4.70716	0	0.0132127	0	0	0	0	0	0	0	0	0	0	245.875	236.077	0	-99.99	12.2821	12.0866	13.0503	15.726	22.9588	24.1101	24.322	24.3414	23.6538	13.6049	6.58069	11.5977	12.3701	9.18545	4.85798	1.46428	0.65437	0.743153	99	0	178.796
setup	0	2020-07-07 00:00:00	0	0	0	5.57944	4.56222	0	0.136621	0	0	0	0	0	0	0	0	0	0	241.176	231.379	0	-99.99	11.3815	11.216	12.093	14.6681	22.4349	23.7973	24.0123	24.0314	23.4541	13.4812	6.51542	15.9441	17.0176	12.3436	6.09116	1.55928	0.680971	0.759511	99	0	178.796
setup	0	2020-07-08 00:00:00	0	0	0	5.82632	4.42255	0	0.16917	0	0	0	0	0	0	0	0	0	0	236.584	226.787	0	-99.99	10.6119	10.4661	11.2658	13.7143	21.8714	23.4612	23.6806	23.6994	23.2394	13.3489	6.44586	22.073	23.6468	16.6828	7.67302	1.67158	0.710838	0.77774	99	0	178.796
setup	0	2020-07-09 00:00:00	0	0	0	5.80016	4.32312	0	0.159693	0	0	0	0	0	0	0	0	0	0	232.101	222.304	0	-99.99	9.96023	9.8294	10.5566	12.8644	21.2818	23.1028	23.3266	23.345	23.0095	13.2077	6.37186	30.7231	33.0972	22.6499	9.69272	1.80198	0.744412	0.798073	99	0	178.796
setup	0	2020-07-10 00:00:00	0	26	24.0991	4.20799	2.15928	1.90091	0.0367911	0	0.0693224	0	24.0298	0	0	0	0	0	0	253.935	244.138	0	-99.99	26.3362	27.5045	14.4403	12.7762	21.1941	23.0469	23.271	23.2893	22.9542	13.1874	6.36883	1.13495	1.01054	6.41982	9.94859	1.82265	0.749856	0.801083	99	0	178.796
setup	0	2020-07-11 00:00:00	0	0	0	4.02299	3.88071	0	0.0337078	0	0	0	0	0	0	0	0	0	0	250.021	240.223	0	-99.99	22.6534	21.2483	17.7505	15.7775	21.0317	22.9409	23.1652	23.1833	22.8741	13.1461	6.35099	1.6977	2.01999	3.35899	4.80806	1.86179	0.760344	0.80724	99	0	178.796
setup	0	2020-07-12 00:00:00	0	0	0	3.63489	3.63489	0	0	0	0	0	0	0	0	0	0	0	0	246.386	236.588	0	-99.99	19.8109	18.8871	17.3178	16.5333	20.8648	22.829	23.0529	23.071	22.7916	13.1016	6.33083	2.45192	2.80625	3.61367	4.15689	1.90332	0.771659	0.813994	99	0	178.796
setup	0	2020-07-13 00:00:00	0	0	0	3.02857	1.69096	0	0.26808	0	0	0	0	0	0	0	0	0	0	244.427	234.629	0	-99.99	18.4458	17.8984	17.0277	16.6232	20.7371	22.7662	22.994	23.012	22.7411	13.0782	6.32295	3.00332	3.2782	3.80118	4.08854	1.93599	0.77768	0.817575	99	0	178.796
setup	0	2020-07-14 00:00:00	0	0	0	3.3163	2.80431	0	0.0964548	0	0	0	0	0	0	0	0	0	0	241.526	231.729	0	-99.99	17.0646	16.7	16.3564	16.2948	20.5627	22.6569	22.886	22.9038	22.6638	13.0348	6.30237	3.77653	4.03151	4.29662	4.34704	1.982	0.788873	0.824314	99	0	178.796
setup	0	2020-07-15 00:00:00	0	0	0	4.31807	2.07596	0	0.395156	0	0	0	0	0	0	0	0	0	0	239.055	229.258	0	-99.99	16.0187	15.825	15.7424	15.8433	20.3661	22.5615	22.7973	22.8151	22.5979	12.999	6.28654	4.58423	4.76269	4.84203	4.74536	2.03578	0.798201	0.829938	99	0	178.796
setup	0	2020-07-16 00:00:00	0	8	6.81566	4.39269	1.61586	1.18434	0.338851	0	0	0	6.81566	0	0	0	0	0	0	243.916	234.119	0	-99.99	21.1632	18.9942	16.3832	15.8214	20.2467	22.5053	22.7456	22.7633	22.5546	12.9782	6.27907	2.04231	2.76139	4.27502	4.76611	2.06949	0.803702	0.833232	99	0	178.796
setup	0	2020-07-17 00:00:00	0	0	0	3.90716	2.09463	0	0.362039	0	0	0	0	0	0	0	0	0	0	241.459	231.662	0	-99.99	18.8626	17.937	16.5607	16.0267	20.0937	22.4285	22.6739	22.6915	22.5009	12.9493	6.2663	2.81667	3.25757	4.13591	4.57709	2.11391	0.811406	0.837871	99	0	178.796
setup	0	2020-07-18 00:00:00	0	0	0	4.84123	2.33949	0	0.465133	0	0	0	0	0	0	0	0	0	0	238.655	228.857	0	-99.99	17.2281	16.7272	16.0758	15.847	19.8973	22.3314	22.584	22.6016	22.4371	12.9129	6.24901	3.67009	4.01155	4.53355	4.74189	2.17303	0.821195	0.84376	99	0	178.796
