source	id	datetime	daylength[h]	solar_radiation[Wm-2]	sw_radiation_above_canopy_in[Wm-2]	sw_radiation_above_canopy_out[Wm-2]	lw_radiation_above_canopy_in[Wm-2]	lw_radiation_above_canopy_out[Wm-2]	latent_heat_out_top[Wm-2]	latent_heat_out_bottom[Wm-2]	sensible_heat_out_top[Wm-2]	sensible_heat_out_bottom[Wm-2]	energy[Jm-2]	temp_above_canopy_avg[oC]	temp_above_canopy_min[oC]	temp_above_canopy_max[oC]	temp_canopy_top[oC]	temp_canopy_middle[oC]	temp_canopy_bottom[oC]	temp_surfacewater[oC]	temp_soil_surface[oC]	temp_5cm[oC]	temp_10cm[oC]	temp_15cm[oC]	temp_20cm[oC]	temp_30cm[oC]	temp_50cm[oC]	temp_100cm[oC]	vpd
setup	0	2007-08-21 00:00:00	13.4889	404.593	82.92	8.292	402.343	0	26.1171	0	0	0	0	19.2	15.2	23.2	19.1891	19.1672	19.1672	-99.99	19.1563	18.9331	18.7071	18.5791	18.5599	18.6633	19.1783	20.2187	-nan
setup	0	2007-08-22 00:00:00	13.4437	402.114	232.75	23.275	398.753	0	60.6943	0	0	0	0	25.6	19.7	31.5	25.5613	25.4838	25.4838	-99.99	25.445	24.4925	23.2889	22.1439	21.5847	20.6852	20.0155	20.2373	-nan
setup	0	2007-08-23 00:00:00	13.3982	399.605	225.83	22.583	401.273	0	72.1199	0	0	0	0	25.55	20.1	31	25.5283	25.485	25.485	-99.99	25.4633	24.9434	24.1916	23.364	22.8788	21.9424	20.8669	20.4564	-nan
setup	0	2007-08-24 00:00:00	13.3525	397.067	125.83	12.583	415.969	0	44.2891	0	0	0	0	23.7	19.3	28.1	23.6934	23.6802	23.6802	-99.99	23.6736	23.5524	23.3221	22.9923	22.7573	22.2026	21.3491	20.7168	-nan
setup	0	2007-08-25 00:00:00	13.3065	394.501	179.27	17.927	380.286	0	31.0533	0	0	0	0	20.9	16.5	25.3	20.9064	20.9192	20.9192	-99.99	20.9256	21.1512	21.3929	21.5665	21.6186	21.6093	21.3451	20.8899	-nan
setup	0	2007-08-26 00:00:00	13.2603	391.906	261.42	26.142	330.338	0	21.5501	0	0	0	0	19.15	12.1	26.2	19.1592	19.1777	19.1777	-99.99	19.187	19.4933	19.8848	20.2643	20.4633	20.7952	21.0419	20.9352	-nan
setup	0	2007-08-27 00:00:00	13.2139	389.285	251.36	25.136	331.391	0	20.297	0	0	0	0	19.05	11.5	26.6	19.0543	19.063	19.063	-99.99	19.0674	19.2489	19.5102	19.7992	19.9691	20.3122	20.7307	20.8899	-nan
setup	0	2007-08-28 00:00:00	13.1672	386.636	249.61	24.961	371.869	0	33.0055	0	0	0	0	23.9	16.8	31	23.8776	23.8327	23.8327	-99.99	23.8103	23.297	22.6884	22.1439	21.8754	21.435	21.0425	20.9095	-nan
setup	0	2007-08-29 00:00:00	13.1203	383.962	227.6	22.76	392.709	0	36.2836	0	0	0	0	25.2	19	31.4	25.1814	25.1441	25.1441	-99.99	25.1254	24.6968	24.1115	23.496	23.1468	22.4629	21.6015	21.0431	-nan
setup	0	2007-08-30 00:00:00	13.0732	381.262	246.21	24.621	333.536	0	18.0515	0	0	0	0	18.6	12.9	24.3	18.6205	18.6614	18.6614	-99.99	18.6818	19.2661	19.931	20.4897	20.7457	21.1119	21.2878	21.0957	-nan
setup	0	2007-08-31 00:00:00	13.0259	378.538	266.74	26.674	311.767	0	16.7482	0	0	0	0	18.1	9.6	26.6	18.1097	18.129	18.129	-99.99	18.1386	18.4621	18.9135	19.3928	19.6641	20.1844	20.7815	21.022	-nan
setup	0	2007-09-01 00:00:00	12.9785	375.789	258.27	25.827	323.895	0	19.1618	0	0	0	0	19.35	10.8	27.9	19.3493	19.3479	19.3479	-99.99	19.3472	19.3988	19.5109	19.6764	19.7923	20.0699	20.5241	20.9026	-nan
setup	0	2007-09-02 00:00:00	12.9309	373.018	257.7	25.77	333.635	0	20.8738	0	0	0	0	20.25	12.7	27.8	20.246	20.2381	20.2381	-99.99	20.2342	20.1957	20.1684	20.1718	20.1904	20.2711	20.4896	20.8073	-nan
setup	0	2007-09-03 00:00:00	12.8831	370.224	231.52	23.152	367.294	0	26.7067	0	0	0	0	22.8	16.3	29.3	22.785	22.7551	22.7551	-99.99	22.7401	22.414	22.0102	21.6313	21.4369	21.106	20.8128	20.8119	-nan
setup	0	2007-09-04 00:00:00	12.8351	367.409	207.98	20.798	365.671	0	24.5396	0	0	0	0	22.15	14.1	30.2	22.1445	22.1334	22.1334	-99.99	22.1278	22.0407	21.8974	21.7216	21.6116	21.3763	21.0548	20.8775	-nan
setup	0	2007-09-05 00:00:00	12.7871	364.572	235.79	23.579	362.125	0	26.4137	0	0	0	0	23.1	15.2	31	23.0898	23.0693	23.0693	-99.99	23.0591	22.8548	22.5801	22.2908	22.1245	21.7886	21.333	20.9869	-nan
setup	0	2007-09-06 00:00:00	12.7389	361.716	155.8	15.58	401.668	0	26.8673	0	0	0	0	23.5	18.9	28.1	23.4903	23.471	23.471	-99.99	23.4613	23.2699	22.9996	22.7017	22.5245	22.153	21.6144	21.1264	-nan
setup	0	2007-09-07 00:00:00	12.6905	358.84	92.47	9.247	425.343	0	38.2173	0	0	0	0	24.1	20.4	27.8	24.0891	24.0672	24.0672	-99.99	24.0563	23.8332	23.5208	23.1782	22.9746	22.5466	21.9145	21.2909	-nan
setup	0	2007-09-08 00:00:00	12.6421	355.946	212.71	21.271	355.316	0	21.6122	0	0	0	0	20.55	14.8	26.3	20.5592	20.5777	20.5777	-99.99	20.5869	20.8855	21.2184	21.4877	21.6048	21.7494	21.7229	21.367	-nan
setup	0	2007-09-09 00:00:00	12.5935	353.035	223.13	22.313	356.502	0	22.3707	0	0	0	0	21.05	15.9	26.2	21.0493	21.048	21.048	-99.99	21.0473	21.0995	21.1856	21.286	21.3445	21.4528	21.5338	21.371	-nan
setup	0	2007-09-10 00:00:00	12.5449	350.107	52.94	5.294	391.651	0	15.4232	0	0	0	0	15.8	11.8	19.8	15.8254	15.8762	15.8762	-99.99	15.9016	16.6256	17.54	18.4285	18.9045	19.7797	20.755	21.2016	-nan
setup	0	2007-09-11 00:00:00	12.4962	347.163	172.75	17.275	338.555	0	15.7958	0	0	0	0	15.6	11.6	19.6	15.614	15.6421	15.6421	-99.99	15.6561	16.0967	16.7352	17.4482	17.8736	18.76	19.9888	20.903	-nan
setup	0	2007-09-12 00:00:00	12.4474	344.205	133.46	13.346	340.94	0	9.32263	0	0	0	0	13.7	7.3	20.1	13.7202	13.7605	13.7605	-99.99	13.7806	14.3742	15.1903	16.0624	16.5764	17.6443	19.1692	20.5103	-nan
setup	0	2007-09-13 00:00:00	12.3985	341.233	238.51	23.851	286.494	0	10.5116	0	0	0	0	14.55	5.6	23.5	14.5593	14.578	14.578	-99.99	14.5873	14.9007	15.3894	15.9815	16.3586	17.2103	18.5974	20.1042	-nan
setup	0	2007-09-14 00:00:00	12.3495	338.247	146.12	14.612	332.349	0	8.16724	0	0	0	0	13.05	8.8	17.3	13.0666	13.0999	13.0999	-99.99	13.1165	13.6125	14.3027	15.0618	15.5164	16.4902	18.0004	19.6889	-nan
setup	0	2007-09-15 00:00:00	12.3005	335.25	202.93	20.293	279.46	0	4.32436	0	0	0	0	9.85	3.2	16.5	9.87855	9.93564	9.93564	-99.99	9.96419	10.7707	11.8634	13.0244	13.6986	15.0867	17.1001	19.198	-nan
setup	0	2007-09-16 00:00:00	12.2515	332.242	233.26	23.326	258.45	0	4.74692	0	0	0	0	10.3	1	19.6	10.317	10.3511	10.3511	-99.99	10.3681	10.88	11.6483	12.5491	13.1106	14.3542	16.351	18.6766	-nan
setup	0	2007-09-17 00:00:00	12.2024	329.224	206.83	20.683	307.435	0	11.6411	0	0	0	0	15.45	7.4	23.5	15.4386	15.4158	15.4158	-99.99	15.4043	15.1727	14.9947	14.9721	15.0402	15.3855	16.4048	18.3118	-nan
setup	0	2007-09-18 00:00:00	12.1533	326.197	218.38	21.838	349.027	0	24.1356	0	0	0	0	21.55	14.5	28.6	21.5178	21.4534	21.4534	-99.99	21.4212	20.6355	19.6762	18.8001	18.368	17.6935	17.3408	18.2648	-nan
setup	0	2007-09-19 00:00:00	12.1042	323.162	216.1	21.61	346.665	0	22.6231	0	0	0	0	21.1	14.4	27.8	21.0862	21.0587	21.0587	-99.99	21.0449	20.7263	20.2555	19.7295	19.4222	18.8208	18.1741	18.4291	-nan
setup	0	2007-09-20 00:00:00	12.055	320.119	201.75	20.175	331.789	0	17.31	0	0	0	0	18.85	11.1	26.6	18.851	18.853	18.853	-99.99	18.854	18.9267	18.9665	18.9425	18.9	18.7561	18.4935	18.6139	-nan
setup	0	2007-09-21 00:00:00	12.0058	317.071	188.56	18.856	369.669	0	26.2859	0	0	0	0	22.9	15.6	30.2	22.877	22.831	22.831	-99.99	22.808	22.2679	21.589	20.928	20.5719	19.9069	19.1314	18.865	-nan
setup	0	2007-09-22 00:00:00	11.9567	314.018	228.6	22.86	292.733	0	11.2173	0	0	0	0	15.75	7.9	23.6	15.7725	15.8176	15.8176	-99.99	15.8401	16.4709	17.1934	17.8099	18.0994	18.5381	18.8459	18.9739	-nan
setup	0	2007-09-23 00:00:00	11.9075	310.961	225.81	22.581	281.876	0	10.4778	0	0	0	0	15.35	4.6	26.1	15.3607	15.382	15.382	-99.99	15.3927	15.7366	16.2213	16.7427	17.042	17.6302	18.3628	18.9208	-nan
setup	0	2007-09-24 00:00:00	11.8584	307.902	190.5	19.05	356.261	0	24.2573	0	0	0	0	22.5	13	32	22.4706	22.4118	22.4118	-99.99	22.3824	21.6831	20.8628	20.1428	19.7957	19.2511	18.852	18.9702	-nan
setup	0	2007-09-25 00:00:00	11.8092	304.84	94.35	9.435	413.219	0	47.7567	0	0	0	0	23.1	19.1	27.1	23.0825	23.0474	23.0474	-99.99	23.0298	22.6193	22.0427	21.4234	21.0683	20.3724	19.5315	19.1631	-nan
setup	0	2007-09-26 00:00:00	11.7601	301.778	125.51	12.551	350.281	0	14.9229	0	0	0	0	15.8	10.5	21.1	15.8268	15.8804	15.8804	-99.99	15.9071	16.6506	17.4767	18.1315	18.4366	18.8972	19.2036	19.2369	-nan
setup	0	2007-09-27 00:00:00	11.7111	298.717	144.36	14.436	327.371	0	11.5997	0	0	0	0	14.45	6.9	22	14.4672	14.5015	14.5015	-99.99	14.5187	15.0334	15.7386	16.4666	16.8614	17.6232	18.5435	19.1279	-nan
setup	0	2007-09-28 00:00:00	11.6621	295.657	210.17	21.017	287.875	0	9.60963	0	0	0	0	14.25	7.3	21.2	14.2614	14.2842	14.2842	-99.99	14.2956	14.6576	15.1837	15.7775	16.1352	16.8806	17.9541	18.9061	-nan
setup	0	2007-09-29 00:00:00	11.6131	292.6	178.73	17.873	300.407	0	9.51024	0	0	0	0	14.3	5.1	23.5	14.3083	14.3248	14.3248	-99.99	14.3331	14.6101	15.0225	15.5036	15.803	16.4643	17.5123	18.6467	-nan
setup	0	2007-09-30 00:00:00	11.5642	289.546	182.78	18.278	334.361	0	18.1491	0	0	0	0	19.2	11.5	26.9	19.1817	19.1452	19.1452	-99.99	19.127	18.7158	18.2631	17.909	17.7644	17.6186	17.7827	18.517	-nan
setup	0	2007-10-01 00:00:00	11.5154	286.497	61.18	6.118	391.721	0	26.7235	0	0	0	0	17.5	13.8	21.2	17.5011	17.5033	17.5033	-99.99	17.5044	17.5796	17.6482	17.6956	17.7174	17.7687	17.9315	18.4688	-nan
setup	0	2007-10-02 00:00:00	11.4667	283.454	105.68	10.568	377.368	0	19.9377	0	0	0	0	18.85	14.6	23.1	18.842	18.826	18.826	-99.99	18.818	18.6655	18.4888	18.3461	18.2786	18.1762	18.1495	18.4831	-nan
setup	0	2007-10-03 00:00:00	11.418	280.419	195.38	19.538	295.624	0	13.1052	0	0	0	0	15.35	7.6	23.1	15.3638	15.3915	15.3915	-99.99	15.4054	15.8167	16.3205	16.7916	17.0246	17.4349	17.9229	18.443	-nan
setup	0	2007-10-04 00:00:00	11.3694	277.391	185.97	18.597	304.667	0	14.0503	0	0	0	0	17	6.7	27.3	16.9978	16.9934	16.9934	-99.99	16.9912	16.9965	17.051	17.1573	17.2388	17.4436	17.8271	18.3812	-nan
setup	0	2007-10-05 00:00:00	11.321	274.373	104.96	10.496	396.236	0	25.1204	0	0	0	0	22.4	15.7	29.1	22.3722	22.3165	22.3165	-99.99	22.2886	21.6228	20.8117	20.0614	19.6798	19.0311	18.4483	18.4625	-nan
setup	0	2007-10-06 00:00:00	11.2726	271.365	149.71	14.971	391.108	0	29.5421	0	0	0	0	24.3	18.5	30.1	24.2753	24.2259	24.2259	-99.99	24.2011	23.6036	22.7901	21.9354	21.4502	20.5008	19.3317	18.7201	-nan
setup	0	2007-10-07 00:00:00	11.2244	268.368	146.15	14.615	389.275	0	29.1904	0	0	0	0	24.4	17.4	31.4	24.3825	24.3475	24.3475	-99.99	24.33	23.9206	23.3224	22.6417	22.2287	21.3499	20.0791	19.0764	-nan
setup	0	2007-10-08 00:00:00	11.1763	265.384	150.48	15.048	384.637	0	31.5942	0	0	0	0	24.05	17.4	30.7	24.0373	24.0119	24.0119	-99.99	23.9992	23.7192	23.2937	22.7868	22.4667	21.7491	20.5988	19.4421	-nan
setup	0	2007-10-09 00:00:00	11.1283	262.414	178.98	17.898	308.722	0	11.8459	0	0	0	0	16.3	9.9	22.7	16.3279	16.3836	16.3836	-99.99	16.4114	17.1859	18.0864	18.8644	19.2307	19.7715	20.0271	19.5712	-nan
setup	0	2007-10-10 00:00:00	11.0805	259.459	57.01	5.701	343.729	0	3.19149	0	0	0	0	8.55	6.6	10.5	8.60029	8.70086	8.70086	-99.99	8.75115	10.127	11.9059	13.6742	14.6343	16.4159	18.4025	19.2849	-nan
setup	0	2007-10-11 00:00:00	11.0328	256.519	46.32	4.632	352.828	0	3.31793	0	0	0	0	9.1	6.8	11.4	9.12543	9.1763	9.1763	-99.99	9.20173	9.94489	11.0498	12.3145	13.0814	14.7018	16.9931	18.7427	-nan
setup	0	2007-10-12 00:00:00	10.9853	253.596	86.32	8.632	313.774	0	1.71964	0	0	0	0	6.8	3.2	10.4	6.83206	6.89619	6.89619	-99.99	6.92826	7.82947	9.0954	10.4897	11.3218	13.0802	15.6695	18.0615	-nan
setup	0	2007-10-13 00:00:00	10.938	250.692	90.13	9.013	319.255	0	3.00154	0	0	0	0	8.75	3.3	14.2	8.76351	8.79054	8.79054	-99.99	8.80406	9.22467	9.9101	10.7718	11.3346	12.64	14.8499	17.3995	-nan
setup	0	2007-10-14 00:00:00	10.8909	247.806	33.56	3.356	356.584	0	3.21431	0	0	0	0	8.2	3	13.4	8.21742	8.25225	8.25225	-99.99	8.26967	8.77958	9.52632	10.393	10.9353	12.1575	14.2132	16.8	-nan
setup	0	2007-10-15 00:00:00	10.8439	244.941	146.34	14.634	314.148	0	10.889	0	0	0	0	15.6	7.7	23.5	15.577	15.531	15.531	-99.99	15.508	14.9701	14.412	14.029	13.9088	13.9198	14.605	16.4654	-nan
setup	0	2007-10-16 00:00:00	10.7972	242.096	14.49	1.449	399.567	0	20.0311	0	0	0	0	15.1	14	16.2	15.0956	15.0868	15.0868	-99.99	15.0824	15.0055	14.8933	14.7882	14.7449	14.7345	15.0456	16.3388	-nan
setup	0	2007-10-17 00:00:00	10.7507	239.274	135.89	13.589	333.456	0	16.219	0	0	0	0	16.9	11.4	22.4	16.8875	16.8626	16.8626	-99.99	16.8501	16.5699	16.2326	15.9466	15.8097	15.5976	15.5542	16.3613	-nan
setup	0	2007-10-18 00:00:00	10.7044	236.475	100.65	10.065	379.937	0	41.6589	0	0	0	0	20.4	15.7	25.1	20.3749	20.3246	20.3246	-99.99	20.2995	19.6887	18.8979	18.1236	17.7345	17.053	16.3676	16.5459	-nan
setup	0	2007-10-19 00:00:00	10.6584	233.701	34.03	3.403	384.99	0	11.934	0	0	0	0	14.4	11.6	17.2	14.4197	14.459	14.459	-99.99	14.4786	15.0244	15.5942	15.9998	16.16	16.3496	16.4187	16.685	-nan
setup	0	2007-10-20 00:00:00	10.6126	230.952	162.4	16.24	306.101	0	12.9609	0	0	0	0	16.05	10.5	21.6	16.0475	16.0424	16.0424	-99.99	16.0399	16.0325	16.0607	16.1201	16.1636	16.2628	16.4175	16.7613	-nan
setup	0	2007-10-21 00:00:00	10.5671	228.229	151.6	15.16	339.972	0	18.9746	0	0	0	0	19.75	14.1	25.4	19.7293	19.688	19.688	-99.99	19.6674	19.1831	18.5842	18.0163	17.7198	17.2408	16.8349	16.8868	-nan
setup	0	2007-10-22 00:00:00	10.5218	225.533	100.16	10.016	338.64	0	10.7436	0	0	0	0	14.85	8.7	21	14.8639	14.8918	14.8918	-99.99	14.9058	15.3067	15.7538	16.1247	16.2965	16.5602	16.7495	16.9569	-nan
setup	0	2007-10-23 00:00:00	10.4769	222.865	55.78	5.578	338.702	0	3.46472	0	0	0	0	8.55	6.4	10.7	8.58737	8.66212	8.66212	-99.99	8.69949	9.72481	11.0388	12.3327	13.0327	14.3403	15.8305	16.8043	-nan
setup	0	2007-10-24 00:00:00	10.4322	220.226	109.48	10.948	291.886	0	2.398	0	0	0	0	8.05	3.4	12.7	8.07367	8.12102	8.12102	-99.99	8.14469	8.82786	9.81102	10.9005	11.5533	12.9232	14.8521	16.4669	-nan
setup	0	2007-10-25 00:00:00	10.3879	217.618	156.44	15.644	246.148	0	2.18106	0	0	0	0	7.75	1	14.5	7.76941	7.80824	7.80824	-99.99	7.82765	8.3932	9.22128	10.1726	10.7578	12.0358	14.0304	16.0396	-nan
setup	0	2007-10-26 00:00:00	10.3439	215.04	112.62	11.262	322.497	0	8.70426	0	0	0	0	14.45	8.1	20.8	14.4315	14.3946	14.3946	-99.99	14.3762	13.9564	13.5495	13.3123	13.2683	13.4097	14.1801	15.7525	-nan
setup	0	2007-10-27 00:00:00	10.3002	212.494	20.17	2.017	358.429	0	2.59084	0	0	0	0	7	1.1	12.9	7.03363	7.10089	7.10089	-99.99	7.13452	8.04362	9.17001	10.2612	10.8542	12.0034	13.5975	15.4453	-nan
setup	0	2007-10-28 00:00:00	10.2569	209.981	142.07	14.207	246.843	0	1.62124	0	0	0	0	6.55	-0.4	13.5	6.57169	6.61508	6.61508	-99.99	6.63678	7.25908	8.13271	9.09416	9.6832	10.9451	12.8624	15.0637	-nan
setup	0	2007-10-29 00:00:00	10.2139	207.502	136.62	13.662	258.523	0	2.33032	0	0	0	0	8	1.1	14.9	8.00918	8.02755	8.02755	-99.99	8.03673	8.32965	8.81069	9.42139	9.81818	10.7582	12.4269	14.6819	-nan
setup	0	2007-10-30 00:00:00	10.1714	205.057	139.42	13.942	269.605	0	4.05998	0	0	0	0	10.35	4	16.7	10.3484	10.3452	10.3452	-99.99	10.3436	10.3499	10.4398	10.6398	10.8094	11.3015	12.4154	14.3945	-nan
setup	0	2007-10-31 00:00:00	10.1292	202.647	78.17	7.817	329.522	0	5.46585	0	0	0	0	11.35	6.6	16.1	11.3483	11.3449	11.3449	-99.99	11.3432	11.3402	11.3756	11.4714	11.5603	11.8444	12.5856	14.221	-nan
setup	0	2007-11-01 00:00:00	10.0875	200.273	132.33	13.233	241.412	0	0.79846	0	0	0	0	4.8	-1.5	11.1	4.83512	4.90535	4.90535	-99.99	4.94047	5.88986	7.09484	8.28511	8.93834	10.2048	11.9244	13.9512	-nan
setup	0	2007-11-02 00:00:00	10.0461	197.936	137.05	13.705	233.804	0	0.904094	0	0	0	0	5.3	-3.1	13.7	5.31797	5.35391	5.35391	-99.99	5.37188	5.89362	6.67451	7.57947	8.13665	9.34956	11.2489	13.5839	-nan
setup	0	2007-11-03 00:00:00	10.0053	195.636	134.38	13.438	242.976	0	1.18682	0	0	0	0	6	-0.4	12.4	6.01187	6.03561	6.03561	-99.99	6.04748	6.40366	6.95744	7.63241	8.06708	9.06966	10.8025	13.2036	-nan
setup	0	2007-11-04 00:00:00	9.96484	193.375	67.07	6.707	304.029	0	1.03272	0	0	0	0	5.65	-2.1	13.4	5.6637	5.69111	5.69111	-99.99	5.70481	6.10341	6.68872	7.36989	7.79724	8.76551	10.4328	12.8411	-nan
setup	0	2007-11-05 00:00:00	9.9249	191.153	40.53	4.053	336.844	0	1.81028	0	0	0	0	6.95	3	10.9	6.95548	6.96643	6.96643	-99.99	6.97191	7.15721	7.47676	7.90201	8.19264	8.90804	10.2829	12.5393	-nan
setup	0	2007-11-06 00:00:00	9.88545	188.97	46.31	4.631	314.014	0	0.352023	0	0	0	0	3.35	1.5	5.2	3.37619	3.42857	3.42857	-99.99	3.45476	4.17011	5.12257	6.12179	6.70078	7.90418	9.74554	12.1992	-nan
setup	0	2007-11-07 00:00:00	9.8465	186.828	46.32	4.632	308.783	0	0.144723	0	0	0	0	2.35	0.5	4.2	2.37289	2.41867	2.41867	-99.99	2.44156	3.08172	3.99666	5.02081	5.64005	6.97501	9.07788	11.7913	-nan
setup	0	2007-11-08 00:00:00	9.80808	184.727	56.67	5.667	306.234	0	0.499457	0	0	0	0	4.1	0.6	7.6	4.10917	4.12751	4.12751	-99.99	4.13669	4.41971	4.89681	5.51592	5.93005	6.92046	8.72042	11.4014	-nan
setup	0	2007-11-09 00:00:00	9.7702	182.667	91.78	9.178	269.008	0	0.470602	0	0	0	0	4	-0.9	8.9	4.01184	4.03551	4.03551	-99.99	4.04734	4.39117	4.90538	5.51794	5.91012	6.82245	8.47068	11.0565	-nan
setup	0	2007-11-10 00:00:00	9.73287	180.65	59.29	5.929	302.622	0	0.536557	0	0	0	0	4.25	-0.2	8.7	4.26008	4.28024	4.28024	-99.99	4.29033	4.58828	5.04266	5.59134	5.94517	6.77357	8.28885	10.7581	-nan
setup	0	2007-11-11 00:00:00	9.69612	178.676	12.24	1.224	353.887	0	0.978927	0	0	0	0	5.35	2.9	7.8	5.35451	5.36354	5.36354	-99.99	5.36805	5.52016	5.78533	6.1435	6.39165	7.01471	8.26413	10.5248	-nan
setup	0	2007-11-12 00:00:00	9.65996	176.745	18.29	1.829	375.395	0	4.52467	0	0	0	0	11.1	7.8	14.4	11.0772	11.0316	11.0316	-99.99	11.0087	10.4498	9.81146	9.28265	9.05099	8.77596	8.95529	10.494	-nan
setup	0	2007-11-13 00:00:00	9.62441	174.858	115.59	11.559	247.943	0	1.53105	0	0	0	0	6.85	-1.8	15.5	6.86291	6.88873	6.88873	-99.99	6.90164	7.25429	7.65527	8.01	8.19186	8.53941	9.11925	10.5049	-nan
setup	0	2007-11-14 00:00:00	9.58949	173.015	99.04	9.904	290.596	0	3.507	0	0	0	0	9.95	5.8	14.1	9.94044	9.92131	9.92131	-99.99	9.91174	9.69902	9.47805	9.31936	9.2628	9.23716	9.47122	10.5665	-nan
setup	0	2007-11-15 00:00:00	9.55521	171.217	37.88	3.788	317.343	0	0.305619	0	0	0	0	3.2	0.7	5.7	3.23154	3.29463	3.29463	-99.99	3.32618	4.16889	5.20884	6.20272	6.73193	7.71912	8.97628	10.4856	-nan
setup	0	2007-11-16 00:00:00	9.5216	169.465	39.57	3.957	309.027	0	0.0816187	0	0	0	0	1.85	0.4	3.3	1.87414	1.92243	1.92243	-99.99	1.94657	2.61673	3.55635	4.57948	5.18075	6.42308	8.21311	10.2283	-nan
setup	0	2007-11-17 00:00:00	9.48866	167.759	32.94	3.294	315.224	0	0.0840608	0	0	0	0	1.8	-0.1	3.7	1.81789	1.85366	1.85366	-99.99	1.87155	2.37701	3.12305	3.98555	4.51862	5.69024	7.55932	9.87377	-nan
setup	0	2007-11-18 00:00:00	9.45642	166.1	63.67	6.367	282.776	0	0.101937	0	0	0	0	2.05	-1	5.1	2.06405	2.09216	2.09216	-99.99	2.10621	2.50761	3.11246	3.8315	4.28722	5.32346	7.08721	9.50097	-nan
setup	0	2007-11-19 00:00:00	9.42489	164.487	17.91	1.791	357.47	0	1.70558	0	0	0	0	7.25	0.1	14.4	7.23638	7.20915	7.20915	-99.99	7.19553	6.87686	6.57448	6.41285	6.39779	6.57009	7.36389	9.28427	-nan
setup	0	2007-11-20 00:00:00	9.3941	162.921	15.13	1.513	377.271	0	4.39403	0	0	0	0	11.1	7.5	14.7	11.0779	11.0337	11.0337	-99.99	11.0116	10.4592	9.77693	9.14907	8.83917	8.36425	8.19357	9.3123	-nan
setup	0	2007-11-21 00:00:00	9.36406	161.403	9.03	0.903	367.812	0	3.6571	0	0	0	0	7.35	0.4	14.3	7.35866	7.37599	7.37599	-99.99	7.38466	7.62383	7.86972	8.05423	8.13328	8.25658	8.47407	9.39683	-nan
setup	0	2007-11-22 00:00:00	9.33478	159.933	46.35	4.635	279.526	0	0	0	0	0	0	-2.3	-5.3	0.7	-2.24085	-2.12256	-2.12256	-99.99	-2.06342	0	1.36367	3.02174	3.87561	5.48097	7.41769	9.20991	-nan
setup	0	2007-11-23 00:00:00	9.30629	158.511	79.52	7.952	234.583	0	0	0	0	0	0	-3.35	-7.6	0.9	-3.32479	-3.27437	-3.27437	-99.99	-3.24916	-0.0388702	5.55112e-17	1.06093	1.90103	3.63602	6.18439	8.76776	-nan
setup	0	2007-11-24 00:00:00	9.2786	157.138	73.96	7.396	250.414	0	0	0	0	0	0	-1.4	-4.4	1.6	-1.3881	-1.3643	-1.3643	-99.99	-1.3524	-0.167408	0.197573	1.14872	1.76186	3.11076	5.39681	8.25299	-nan
setup	0	2007-11-25 00:00:00	9.25173	155.814	76.96	7.696	256.981	0	0.052486	0	0	0	0	0.9	-2.3	4.1	0.903252	0.909755	0.909755	-99.99	0.913007	1.19248	1.56387	2.08355	2.44838	3.36461	5.10595	7.81273	-nan
setup	0	2007-11-26 00:00:00	9.2257	154.539	9.51	0.951	334.061	0	0.0308025	0	0	0	0	0.75	-0.8	2.3	0.751145	0.753434	0.753434	-99.99	0.754578	1.07103	1.55098	2.12191	2.4883	3.34717	4.92297	7.45781	-nan
setup	0	2007-11-27 00:00:00	9.20052	153.313	77.96	7.796	234.517	0	0	0	0	0	0	-2.75	-8.5	3	-2.72111	-2.66333	-2.66333	-99.99	-2.63444	-4.44089e-16	0	0.285502	0.929452	2.27495	4.34473	7.0755	-nan
setup	0	2007-11-28 00:00:00	9.1762	152.138	25.47	2.547	305.261	0	0	0	0	0	0	-1.65	-9.7	6.4	-1.63278	-1.59835	-1.59835	-99.99	-1.58113	-0.132373	-0.0566133	0.315092	0.807822	1.93947	3.89567	6.68789	-nan
setup	0	2007-11-29 00:00:00	9.15278	151.012	53.06	5.306	279.603	0	0.0033582	0	0	0	0	0.45	-4.7	5.6	0.45551	0.466531	0.466531	-99.99	0.472042	0.6306	0.907241	1.29617	1.57767	2.30905	3.80271	6.37403	-nan
setup	0	2007-11-30 00:00:00	9.13025	149.937	74.13	7.413	237.872	0	0	0	0	0	0	-2.75	-7.8	2.3	-2.7253	-2.67589	-2.67589	-99.99	-2.65119	-2.22045e-16	0	2.77556e-17	0.372784	1.53068	3.37883	6.04558	-nan
setup	0	2007-12-01 00:00:00	9.10864	148.913	38.08	3.808	268.437	0	0	0	0	0	0	-6.25	-10.9	-1.6	-6.21176	-6.13529	-6.13529	-99.99	-6.09705	-0.142185	-0.0774416	-0.0119305	-2.22045e-16	0.0427586	2.51928	5.59912	-nan
setup	0	2007-12-02 00:00:00	9.08796	147.939	8.07	0.807	345.691	0	0.624815	0	0	0	0	2.75	-1.7	7.2	2.72158	2.66473	2.66473	-99.99	2.6363	1.93565	1.78457	1.70379	1.70635	1.8979	2.88549	5.32958	-nan
setup	0	2007-12-03 00:00:00	9.06822	147.016	23.04	2.304	309.137	0	0	0	0	0	0	-1.1	-2.8	0.6	-1.09686	-1.09057	-1.09057	-99.99	-1.08743	0	0.00981252	0.58196	0.914739	1.63032	2.87351	5.13723	-nan
