source	id	datetime	species	day_emergence	gdd[oC]	dvs_flush[-]	dvs_mort[-]	dN_don_upt[kgNm-2]	dN_nh4_upt[kgNm-2]	dN_no3_upt[kgNm-2]	dN_nh3_upt[kgNm-2]	dN_nox_upt[kgNm-2]	dN_n2_fix[kgNm-2]	dC_fol_grow[kgCm-2]	dC_fru_grow[kgCm-2]	dC_frt_grow[kgCm-2]	dC_lst_grow[kgCm-2]	dC_fac_grow[kgCm-2]	dC_fol_resp[kgCm-2]	dC_fru_resp[kgCm-2]	dC_frt_resp[kgCm-2]	dC_lst_resp[kgCm-2]	dC_maintenance_resp[kgCm-2]	dC_transport_resp[kgCm-2]	dC_growth_resp[kgCm-2]	dC_co2_upt[kgCm-2]	f_fac	DW_fol[kgDWm-2]	DW_dfol[kgDWm-2]	DW_fru[kgDWm-2]	DW_stemfru[kgDWm-2]	DW_frt[kgDWm-2]	DW_lst[kgDWm-2]	DW_dst[kgDWm-2]	DW_below[kgDWm-2]	DW_above[kgDWm-2]	lai	specific_leaf_area[m2kg-1]	N_ret[kgNm-2]	NC_fol[gNgDW-1]	NC_fru[gNgDW-1]	NC_frt[gNgDW-1]	NC_lst[gNgDW-1]	NC_dst[gNgDW-1]	N_total[kgNm-2]	dDW_fol_sen[kgDWm-2]	dDW_fru_sen[kgDWm-2]	dDW_frt_sen[kgDWm-2]	dDW_lst_sen_below[kgDWm-2]	dDW_lst_sen_above[kgDWm-2]	dC_exsudates[kgCm-2]	dN_lit_fol[kgNm-2]	dN_lit_fru[kgNm-2]	dN_lit_frt[kgNm-2]	dN_lit_ldst_below[kgNm-2]	dN_lit_ldst_above[kgNm-2]	drought_rel[-]	conduct_rel[-]	vc_act_25[umol:m-2:s-1]	iso_act[nmol:m-2:s-1]	mono_act[nmol:m-2:s-1]	d_iso_emis[umol:m-2]	d_mono_emis[umol:m-2]	d_mono_storage_emis[umol:m-2]	d_ovoc_emis[umol:m-2]	dN_nh4_throughf[kgN:L-1]	dN_no3_throughf[kgN:L-1]
setup	0	1992-09-12 00:00:00	SOYB	139	1282.55	0.705085	0	9.77189e-07	3.11193e-07	2.55581e-06	0	0	6.57504e-05	0.000922716	0.000220653	-1.87038e-05	-6.26751e-05	0	0.0260271	0.000702165	0.00251316	0.00392564	0.033168	0	0.000299819	0.0357864	0	0.37834	0	0.102069	0.159134	0.0365323	0.0570646	0	0.0365323	0.537474	3.54737	8.71864	0	0.0172787	0.0625007	0.021993	0.022244	0	0.0149894	0	0	0	0	0	0.00125658	0	0	0	0	0	0.972493	0	0	0	0	0	0	0	0	0	0
setup	0	1992-09-13 00:00:00	SOYB	139	1292.15	0.710363	0	7.57158e-07	2.50149e-07	2.58532e-06	0	0	8.67951e-05	0.001281	0.000276312	1.57661e-05	3.70503e-05	0	0.0308619	0.000831354	0.00296059	0.00462677	0.0392806	0	0.000389477	0.0427605	0	0.381186	0	0.102683	0.15983	0.0365673	0.0571469	0	0.0365673	0.541017	3.53795	8.63419	0	0.0171197	0.0631093	0.0219937	0.0222142	0	0.0150798	0	0	0	0	0	0.0014803	0	0	0	0	0	0.952816	0	0	0	0	0	0	0	0	0	0
setup	0	1992-09-14 00:00:00	SOYB	139	1306.25	0.718114	0	5.75755e-07	1.44872e-07	2.53789e-06	0	0	0.000125698	0.00191783	0.000374662	7.20577e-05	0.000183995	0	0.04263	0.00114487	0.004062	0.00636558	0.0542024	0	0.00055636	0.0593383	0	0.385448	0	0.103516	0.161072	0.0367274	0.0575558	0	0.0367274	0.54652	3.52513	8.51017	0	0.0169534	0.0636535	0.0219943	0.0221897	0	0.0152088	0	0	0	0	0	0.002031	0	0	0	0	0	0.928041	0	0	0	0	0	0	0	0	0	0
setup	0	1992-09-15 00:00:00	SOYB	139	1323	0.727323	0	4.81449e-07	1.64138e-07	2.37861e-06	0	0	0.000144821	-0.000440982	0.00694387	-4.29987e-05	-0.000658482	0	0.0510955	0.00158079	0.00486834	0.00745464	0.0649993	0	0.000645674	0.0738805	0	0.384468	0	0.118947	0.175039	0.0366319	0.0560925	0	0.0366319	0.559507	3.44979	8.36284	0	0.0167761	0.0574609	0.0219949	0.0225739	0	0.0153566	0	0	0	0	0	0.00243417	0	0	0	0	0	0.886759	0	0	0	0	0	0	0	0	0	0
setup	0	1992-09-16 00:00:00	SOYB	139	1338.95	0.736091	0	4.09668e-07	9.31598e-08	2.32608e-06	0	0	0.000133121	0.00185548	0.000118323	0.000123713	-6.22991e-05	0	0.0488577	0.00149883	0.0046403	0.00703511	0.0620319	0	0.000592979	0.0669803	0	0.388591	0	0.11921	0.175164	0.0369068	0.055954	0	0.0369068	0.563755	3.42525	8.22254	0	0.0165902	0.0585493	0.0219954	0.0224167	0	0.0154926	0	0	0	0	0	0.00232015	0	0	0	0	0	0.953852	0	0	0	0	0	0	0	0	0	0
setup	0	1992-09-17 00:00:00	SOYB	139	1355.15	0.744997	0	3.66378e-07	6.30494e-08	2.33974e-06	0	0	0.000130341	0.0018968	0.00030365	0.00012246	5.48184e-05	0	0.0502509	0.00153366	0.00475622	0.00717367	0.0637145	0	0.000580712	0.0690511	0	0.392807	0	0.119884	0.17596	0.0371789	0.0560758	0	0.0371789	0.568767	3.40044	8.08004	0	0.0163962	0.0593618	0.0219959	0.0223053	0	0.0156257	0	0	0	0	0	0.00237811	0	0	0	0	0	0.902748	0	0	0	0	0	0	0	0	0	0
setup	0	1992-09-18 00:00:00	SOYB	139	1364.15	0.749945	0	3.93094e-07	4.92421e-08	2.41832e-06	0	0	6.95597e-05	-0.000348339	0.00351002	-2.106e-05	-0.000497278	0	0.0304471	0.000991659	0.00288386	0.00426929	0.0385919	0	0.000317534	0.0429947	0	0.392032	0	0.127685	0.182655	0.0371321	0.0549708	0	0.0371321	0.574688	3.35651	8.00088	0	0.0162067	0.0571258	0.0219963	0.0224423	0	0.0156981	0	0	0	0	0	0.00144193	0	0	0	0	0	0.850967	0	0	0	0	0	0	0	0	0	0
setup	0	1992-09-19 00:00:00	SOYB	139	1368.9	0.752556	0	3.61723e-07	5.47457e-08	2.54419e-06	0	0	3.48356e-05	0.000352077	1.60062e-05	2.3613e-05	-0.000257532	0	0.0227234	0.000738832	0.00215104	0.00314683	0.0287601	0	0.000165404	0.0301352	0	0.392815	0	0.12772	0.182119	0.0371846	0.0543985	0	0.0371846	0.574933	3.34293	7.9591	0	0.0160284	0.0579926	0.0219966	0.0223338	0	0.0157359	0	0	0	0	0	0.00107552	0	0	0	0	0	0.985521	0	0	0	0	0	0	0	0	0	0
setup	0	1992-09-20 00:00:00	SOYB	139	1374.15	0.755443	0	3.43468e-07	1.15685e-07	2.59973e-06	0	0	3.81967e-05	0.000473391	0.000115858	2.78167e-05	-0.000159829	0	0.0235878	0.000766428	0.0022306	0.00323653	0.0298213	0	0.000180369	0.0315742	0	0.393867	0	0.127978	0.182021	0.0372464	0.0540433	0	0.0372464	0.575888	3.33046	7.91292	0	0.0158592	0.0586708	0.021997	0.0222573	0	0.0157771	0	0	0	0	0	0.0011153	0	0	0	0	0	0.970381	0	0	0	0	0	0	0	0	0	0
setup	0	1992-09-21 00:00:00	SOYB	139	1385.75	0.76182	0	3.38414e-07	1.36863e-07	2.63948e-06	0	0	8.55103e-05	-7.09423e-05	0.00109284	-1.51127e-05	-9.73414e-05	0	0.0366157	0.0012128	0.00346086	0.00500601	0.0462954	0	0.000386574	0.0493218	0	0.393709	0	0.130406	0.184233	0.0372128	0.053827	0	0.0372128	0.577942	3.28544	7.81089	0	0.0156878	0.0589066	0.0219973	0.0220884	0	0.0158658	0	0	0	0	0	0.00173043	0	0	0	0	0	0.972528	0	0	0	0	0	0	0	0	0	0
setup	0	1992-09-22 00:00:00	SOYB	139	1388.9	0.763551	0	4.12424e-07	9.26008e-08	2.66912e-06	0	0	2.07059e-05	0.000322998	0.000330505	1.66102e-05	-2.9977e-05	0	0.0204215	0.000678982	0.00192861	0.00278345	0.0258126	0	0.000104246	0.0275212	0	0.394427	0	0.131141	0.184901	0.0372497	0.0537604	0	0.0372497	0.579328	3.27911	7.78318	0	0.0155284	0.0591555	0.0219976	0.022093	0	0.0158896	0	0	0	0	0	0.000964305	0	0	0	0	0	0.989653	0	0	0	0	0	0	0	0	0	0
setup	0	1992-09-23 00:00:00	SOYB	139	1390.2	0.764266	0	3.57334e-07	1.73814e-07	2.68953e-06	0	0	6.60286e-06	8.77087e-05	0.000255902	1.02735e-06	-7.59033e-05	0	0.0179726	0.000599856	0.0016966	0.00244078	0.0227099	0	4.28989e-05	0.0238698	0	0.394622	0	0.131709	0.185301	0.037252	0.0535917	0	0.037252	0.579923	3.27515	7.77174	0	0.0153828	0.0594145	0.0219978	0.0220963	0	0.0158995	0	0	0	0	0	0.000848302	0	0	0	0	0	0.965244	0	0	0	0	0	0	0	0	0	0
setup	0	1992-09-24 00:00:00	SOYB	139	1395.2	0.767015	0	3.08587e-07	2.11519e-07	2.67486e-06	0	0	3.41192e-05	-3.55075e-05	0.000629646	-6.70818e-06	-4.8221e-05	0	0.0232224	0.000783461	0.00219173	0.00314804	0.0293456	0	0.000162883	0.0311436	0	0.394543	0	0.133108	0.186593	0.0372371	0.0534846	0	0.0372371	0.581136	3.25559	7.72776	0	0.0152434	0.0595336	0.021998	0.0220441	0	0.0159368	0	0	0	0	0	0.00109587	0	0	0	0	0	0.95834	0	0	0	0	0	0	0	0	0	0
setup	0	1992-09-25 00:00:00	SOYB	139	1401.9	0.770698	0	3.59513e-07	1.969e-07	2.69937e-06	0	0	4.59048e-05	-0.000247031	0.003794	0	-0.000334878	0	0.0260902	0.00093727	0.00246583	0.00349245	0.0329857	0	0.000216404	0.0376471	0	0.393994	0	0.14154	0.19428	0.0372371	0.0527404	0	0.0372371	0.588274	3.2237	7.66883	0	0.015107	0.0567902	0.0219982	0.0223104	0	0.0159859	0	0	0	0	0	0.00123291	0	0	0	0	0	0.946273	0	0	0	0	0	0	0	0	0	0
setup	0	1992-09-26 00:00:00	SOYB	139	1408.85	0.774519	0	3.7442e-07	1.80638e-07	2.72471e-06	0	0	4.68123e-05	0.00067997	4.93393e-05	6.14816e-05	-8.76209e-05	0	0.026648	0.000954392	0.00251814	0.00354038	0.0336609	0	0.000220365	0.0358435	0	0.395505	0	0.141649	0.194195	0.0373737	0.0525457	0	0.0373737	0.5897	3.20876	7.6077	0	0.0149728	0.0573567	0.0219984	0.0222195	0	0.016036	0	0	0	0	0	0.00125907	0	0	0	0	0	0.930165	0	0	0	0	0	0	0	0	0	0
setup	0	1992-09-27 00:00:00	SOYB	139	1414.9	0.777845	0	3.81298e-07	1.75242e-07	2.7646e-06	0	0	3.96012e-05	0.000607668	0.00014024	5.26812e-05	-4.53034e-05	0	0.0251219	0.000898646	0.00237326	0.00331989	0.0317137	0	0.000188824	0.0338444	0	0.396855	0	0.141961	0.194406	0.0374908	0.052445	0	0.0374908	0.591261	3.19613	7.55448	0	0.0148419	0.0577757	0.0219986	0.0221607	0	0.016079	0	0	0	0	0	0.00118663	0	0	0	0	0	0.990166	0	0	0	0	0	0	0	0	0	0
setup	0	1992-09-28 00:00:00	SOYB	139	1416.85	0.778917	0	4.16818e-07	2.05298e-07	2.76587e-06	0	0	1.03756e-05	0.000132474	0.000110276	1.68928e-05	-9.89781e-05	0	0.0189214	0.000677509	0.00178796	0.00248815	0.023875	0	6.05314e-05	0.0249901	0	0.39715	0	0.142206	0.194431	0.0375283	0.052225	0	0.0375283	0.591581	3.19027	7.53733	0	0.014721	0.0581193	0.0219987	0.0221309	0	0.0160927	0	0	0	0	0	0.000893979	0	0	0	0	0	0.983766	0	0	0	0	0	0	0	0	0	0
setup	0	1992-09-29 00:00:00	SOYB	139	1417.05	0.779027	0	1.459e-07	1.01605e-07	1.1634e-06	0	0	7.36283e-19	-6.66143e-05	8.53029e-05	1.73167e-06	-0.000115785	0	0.0167537	0.000600916	0.00158388	0.00219306	0.0211315	0	6.20243e-06	0.0218343	0	0.397002	0	0.142395	0.194363	0.0375322	0.0519677	0	0.0375322	0.591365	3.18744	7.53557	0	0.0146118	0.0584175	0.0219988	0.0221129	0	0.0160941	0	0	0	0	0	0.000791939	0	0	0	0	0	0.97546	0	0	0	0	0	0	0	0	0	0
setup	0	1992-09-30 00:00:00	SOYB	139	1419.65	0.780456	0	3.23551e-07	2.67238e-07	2.82155e-06	0	0	1.48035e-05	0.000244456	0.000138526	2.23569e-05	-4.44887e-05	0	0.019813	0.000711211	0.00187302	0.00258507	0.0249823	0	8.00894e-05	0.0263598	0	0.397545	0	0.142703	0.194572	0.0375819	0.0518689	0	0.0375819	0.592117	3.18147	7.5127	0	0.0145093	0.0586641	0.0219989	0.0220929	0	0.0161123	0	0	0	0	0	0.000936512	0	0	0	0	0	0.972977	0	0	0	0	0	0	0	0	0	0
setup	0	1992-10-01 00:00:00	SOYB	139	1426.2	0.784057	0	3.28944e-07	2.60878e-07	2.73391e-06	0	0	4.17677e-05	-1.11846e-05	0.000659661	0	-1.45928e-05	0	0.0260514	0.000944809	0.00246292	0.00339709	0.0328562	0	0.000198142	0.0349197	0	0.39752	0	0.144169	0.196006	0.0375819	0.0518365	0	0.0375819	0.593526	3.15677	7.45509	0	0.0144062	0.0587008	0.021998	0.0220138	0	0.0161574	0	0	0	0	0	0.00123146	0	0	0	0	0	0.96665	0	0	0	0	0	0	0	0	0	0
setup	0	1992-10-02 00:00:00	SOYB	139	1435.8	0.789335	0	3.76014e-07	2.25078e-07	2.76996e-06	0	0	6.10056e-05	-0.000152112	0.00345168	0	-0.000198353	0	0.032157	0.00122934	0.00304274	0.00416114	0.0405902	0	0.000284841	0.0454976	0	0.397182	0	0.15184	0.203235	0.0375819	0.0513957	0	0.0375819	0.600417	3.1169	7.37064	0	0.0142975	0.0564803	0.0219982	0.0221887	0	0.0162218	0	0	0	0	0	0.00152137	0	0	0	0	0	0.951451	0	0	0	0	0	0	0	0	0	0
setup	0	1992-10-03 00:00:00	SOYB	139	1447.45	0.795739	0	4.00318e-07	1.82034e-07	2.78129e-06	0	0	7.22466e-05	0.00124219	0.000268664	9.2802e-05	0.000102035	0	0.0373245	0.00142261	0.00352657	0.00481765	0.0470914	0	0.000334971	0.0508953	0	0.399943	0	0.152437	0.204059	0.0377881	0.0516224	0	0.0377881	0.604002	3.09445	7.26817	0	0.0141806	0.0567664	0.0219984	0.0221115	0	0.0162974	0	0	0	0	0	0.00176328	0	0	0	0	0	0.927816	0	0	0	0	0	0	0	0	0	0
setup	0	1992-10-04 00:00:00	SOYB	139	1453.15	0.798873	0	4.10263e-07	1.4346e-07	2.78194e-06	0	0	3.30579e-05	-0.000213427	0.00269159	0	-0.00027548	0	0.0246812	0.000978788	0.00233474	0.00315167	0.0311464	0	0.0001621	0.0346786	0	0.399468	0	0.158418	0.209428	0.0377881	0.0510102	0	0.0377881	0.608897	3.06747	7.21803	0	0.0140659	0.0552449	0.0218978	0.0222636	0	0.0163338	0	0	0	0	0	0.00116737	0	0	0	0	0	0.89754	0	0	0	0	0	0	0	0	0	0
setup	0	1992-10-05 00:00:00	SOYB	139	1456.7	0.800825	0	3.65107e-07	1.81279e-07	2.79158e-06	0	0	1.90956e-05	0.000250211	-5.18412e-05	2.76606e-05	-0.000126375	0	0.0212936	0.000842657	0.00201476	0.00270036	0.0268514	0	9.9818e-05	0.0280582	0	0.400024	0	0.158303	0.209032	0.0378496	0.0507294	0	0.0378496	0.609056	3.05719	7.18681	0	0.0139568	0.0557071	0.021908	0.022184	0	0.0163562	0	0	0	0	0	0.00100738	0	0	0	0	0	0.884928	0	0	0	0	0	0	0	0	0	0
setup	0	1992-10-06 00:00:00	SOYB	139	1460.25	0.802776	0	3.30945e-07	2.12528e-07	2.79597e-06	0	0	1.88618e-05	0.000290608	5.38844e-05	2.73613e-05	-7.19234e-05	0	0.021328	0.000843295	0.002018	0.00269186	0.0268811	0	9.87519e-05	0.0282888	0	0.40067	0	0.158423	0.208992	0.0379104	0.0505696	0	0.0379104	0.609662	3.04795	7.15558	0	0.0138528	0.0560398	0.0219172	0.0221314	0	0.0163784	0	0	0	0	0	0.001009	0	0	0	0	0	0.876654	0	0	0	0	0	0	0	0	0	0
setup	0	1992-10-07 00:00:00	SOYB	139	1464.9	0.805333	0	3.24492e-07	2.26866e-07	2.80526e-06	0	0	2.53257e-05	0.000255586	0.00228165	3.53339e-05	-0.000246509	0	0.0230504	0.000939236	0.00218239	0.00287366	0.0290457	0	0.000128373	0.0325913	0	0.401238	0	0.163493	0.213515	0.0379889	0.0500218	0	0.0379889	0.614753	3.03262	7.11468	0	0.0137515	0.0547245	0.0217781	0.0222921	0	0.0164071	0	0	0	0	0	0.0010912	0	0	0	0	0	0.868419	0	0	0	0	0	0	0	0	0	0
setup	0	1992-10-08 00:00:00	SOYB	139	1469.95	0.808109	0	3.35777e-07	2.2613e-07	2.8282e-06	0	0	2.72904e-05	0.000384104	-0.000149502	3.80371e-05	-0.000125032	0	0.0237488	0.000963679	0.00224874	0.00293804	0.0298993	0	0.00013713	0.0313084	0	0.402092	0	0.163161	0.212905	0.0380734	0.0497439	0	0.0380734	0.614996	3.01874	7.07026	0	0.0136521	0.0552441	0.0218003	0.0222089	0	0.0164378	0	0	0	0	0	0.00112437	0	0	0	0	0	0.858197	0	0	0	0	0	0	0	0	0	0
setup	0	1992-10-09 00:00:00	SOYB	139	1472.55	0.809538	0	3.42201e-07	2.25172e-07	2.84556e-06	0	0	1.22588e-05	0.0001649	-4.13189e-05	1.94097e-05	-0.000103612	0	0.0200579	0.00081271	0.00189967	0.00246769	0.025238	0	6.99889e-05	0.0262972	0	0.402458	0	0.163069	0.212582	0.0381166	0.0495137	0	0.0381166	0.615041	3.01075	7.04739	0	0.0135582	0.0556121	0.0218202	0.0221465	0	0.0164535	0	0	0	0	0	0.000949835	0	0	0	0	0	0.934277	0	0	0	0	0	0	0	0	0	0
setup	0	1992-10-10 00:00:00	SOYB	139	1478.1	0.812589	0	3.21608e-07	2.49323e-07	2.82639e-06	0	0	2.94905e-05	-4.52761e-05	0.000449998	0	-5.57023e-05	0	0.0246026	0.00100322	0.00233068	0.00302	0.0309565	0	0.000146756	0.0326176	0	0.402357	0	0.164069	0.213459	0.0381166	0.0493899	0	0.0381166	0.615816	2.98876	6.99857	0	0.0134646	0.0557514	0.0218382	0.0220551	0	0.0164864	0	0	0	0	0	0.00116534	0	0	0	0	0	0.958543	0	0	0	0	0	0	0	0	0	0
setup	0	1992-10-11 00:00:00	SOYB	139	1480.15	0.813716	0	3.55461e-07	2.32288e-07	2.84105e-06	0	0	8.64192e-06	-2.82916e-05	0.000289761	0	-3.47283e-05	0	0.0192998	0.000790197	0.00182861	0.00236574	0.0242843	0	5.38655e-05	0.0254792	0	0.402295	0	0.164713	0.214025	0.0381166	0.0493127	0	0.0381166	0.61632	2.98035	6.98054	0	0.013377	0.0558387	0.0218544	0.0220344	0	0.0164984	0	0	0	0	0	0.000914306	0	0	0	0	0	0.956803	0	0	0	0	0	0	0	0	0	0
setup	0	1992-10-12 00:00:00	SOYB	139	1483.05	0.815311	0	3.13529e-07	2.60351e-07	2.81544e-06	0	0	1.35323e-05	-0.000201784	0.002596	0	-0.000247344	0	0.0204482	0.000867507	0.00193959	0.00248134	0.0257367	0	7.5985e-05	0.0289293	0	0.401846	0	0.170482	0.219245	0.0381166	0.0487631	0	0.0381166	0.621091	2.96443	6.95503	0	0.0132934	0.0543607	0.0217086	0.0221171	0	0.0165154	0	0	0	0	0	0.000969794	0	0	0	0	0	0.957995	0	0	0	0	0	0	0	0	0	0
setup	0	1992-10-13 00:00:00	SOYB	139	1484.45	0.81608	0	3.19188e-07	2.64053e-07	2.80493e-06	0	0	4.74499e-06	1.55071e-05	-0.000229124	1.01156e-05	-0.00014086	0	0.0184305	0.000779506	0.00174908	0.00222196	0.0231811	0	3.64609e-05	0.0237477	0	0.401881	0	0.169972	0.218422	0.038139	0.04845	0	0.038139	0.620303	2.95833	6.94272	0	0.0132158	0.0547697	0.0217377	0.0221655	0	0.0165235	0	0	0	0	0	0.000874542	0	0	0	0	0	0.957433	0	0	0	0	0	0	0	0	0	0
setup	0	1992-10-14 00:00:00	SOYB	139	1491.35	0.819874	0	2.97898e-07	2.82182e-07	2.78579e-06	0	0	3.58484e-05	0.000649331	9.77551e-05	4.87072e-05	1.67564e-05	0	0.0270808	0.00114272	0.00256808	0.00325563	0.0340472	0	0.000175862	0.0363197	0	0.403324	0	0.17019	0.218677	0.0382473	0.0484873	0	0.0382473	0.622001	2.94253	6.88202	0	0.0131346	0.0550061	0.021764	0.022095	0	0.0165627	0	0	0	0	0	0.00128404	0	0	0	0	0	0.957074	0	0	0	0	0	0	0	0	0	0
setup	0	1992-10-15 00:00:00	SOYB	139	1497.4	0.8232	0	3.62447e-07	2.41488e-07	2.83e-06	0	0	3.02814e-05	-0.000205072	0.00275872	0	-0.000246536	0	0.0255025	0.00111615	0.00242114	0.00303468	0.0320745	0	0.000152066	0.0357442	0	0.402868	0	0.17632	0.22426	0.0382473	0.0479394	0	0.0382473	0.627127	2.91479	6.82881	0	0.0130516	0.0536113	0.0215737	0.0221215	0	0.0165964	0	0	0	0	0	0.00121057	0	0	0	0	0	0.992406	0	0	0	0	0	0	0	0	0	0
setup	0	1992-10-16 00:00:00	SOYB	139	1500.5	0.824904	0	4.50582e-07	3.99239e-07	2.70286e-06	0	0	1.35478e-05	0.000189248	-0.000196213	2.14017e-05	-0.000106632	0	0.0208081	0.000907492	0.00197586	0.00246126	0.0261527	0	7.70249e-05	0.0271255	0	0.403288	0	0.175884	0.223587	0.0382948	0.0477025	0	0.0382948	0.626875	2.90521	6.80154	0	0.0129717	0.0539979	0.0216163	0.0221587	0	0.0166135	0	0	0	0	0	0.000987931	0	0	0	0	0	0.988406	0	0	0	0	0	0	0	0	0	0
setup	0	1992-10-17 00:00:00	SOYB	139	1500.5	0.824904	0	0	0	0	0	0	2.1684e-18	-9.60187e-05	-0.000105079	0	-0.000113575	0	0.0132077	0.000575561	0.00125482	0.00155481	0.0165929	0	0	0.0169056	0	0.403075	0	0.175651	0.223101	0.0382948	0.0474501	0	0.0382948	0.626176	2.9029	6.80154	0	0.0128998	0.0542851	0.0216547	0.022117	0	0.0166135	0	0	0	0	0	0.00062741	0	0	0	0	0	0.988406	0	0	0	0	0	0	0	0	0	0
setup	0	1992-10-18 00:00:00	SOYB	139	1500.5	0.824904	0	0	0	0	0	0	2.1684e-18	-7.32023e-05	-5.15513e-05	0	-8.61738e-05	0	0.01194	0.000520186	0.00113483	0.00140047	0.0149954	0	0	0.0153519	0	0.402912	0	0.175536	0.222795	0.0382948	0.0472586	0	0.0382948	0.625707	2.90114	6.80154	0	0.0128351	0.0545051	0.0216892	0.0220891	0	0.0166135	0	0	0	0	0	0.000567417	0	0	0	0	0	0.988406	0	0	0	0	0	0	0	0	0	0
setup	0	1992-10-19 00:00:00	SOYB	139	1500.5	0.824904	0	0	0	0	0	0	2.1684e-18	-5.75674e-05	-1.94107e-05	0	-6.75222e-05	0	0.0127486	0.000555456	0.00121208	0.00149104	0.0160072	0	0	0.0164687	0	0.402784	0	0.175493	0.222601	0.0382948	0.0471085	0	0.0382948	0.625386	2.89976	6.80154	0	0.0127769	0.0546787	0.0217203	0.0220701	0	0.0166135	0	0	0	0	0	0.000606039	0	0	0	0	0	0.988406	0	0	0	0	0	0	0	0	0	0
setup	0	1992-10-20 00:00:00	SOYB	139	1500.5	0.824904	0	0	0	0	0	0	2.1684e-18	-4.6573e-05	-5.47714e-07	0	-5.44704e-05	0	0.012834	0.000559316	0.00122051	0.00149755	0.0161114	0	0	0.01662	0	0.402681	0	0.175492	0.222479	0.0382948	0.0469875	0	0.0382948	0.62516	2.89864	6.80154	0	0.0127245	0.0548196	0.0217483	0.0220567	0	0.0166135	0	0	0	0	0	0.000610254	0	0	0	0	0	0.988406	0	0	0	0	0	0	0	0	0	0
setup	0	1992-10-21 00:00:00	SOYB	139	1500.5	0.824904	0	0	0	0	0	0	2.1684e-18	-3.86115e-05	1.01121e-05	0	-4.50544e-05	0	0.0157971	0.000688687	0.00150262	0.00183978	0.0198282	0	0	0.020506	0	0.402595	0	0.175514	0.222402	0.0382948	0.0468874	0	0.0382948	0.624997	2.89772	6.80154	0	0.0126773	0.0549366	0.0217734	0.022047	0	0.0166135	0	0	0	0	0	0.000751311	0	0	0	0	0	0.988406	0	0	0	0	0	0	0	0	0	0
setup	0	1992-10-22 00:00:00	SOYB	139	1502	0.825728	0	3.4925e-07	5.38244e-07	3.00727e-06	0	0	4.33867e-06	0.000130186	6.12658e-05	1.02098e-05	-9.27787e-06	0	0.0186051	0.000811149	0.00176949	0.00216429	0.02335	0	3.69863e-05	0.0244641	0	0.402884	0	0.17565	0.222517	0.0383175	0.0468667	0	0.0383175	0.625402	2.89399	6.78835	0	0.0126324	0.0550214	0.0217961	0.0220339	0	0.0166218	0	0	0	0	0	0.000884746	0	0	0	0	0	0.972982	0	0	0	0	0	0	0	0	0	0
setup	0	1992-10-23 00:00:00	SOYB	139	1511.45	0.830924	0	3.0712e-07	4.03618e-07	2.70685e-06	0	0	4.68288e-05	0	0.000603956	0	0	0	0.0322813	0.00141816	0.00307021	0.00375522	0.0405249	0	0.000225492	0.0428894	0	0.402884	0	0.176992	0.223859	0.0383175	0.0468667	0	0.0383175	0.626744	2.85856	6.70522	0	0.0125764	0.0550214	0.0218106	0.022	0	0.016672	0	0	0	0	0	0.0015351	0	0	0	0	0	0.972386	0	0	0	0	0	0	0	0	0	0
setup	0	1992-10-24 00:00:00	SOYB	139	1514.95	0.832848	0	3.66478e-07	2.73668e-07	2.74851e-06	0	0	1.49987e-05	0	0.00033478	0	0	0	0.0213716	0.000942831	0.00203261	0.00248612	0.0268332	0	8.25188e-05	0.0282668	0	0.402884	0	0.177736	0.224603	0.0383175	0.0468667	0	0.0383175	0.627488	2.84543	6.67444	0	0.0125202	0.0550214	0.0218221	0.0219925	0	0.0166904	0	0	0	0	0	0.00101631	0	0	0	0	0	0.965502	0	0	0	0	0	0	0	0	0	0
setup	0	1992-10-25 00:00:00	SOYB	139	1515.8	0.833315	0	3.38069e-07	2.95677e-07	2.72037e-06	0	0	1.09828e-06	8.58042e-05	0.000179873	5.50885e-06	1.2496e-05	0	0.0177939	0.000786387	0.00169208	0.00207017	0.0223425	0	1.9995e-05	0.0234922	0	0.403075	0	0.178136	0.225031	0.0383298	0.0468945	0	0.0383298	0.628106	2.84361	6.66696	0	0.0124683	0.0550214	0.0218331	0.0219865	0	0.0166948	0	0	0	0	0	0.000846039	0	0	0	0	0	0.957654	0	0	0	0	0	0	0	0	0	0
setup	0	1992-10-26 00:00:00	SOYB	0	0	0	0	2.97642e-07	3.1946e-07	2.66848e-06	0	0	4.53079e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0383298	0	0	0	0	0	0.00083723	0	0	0.953615	0	0	0	0	0	0	0	0	0	0
setup	0	1993-05-07 00:00:00	FOCO	127	9.6	0.00615385	0	9.08356e-09	6.45164e-09	6.27704e-07	0	0	0	-0.00283173	0	0.00680751	-0.0042455	0	8.34601e-06	0	5.75506e-05	1.25331e-05	7.84297e-05	0	3.82903e-06	-0.000186023	0	0.00277392	0	0	0.00416556	0.0191278	0.00416556	0	0.0191278	0.00693949	0.0773247	15.9212	0	0.03	0.022	0.0125	0.0408896	0	0.000492643	0	0	0	0	0	1.43876e-06	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
